"filter_threshold","min_distance","fit_distance","true_positives","false_positives","false_negatives","model_positives","real_positives","lengthscale_x1","lengthscale_x2","lengthscale_x3","lengthscale_x4","lengthscale_x5","lengthscale_x6","lengthscale_x7","lengthscale_x8","lengthscale_x9","lengthscale_x10","lengthscale_x11","lengthscale_x12","lengthscale_x13","lengthscale_x14","lengthscale_x15","lengthscale_x16","lengthscale_x17","lengthscale_x18","lengthscale_x19","lengthscale_x20","lengthscale_x21","lengthscale_x22","lengthscale_x23","lengthscale_x24","lengthscale_x25","lengthscale_x26","lengthscale_x27","lengthscale_x28","lengthscale_x29","lengthscale_x30","name","model","id","factors","model_size","amplitude"
Inf,2.70152735710856,134.215489903153,3,27,0,30,3,24.2314777476713,17.64857375063,0.0889614008134231,24.7409497201443,13.7984162895009,17.3609517235309,23.3324216818437,17.0675489353016,28.1292387703434,17.2845267225057,13.3071141131222,15.8029245072976,26.4740021154284,23.2753767166287,20.008999183774,13.8676796294749,13.8545467751101,15.9430711949244,17.6496980013326,22.425576983951,14.5955159747973,15.1643786067143,0.343514557881281,17.6429632958025,26.7850819369778,18.6126079363748,27.6365044387057,0.250441038899589,26.6294129099697,22.7794360741973,"uniform","linear","b3349da8-eb32-42df-8270-dddb625be39e",30,30,1.97997703170404
0.1,5.01133997812151,112.606739488948,0,1,3,1,3,24.2314777476713,17.64857375063,0.0889614008134231,24.7409497201443,13.7984162895009,17.3609517235309,23.3324216818437,17.0675489353016,28.1292387703434,17.2845267225057,13.3071141131222,15.8029245072976,26.4740021154284,23.2753767166287,20.008999183774,13.8676796294749,13.8545467751101,15.9430711949244,17.6496980013326,22.425576983951,14.5955159747973,15.1643786067143,0.343514557881281,17.6429632958025,26.7850819369778,18.6126079363748,27.6365044387057,0.250441038899589,26.6294129099697,22.7794360741973,"uniform","linear","b3349da8-eb32-42df-8270-dddb625be39e",30,30,1.97997703170404
0.01,2.70152735710856,134.215489903153,0,0,3,0,3,24.2314777476713,17.64857375063,0.0889614008134231,24.7409497201443,13.7984162895009,17.3609517235309,23.3324216818437,17.0675489353016,28.1292387703434,17.2845267225057,13.3071141131222,15.8029245072976,26.4740021154284,23.2753767166287,20.008999183774,13.8676796294749,13.8545467751101,15.9430711949244,17.6496980013326,22.425576983951,14.5955159747973,15.1643786067143,0.343514557881281,17.6429632958025,26.7850819369778,18.6126079363748,27.6365044387057,0.250441038899589,26.6294129099697,22.7794360741973,"uniform","linear","b3349da8-eb32-42df-8270-dddb625be39e",30,30,1.97997703170404
0.001,2.70152735710856,134.215489903153,0,0,3,0,3,24.2314777476713,17.64857375063,0.0889614008134231,24.7409497201443,13.7984162895009,17.3609517235309,23.3324216818437,17.0675489353016,28.1292387703434,17.2845267225057,13.3071141131222,15.8029245072976,26.4740021154284,23.2753767166287,20.008999183774,13.8676796294749,13.8545467751101,15.9430711949244,17.6496980013326,22.425576983951,14.5955159747973,15.1643786067143,0.343514557881281,17.6429632958025,26.7850819369778,18.6126079363748,27.6365044387057,0.250441038899589,26.6294129099697,22.7794360741973,"uniform","linear","b3349da8-eb32-42df-8270-dddb625be39e",30,30,1.97997703170404
Inf,3.04269413616268,134.015128534562,3,27,0,30,3,24.2314777476713,17.64857375063,0.0889614008134231,24.7409497201443,13.7984162895009,17.3609517235309,23.3324216818437,17.0675489353016,28.1292387703434,17.2845267225057,13.3071141131222,15.8029245072976,26.4740021154284,23.2753767166287,20.008999183774,13.8676796294749,13.8545467751101,15.9430711949244,17.6496980013326,22.425576983951,14.5955159747973,15.1643786067143,0.343514557881281,17.6429632958025,26.7850819369778,18.6126079363748,27.6365044387057,0.250441038899589,26.6294129099697,22.7794360741973,"biased","linear","b3349da8-eb32-42df-8270-dddb625be39e",30,30,1.97997703170404
0.1,3.99895401285567,116.731397674713,3,0,0,3,3,24.2314777476713,17.64857375063,0.0889614008134231,24.7409497201443,13.7984162895009,17.3609517235309,23.3324216818437,17.0675489353016,28.1292387703434,17.2845267225057,13.3071141131222,15.8029245072976,26.4740021154284,23.2753767166287,20.008999183774,13.8676796294749,13.8545467751101,15.9430711949244,17.6496980013326,22.425576983951,14.5955159747973,15.1643786067143,0.343514557881281,17.6429632958025,26.7850819369778,18.6126079363748,27.6365044387057,0.250441038899589,26.6294129099697,22.7794360741973,"biased","linear","b3349da8-eb32-42df-8270-dddb625be39e",30,30,1.97997703170404
0.01,3.04269413616268,134.015128534562,0,0,3,0,3,24.2314777476713,17.64857375063,0.0889614008134231,24.7409497201443,13.7984162895009,17.3609517235309,23.3324216818437,17.0675489353016,28.1292387703434,17.2845267225057,13.3071141131222,15.8029245072976,26.4740021154284,23.2753767166287,20.008999183774,13.8676796294749,13.8545467751101,15.9430711949244,17.6496980013326,22.425576983951,14.5955159747973,15.1643786067143,0.343514557881281,17.6429632958025,26.7850819369778,18.6126079363748,27.6365044387057,0.250441038899589,26.6294129099697,22.7794360741973,"biased","linear","b3349da8-eb32-42df-8270-dddb625be39e",30,30,1.97997703170404
0.001,3.04269413616268,134.015128534562,0,0,3,0,3,24.2314777476713,17.64857375063,0.0889614008134231,24.7409497201443,13.7984162895009,17.3609517235309,23.3324216818437,17.0675489353016,28.1292387703434,17.2845267225057,13.3071141131222,15.8029245072976,26.4740021154284,23.2753767166287,20.008999183774,13.8676796294749,13.8545467751101,15.9430711949244,17.6496980013326,22.425576983951,14.5955159747973,15.1643786067143,0.343514557881281,17.6429632958025,26.7850819369778,18.6126079363748,27.6365044387057,0.250441038899589,26.6294129099697,22.7794360741973,"biased","linear","b3349da8-eb32-42df-8270-dddb625be39e",30,30,1.97997703170404
Inf,7.86997597426141,169.846421590719,1,29,0,30,1,17.1465604938567,17.063450445421,27.2891600104049,21.1846455931664,24.5994727220386,14.5942889945582,15.2189643774182,21.9484514556825,29.4330648193136,19.8106094822288,11.3119995873421,18.9369434956461,0.321791216207203,19.8368824739009,13.1277642352507,27.6736558834091,20.0716393673792,21.9566359743476,17.75320738554,23.4244047431275,17.2765567805618,10.0000953208655,29.6490953164175,13.3244849508628,12.9545637965202,11.0395164974034,11.1912851827219,29.2298567201942,26.995578748174,13.4069732157513,"uniform","linear","d95f1e65-ff2e-4fdc-9ef0-b8d02ea95e50",30,30,2.73383439704776
0.1,7.08215570612279,133.572721466046,0,2,1,2,1,17.1465604938567,17.063450445421,27.2891600104049,21.1846455931664,24.5994727220386,14.5942889945582,15.2189643774182,21.9484514556825,29.4330648193136,19.8106094822288,11.3119995873421,18.9369434956461,0.321791216207203,19.8368824739009,13.1277642352507,27.6736558834091,20.0716393673792,21.9566359743476,17.75320738554,23.4244047431275,17.2765567805618,10.0000953208655,29.6490953164175,13.3244849508628,12.9545637965202,11.0395164974034,11.1912851827219,29.2298567201942,26.995578748174,13.4069732157513,"uniform","linear","d95f1e65-ff2e-4fdc-9ef0-b8d02ea95e50",30,30,2.73383439704776
