"D","coefficient_distance","coefficient_refit_distance","fit_distance","refit_distance","names","id","prft","false_positives","false_negatives","noise","coefficient_probability","regression_model","normal_samples","coefficients"
0.258096542166557,1.9448452096953,1.99223225193256,35.1868013117276,36.3201974245838,"Federov with Uniform Sample","ac9dd4b5-753c-4fc7-9159-09eb9cfe4a5e",0.1,34,0,1,0.15,"linear",0,61
0.55361210747106,1.5562205801933,1.31264227552659,27.4936946100039,23.4662355463733,"Federov with Biased Sample","ac9dd4b5-753c-4fc7-9159-09eb9cfe4a5e",0.1,36,0,1,0.15,"linear",0,61
0.259284897769539,4.29971698063512,4.01651343521104,77.3453096417545,70.5460824853568,"Federov with Uniform Sample","ac9dd4b5-753c-4fc7-9159-09eb9cfe4a5e",0.1,27,1,2,0.15,"linear",0,61
0.549593829425954,4.11791378212199,2.88393948262503,75.1714166111896,53.0560921590389,"Federov with Biased Sample","ac9dd4b5-753c-4fc7-9159-09eb9cfe4a5e",0.1,32,0,2,0.15,"linear",0,61
0.258908139614859,10.7491174090931,6.01758309872612,192.199972688444,111.967680329665,"Federov with Uniform Sample","ac9dd4b5-753c-4fc7-9159-09eb9cfe4a5e",0.1,14,0,4,0.15,"linear",0,61
0.551000463034295,5.74513404385677,4.58899043882022,106.045564827817,85.3811911105206,"Federov with Biased Sample","ac9dd4b5-753c-4fc7-9159-09eb9cfe4a5e",0.1,25,0,4,0.15,"linear",0,61
0.263795805383088,19.3127182509326,10.5541956002199,353.514185854638,186.383418665553,"Federov with Uniform Sample","ac9dd4b5-753c-4fc7-9159-09eb9cfe4a5e",0.1,10,3,8,0.15,"linear",0,61
0.559493111411882,12.1263712665777,9.52469186485713,221.99075880259,180.183748135664,"Federov with Biased Sample","ac9dd4b5-753c-4fc7-9159-09eb9cfe4a5e",0.1,14,2,8,0.15,"linear",0,61
0.261677323560919,29.5044579313854,24.1273151269642,524.537233545169,448.1074830268,"Federov with Uniform Sample","ac9dd4b5-753c-4fc7-9159-09eb9cfe4a5e",0.1,2,11,16,0.15,"linear",0,61
0.555598272548991,21.7895982473197,12.1374437706996,399.428849197065,212.800815619024,"Federov with Biased Sample","ac9dd4b5-753c-4fc7-9159-09eb9cfe4a5e",0.1,9,4,16,0.15,"linear",0,61
0.256752264533572,67.5485866020915,42.7093105465212,1243.55819514404,762.001533095447,"Federov with Uniform Sample","ac9dd4b5-753c-4fc7-9159-09eb9cfe4a5e",0.1,7,8,32,0.15,"linear",0,61
0.551950122565303,53.3517624116004,30.4322481601818,980.801257689902,565.254476670623,"Federov with Biased Sample","ac9dd4b5-753c-4fc7-9159-09eb9cfe4a5e",0.1,4,10,32,0.15,"linear",0,61
0.259316033321259,133.807637327677,42.4404510020358,2427.34992623268,766.598497469765,"Federov with Uniform Sample","ac9dd4b5-753c-4fc7-9159-09eb9cfe4a5e",0.1,2,11,64,0.15,"linear",0,61
0.558584512039057,98.3267623244725,31.0404817596256,1874.35494027636,623.870982244746,"Federov with Biased Sample","ac9dd4b5-753c-4fc7-9159-09eb9cfe4a5e",0.1,4,11,64,0.15,"linear",0,61
0.256845462382102,2.67542291970661,1.56289799757478,49.086665332313,28.8660434931148,"Federov with Uniform Sample","ac9dd4b5-753c-4fc7-9159-09eb9cfe4a5e",0.01,20,0,1,0.15,"linear",0,61
0.555105483846503,1.2547933722145,1.01844505316812,23.7886696526355,18.6189006035282,"Federov with Biased Sample","ac9dd4b5-753c-4fc7-9159-09eb9cfe4a5e",0.01,36,0,1,0.15,"linear",0,61
0.259492783515881,4.23444243901243,4.67288712067256,77.220710695744,86.4952526513182,"Federov with Uniform Sample","ac9dd4b5-753c-4fc7-9159-09eb9cfe4a5e",0.01,8,2,2,0.15,"linear",0,61
0.553566340680023,2.89906637280941,4.95379966695905,51.7686834831986,89.6236071435769,"Federov with Biased Sample","ac9dd4b5-753c-4fc7-9159-09eb9cfe4a5e",0.01,24,1,2,0.15,"linear",0,61
