"D","coefficient_distance","coefficient_refit_distance","fit_distance","refit_distance","names","id","prft","false_positives","false_negatives","noise","coefficient_probability","regression_model","normal_samples","coefficients"
0.255471986958308,2.33208822974701,1.41398872059272,42.1107035462766,25.420721267638,"Federov with Uniform Sample","fe25992a-20da-4ec5-b9a6-2511ce6fa49e",0.1,32,0,1,0.15,"linear",0,61
0.550725542195536,1.37229080713601,1.16049140419266,25.8618268955838,22.1526145334991,"Federov with Biased Sample","fe25992a-20da-4ec5-b9a6-2511ce6fa49e",0.1,32,0,1,0.15,"linear",0,61
0.260829493139858,4.28913511287154,3.18303797701938,78.342220183751,59.9850455038795,"Federov with Uniform Sample","fe25992a-20da-4ec5-b9a6-2511ce6fa49e",0.1,24,0,2,0.15,"linear",0,61
0.554627205134655,2.97508258968197,2.0403970043488,54.6161983650559,37.223799491731,"Federov with Biased Sample","fe25992a-20da-4ec5-b9a6-2511ce6fa49e",0.1,26,0,2,0.15,"linear",0,61
0.258591670453326,9.28722211028311,4.91974545703133,168.23618744503,91.8916110137485,"Federov with Uniform Sample","fe25992a-20da-4ec5-b9a6-2511ce6fa49e",0.1,6,2,4,0.15,"linear",0,61
0.557714578515257,7.07619850413893,4.0528090284949,131.026458354408,74.7737030719702,"Federov with Biased Sample","fe25992a-20da-4ec5-b9a6-2511ce6fa49e",0.1,20,0,4,0.15,"linear",0,61
0.255864553700218,18.5215682481844,13.2399485389238,341.412060935961,248.290280922206,"Federov with Uniform Sample","fe25992a-20da-4ec5-b9a6-2511ce6fa49e",0.1,22,0,8,0.15,"linear",0,61
0.557048623976765,13.3074067300457,8.75623005992501,241.461710687461,164.485878220911,"Federov with Biased Sample","fe25992a-20da-4ec5-b9a6-2511ce6fa49e",0.1,10,2,8,0.15,"linear",0,61
0.264987553115737,35.2562300840133,13.2564506298759,620.095923965653,248.783437985529,"Federov with Uniform Sample","fe25992a-20da-4ec5-b9a6-2511ce6fa49e",0.1,1,6,16,0.15,"linear",0,61
0.550828878200795,26.9761137972019,11.8809190463527,485.589741239255,216.727325072911,"Federov with Biased Sample","fe25992a-20da-4ec5-b9a6-2511ce6fa49e",0.1,5,5,16,0.15,"linear",0,61
0.264828506971996,63.320282575455,38.6832949488289,1155.05945522575,715.855663825438,"Federov with Uniform Sample","fe25992a-20da-4ec5-b9a6-2511ce6fa49e",0.1,9,4,32,0.15,"linear",0,61
