"filter_threshold","min_distance","fit_distance","true_positives","false_positives","false_negatives","model_positives","real_positives","lengthscale_x1","lengthscale_x2","lengthscale_x3","lengthscale_x4","lengthscale_x5","lengthscale_x6","lengthscale_x7","lengthscale_x8","lengthscale_x9","lengthscale_x10","lengthscale_x11","lengthscale_x12","lengthscale_x13","lengthscale_x14","lengthscale_x15","lengthscale_x16","lengthscale_x17","lengthscale_x18","lengthscale_x19","lengthscale_x20","lengthscale_x21","lengthscale_x22","lengthscale_x23","lengthscale_x24","lengthscale_x25","lengthscale_x26","lengthscale_x27","lengthscale_x28","lengthscale_x29","lengthscale_x30","name","model","id","factors","model_size","amplitude"
Inf,2.75763291482592,346.713066172763,2,28,0,30,2,5.05996690131724,8.60457935836166,6.12591641605832,9.05565778724849,5.03798654885031,6.46871382952668,9.49839257751592,9.50870387605391,6.27628046902828,5.79270892660134,0.986894110357389,8.74794547213241,6.63016110425815,5.75122507289052,9.18251451454125,5.83477616892196,1.01741620143875,8.47758758929558,6.14928151131608,9.97886119759642,8.05968893924728,9.86414217739366,6.38367477571592,6.61441091680899,9.43651930894703,8.53228152729571,8.86694109183736,8.07920327992178,9.69805266824551,7.91448994888924,"uniform","linear","2875de7e-65d5-4504-8f1b-d19f3cd8cc17",30,30,1.48539759335108
0.1,2.75763291482592,359.131419359753,0,3,2,3,2,5.05996690131724,8.60457935836166,6.12591641605832,9.05565778724849,5.03798654885031,6.46871382952668,9.49839257751592,9.50870387605391,6.27628046902828,5.79270892660134,0.986894110357389,8.74794547213241,6.63016110425815,5.75122507289052,9.18251451454125,5.83477616892196,1.01741620143875,8.47758758929558,6.14928151131608,9.97886119759642,8.05968893924728,9.86414217739366,6.38367477571592,6.61441091680899,9.43651930894703,8.53228152729571,8.86694109183736,8.07920327992178,9.69805266824551,7.91448994888924,"uniform","linear","2875de7e-65d5-4504-8f1b-d19f3cd8cc17",30,30,1.48539759335108
0.01,2.75763291482592,346.713066172763,0,0,2,0,2,5.05996690131724,8.60457935836166,6.12591641605832,9.05565778724849,5.03798654885031,6.46871382952668,9.49839257751592,9.50870387605391,6.27628046902828,5.79270892660134,0.986894110357389,8.74794547213241,6.63016110425815,5.75122507289052,9.18251451454125,5.83477616892196,1.01741620143875,8.47758758929558,6.14928151131608,9.97886119759642,8.05968893924728,9.86414217739366,6.38367477571592,6.61441091680899,9.43651930894703,8.53228152729571,8.86694109183736,8.07920327992178,9.69805266824551,7.91448994888924,"uniform","linear","2875de7e-65d5-4504-8f1b-d19f3cd8cc17",30,30,1.48539759335108
0.001,2.75763291482592,346.713066172763,0,0,2,0,2,5.05996690131724,8.60457935836166,6.12591641605832,9.05565778724849,5.03798654885031,6.46871382952668,9.49839257751592,9.50870387605391,6.27628046902828,5.79270892660134,0.986894110357389,8.74794547213241,6.63016110425815,5.75122507289052,9.18251451454125,5.83477616892196,1.01741620143875,8.47758758929558,6.14928151131608,9.97886119759642,8.05968893924728,9.86414217739366,6.38367477571592,6.61441091680899,9.43651930894703,8.53228152729571,8.86694109183736,8.07920327992178,9.69805266824551,7.91448994888924,"uniform","linear","2875de7e-65d5-4504-8f1b-d19f3cd8cc17",30,30,1.48539759335108
Inf,2.36716842723203,323.005064008849,2,28,0,30,2,5.05996690131724,8.60457935836166,6.12591641605832,9.05565778724849,5.03798654885031,6.46871382952668,9.49839257751592,9.50870387605391,6.27628046902828,5.79270892660134,0.986894110357389,8.74794547213241,6.63016110425815,5.75122507289052,9.18251451454125,5.83477616892196,1.01741620143875,8.47758758929558,6.14928151131608,9.97886119759642,8.05968893924728,9.86414217739366,6.38367477571592,6.61441091680899,9.43651930894703,8.53228152729571,8.86694109183736,8.07920327992178,9.69805266824551,7.91448994888924,"biased","linear","2875de7e-65d5-4504-8f1b-d19f3cd8cc17",30,30,1.48539759335108
0.1,2.73864179919608,321.710298972099,2,14,0,16,2,5.05996690131724,8.60457935836166,6.12591641605832,9.05565778724849,5.03798654885031,6.46871382952668,9.49839257751592,9.50870387605391,6.27628046902828,5.79270892660134,0.986894110357389,8.74794547213241,6.63016110425815,5.75122507289052,9.18251451454125,5.83477616892196,1.01741620143875,8.47758758929558,6.14928151131608,9.97886119759642,8.05968893924728,9.86414217739366,6.38367477571592,6.61441091680899,9.43651930894703,8.53228152729571,8.86694109183736,8.07920327992178,9.69805266824551,7.91448994888924,"biased","linear","2875de7e-65d5-4504-8f1b-d19f3cd8cc17",30,30,1.48539759335108
0.01,3.07581022056226,319.995632555597,1,2,1,3,2,5.05996690131724,8.60457935836166,6.12591641605832,9.05565778724849,5.03798654885031,6.46871382952668,9.49839257751592,9.50870387605391,6.27628046902828,5.79270892660134,0.986894110357389,8.74794547213241,6.63016110425815,5.75122507289052,9.18251451454125,5.83477616892196,1.01741620143875,8.47758758929558,6.14928151131608,9.97886119759642,8.05968893924728,9.86414217739366,6.38367477571592,6.61441091680899,9.43651930894703,8.53228152729571,8.86694109183736,8.07920327992178,9.69805266824551,7.91448994888924,"biased","linear","2875de7e-65d5-4504-8f1b-d19f3cd8cc17",30,30,1.48539759335108
0.001,2.59550045926572,320.679630981526,0,1,2,1,2,5.05996690131724,8.60457935836166,6.12591641605832,9.05565778724849,5.03798654885031,6.46871382952668,9.49839257751592,9.50870387605391,6.27628046902828,5.79270892660134,0.986894110357389,8.74794547213241,6.63016110425815,5.75122507289052,9.18251451454125,5.83477616892196,1.01741620143875,8.47758758929558,6.14928151131608,9.97886119759642,8.05968893924728,9.86414217739366,6.38367477571592,6.61441091680899,9.43651930894703,8.53228152729571,8.86694109183736,8.07920327992178,9.69805266824551,7.91448994888924,"biased","linear","2875de7e-65d5-4504-8f1b-d19f3cd8cc17",30,30,1.48539759335108
Inf,2.58803442528265,216.823428404009,2,28,0,30,2,8.5768778482452,9.58408828941174,6.85359647963196,7.94233930646442,9.03600519988686,7.65406528837048,7.68734570359811,7.4860115966294,6.18151773232967,6.61466034944169,5.68278796155937,5.88696424616501,1.08763792924583,9.24835721612908,6.11440433654934,5.55578466737643,8.25178306433372,9.6813462744467,6.09800255508162,8.70619020075537,7.89886576472782,9.13406462408602,8.77579065039754,0.997235826402903,6.90278201363981,7.34940651571378,8.55227534659207,5.88272467837669,6.63508771569468,9.64521110407077,"uniform","linear","934f596f-9cae-44cd-b9bd-822f9603fd5f",30,30,1.04281080141664
0.1,2.39211506973976,217.049096582056,2,5,0,7,2,8.5768778482452,9.58408828941174,6.85359647963196,7.94233930646442,9.03600519988686,7.65406528837048,7.68734570359811,7.4860115966294,6.18151773232967,6.61466034944169,5.68278796155937,5.88696424616501,1.08763792924583,9.24835721612908,6.11440433654934,5.55578466737643,8.25178306433372,9.6813462744467,6.09800255508162,8.70619020075537,7.89886576472782,9.13406462408602,8.77579065039754,0.997235826402903,6.90278201363981,7.34940651571378,8.55227534659207,5.88272467837669,6.63508771569468,9.64521110407077,"uniform","linear","934f596f-9cae-44cd-b9bd-822f9603fd5f",30,30,1.04281080141664
