"D","coefficient_distance","coefficient_refit_distance","fit_distance","refit_distance","names","id","prft","false_positives","false_negatives","noise","coefficient_probability","regression_model","normal_samples","coefficients"
0.260935167008908,1.94464765227119,1.59278584600552,36.4313266793327,29.6531130350019,"Federov with Uniform Sample","8fe8f602-ec69-42db-ac77-4016dee080c6",0.1,42,0,1,0.15,"linear",0,61
0.562714902621869,1.7770852092278,1.26770287547989,31.9652839348338,22.2339504108937,"Federov with Biased Sample","8fe8f602-ec69-42db-ac77-4016dee080c6",0.1,39,0,1,0.15,"linear",0,61
0.258648465781537,6.97211305873561,4.19292783394411,131.94910052519,78.4360587752419,"Federov with Uniform Sample","8fe8f602-ec69-42db-ac77-4016dee080c6",0.1,25,0,2,0.15,"linear",0,61
0.558948496093603,3.35602457218036,1.65573069555854,60.1439326501171,30.3298426217886,"Federov with Biased Sample","8fe8f602-ec69-42db-ac77-4016dee080c6",0.1,19,0,2,0.15,"linear",0,61
0.263593189011897,9.05858011771459,4.73239507309236,167.037465863693,88.7311763789752,"Federov with Uniform Sample","8fe8f602-ec69-42db-ac77-4016dee080c6",0.1,14,1,4,0.15,"linear",0,61
0.550937601631168,7.33789566311671,4.62966672166392,131.904384753627,86.3667175233114,"Federov with Biased Sample","8fe8f602-ec69-42db-ac77-4016dee080c6",0.1,14,2,4,0.15,"linear",0,61
0.261061748673188,14.1710134665793,9.90425238265194,257.087728144207,183.070474284439,"Federov with Uniform Sample","8fe8f602-ec69-42db-ac77-4016dee080c6",0.1,17,2,8,0.15,"linear",0,61
0.556074242682169,12.1789326747746,8.42352756619912,224.513110972201,158.973023817756,"Federov with Biased Sample","8fe8f602-ec69-42db-ac77-4016dee080c6",0.1,12,4,8,0.15,"linear",0,61
0.260311247695163,40.4277577655469,15.5096675570402,742.805936895175,286.470461039337,"Federov with Uniform Sample","8fe8f602-ec69-42db-ac77-4016dee080c6",0.1,5,6,16,0.15,"linear",0,61
0.549748337871899,26.4048738400609,14.2879763538999,485.877678670142,271.139656516055,"Federov with Biased Sample","8fe8f602-ec69-42db-ac77-4016dee080c6",0.1,7,5,16,0.15,"linear",0,61
0.257242654640034,70.8951340744158,19.512554251387,1278.81215526256,361.606557083289,"Federov with Uniform Sample","8fe8f602-ec69-42db-ac77-4016dee080c6",0.1,3,8,32,0.15,"linear",0,61
0.550539201589893,39.5394900387543,25.2013544157581,717.338682733095,466.644282836823,"Federov with Biased Sample","8fe8f602-ec69-42db-ac77-4016dee080c6",0.1,9,4,32,0.15,"linear",0,61
0.259395226427146,139.358287241842,40.3186455248126,2562.86102466451,751.471949491806,"Federov with Uniform Sample","8fe8f602-ec69-42db-ac77-4016dee080c6",0.1,3,9,64,0.15,"linear",0,61
0.563683212977054,100.597968605758,47.8949525443264,1829.05187688087,908.586656922871,"Federov with Biased Sample","8fe8f602-ec69-42db-ac77-4016dee080c6",0.1,5,7,64,0.15,"linear",0,61
0.26393621044509,3.26214351589555,2.01434969516643,60.778366578448,38.0899615885419,"Federov with Uniform Sample","8fe8f602-ec69-42db-ac77-4016dee080c6",0.01,30,0,1,0.15,"linear",0,61
0.561615669623663,1.29955713397945,1.53144489297339,23.985756224971,27.3588215674764,"Federov with Biased Sample","8fe8f602-ec69-42db-ac77-4016dee080c6",0.01,30,1,1,0.15,"linear",0,61
0.26285438463317,4.26512382503544,2.45523510500332,78.6645468633298,44.0031887917454,"Federov with Uniform Sample","8fe8f602-ec69-42db-ac77-4016dee080c6",0.01,21,1,2,0.15,"linear",0,61
0.554348447758295,2.88797035780998,1.69678152777911,53.5210784042459,31.1938945904149,"Federov with Biased Sample","8fe8f602-ec69-42db-ac77-4016dee080c6",0.01,20,1,2,0.15,"linear",0,61
0.266009526653546,7.92062575154238,5.1097776452265,146.344239926894,99.0450618932883,"Federov with Uniform Sample","8fe8f602-ec69-42db-ac77-4016dee080c6",0.01,2,3,4,0.15,"linear",0,61
0.553593572312636,5.70274086644441,4.2676703125912,107.280228484518,77.7264686992043,"Federov with Biased Sample","8fe8f602-ec69-42db-ac77-4016dee080c6",0.01,6,2,4,0.15,"linear",0,61
0.255893747605947,13.9942576310992,9.48016811618372,255.997677508684,179.497451732652,"Federov with Uniform Sample","8fe8f602-ec69-42db-ac77-4016dee080c6",0.01,3,5,8,0.15,"linear",0,61
0.557008695347413,10.3301558862067,10.0845035103057,192.168679255631,189.119314980821,"Federov with Biased Sample","8fe8f602-ec69-42db-ac77-4016dee080c6",0.01,1,7,8,0.15,"linear",0,61
0.258505757000386,42.5678200379343,14.4568540600578,757.628102785958,263.714122523442,"Federov with Uniform Sample","8fe8f602-ec69-42db-ac77-4016dee080c6",0.01,2,9,16,0.15,"linear",0,61
0.555705454527528,26.3997990587956,13.3991890136461,487.269248941645,248.004799368472,"Federov with Biased Sample","8fe8f602-ec69-42db-ac77-4016dee080c6",0.01,2,8,16,0.15,"linear",0,61
0.258007498182771,82.8241665963565,29.7104324608521,1526.1864359438,552.318504181391,"Federov with Uniform Sample","8fe8f602-ec69-42db-ac77-4016dee080c6",0.01,3,9,32,0.15,"linear",0,61
0.559608674447672,39.2886375431014,25.8837091413354,728.722358331528,477.830702396991,"Federov with Biased Sample","8fe8f602-ec69-42db-ac77-4016dee080c6",0.01,8,8,32,0.15,"linear",0,61
0.256755782667625,160.09962893311,160.09962893311,2937.6454036971,2937.6454036971,"Federov with Uniform Sample","8fe8f602-ec69-42db-ac77-4016dee080c6",0.01,52,0,64,0.15,"linear",0,61
0.553972269173803,104.400558420277,104.400558420277,1952.71293887919,1952.71293887919,"Federov with Biased Sample","8fe8f602-ec69-42db-ac77-4016dee080c6",0.01,52,0,64,0.15,"linear",0,61
0.260134674548454,2.01341381493524,1.57909576055239,35.8476623152902,28.483286161288,"Federov with Uniform Sample","8fe8f602-ec69-42db-ac77-4016dee080c6",0.001,25,1,1,0.15,"linear",0,61
0.551914912490991,1.69336526729576,0.890770439615509,32.264078765723,16.5935412399757,"Federov with Biased Sample","8fe8f602-ec69-42db-ac77-4016dee080c6",0.001,25,0,1,0.15,"linear",0,61
0.262636578049224,3.62045083382582,3.056430847252,66.3934042087861,56.617087755249,"Federov with Uniform Sample","8fe8f602-ec69-42db-ac77-4016dee080c6",0.001,7,2,2,0.15,"linear",0,61
0.555611099756231,3.23685474684015,3.36066572229266,60.7566407324919,60.8927335064877,"Federov with Biased Sample","8fe8f602-ec69-42db-ac77-4016dee080c6",0.001,14,2,2,0.15,"linear",0,61
0.261923060657401,11.6036894361344,6.35472698126458,224.911776237429,116.43235225611,"Federov with Uniform Sample","8fe8f602-ec69-42db-ac77-4016dee080c6",0.001,1,4,4,0.15,"linear",0,61
0.555642076395445,7.20475128624256,4.85424117186356,134.713772808582,90.2090878196781,"Federov with Biased Sample","8fe8f602-ec69-42db-ac77-4016dee080c6",0.001,3,3,4,0.15,"linear",0,61
0.261469554116442,18.3251749293685,18.3251749293685,335.755861505873,335.755861505873,"Federov with Uniform Sample","8fe8f602-ec69-42db-ac77-4016dee080c6",0.001,52,0,8,0.15,"linear",0,61
0.556469953051853,13.9037040619168,9.95217426516174,254.667273925486,185.576173256608,"Federov with Biased Sample","8fe8f602-ec69-42db-ac77-4016dee080c6",0.001,1,7,8,0.15,"linear",0,61
0.260160388614967,34.3599728345105,34.3599728345105,634.800811234494,634.800811234494,"Federov with Uniform Sample","8fe8f602-ec69-42db-ac77-4016dee080c6",0.001,52,0,16,0.15,"linear",0,61
0.550638143392763,23.392234782731,23.392234782731,419.28540625435,419.28540625435,"Federov with Biased Sample","8fe8f602-ec69-42db-ac77-4016dee080c6",0.001,52,0,16,0.15,"linear",0,61
0.258530859130254,82.7098657828169,82.7098657828169,1546.98289402775,1546.98289402775,"Federov with Uniform Sample","8fe8f602-ec69-42db-ac77-4016dee080c6",0.001,52,0,32,0.15,"linear",0,61
0.557732333137232,51.0438339036347,51.0438339036347,971.280331990013,971.280331990013,"Federov with Biased Sample","8fe8f602-ec69-42db-ac77-4016dee080c6",0.001,52,0,32,0.15,"linear",0,61
