"filter_threshold","min_distance","fit_distance","true_positives","false_positives","false_negatives","model_positives","real_positives","lengthscale_x1","lengthscale_x2","lengthscale_x3","lengthscale_x4","lengthscale_x5","lengthscale_x6","lengthscale_x7","lengthscale_x8","lengthscale_x9","lengthscale_x10","lengthscale_x11","lengthscale_x12","lengthscale_x13","lengthscale_x14","lengthscale_x15","lengthscale_x16","lengthscale_x17","lengthscale_x18","lengthscale_x19","lengthscale_x20","lengthscale_x21","lengthscale_x22","lengthscale_x23","lengthscale_x24","lengthscale_x25","lengthscale_x26","lengthscale_x27","lengthscale_x28","lengthscale_x29","lengthscale_x30","name","model","id","factors","model_size","amplitude"
Inf,0.875329743045066,47.925367905775,3,27,0,30,3,5.38051277282648,7.36089434707537,5.53672322304919,7.58119218284264,6.3391230860725,6.59017169266008,5.13052831985988,8.70667594717816,9.34740123455413,6.6078697599005,9.39917471492663,8.61328268307261,5.25232176296413,5.74927906622179,6.16190969129093,7.68590368446894,7.40384808857925,6.2014210736379,5.96906756050885,8.09582075802609,7.67065020510927,8.24095592834055,7.9703239898663,9.91554855951108,7.81653073150665,0.922312491154298,7.28183476952836,1.04381552198902,8.64962121355347,0.938017212133855,"uniform","linear","ef610154-c9a3-4127-aaf4-acabceca8bde",30,30,1.03206598875113
0.1,1.68311459098538,44.2169600472494,2,6,1,8,3,5.38051277282648,7.36089434707537,5.53672322304919,7.58119218284264,6.3391230860725,6.59017169266008,5.13052831985988,8.70667594717816,9.34740123455413,6.6078697599005,9.39917471492663,8.61328268307261,5.25232176296413,5.74927906622179,6.16190969129093,7.68590368446894,7.40384808857925,6.2014210736379,5.96906756050885,8.09582075802609,7.67065020510927,8.24095592834055,7.9703239898663,9.91554855951108,7.81653073150665,0.922312491154298,7.28183476952836,1.04381552198902,8.64962121355347,0.938017212133855,"uniform","linear","ef610154-c9a3-4127-aaf4-acabceca8bde",30,30,1.03206598875113
0.01,1.44602806372091,43.2996527724501,0,4,3,4,3,5.38051277282648,7.36089434707537,5.53672322304919,7.58119218284264,6.3391230860725,6.59017169266008,5.13052831985988,8.70667594717816,9.34740123455413,6.6078697599005,9.39917471492663,8.61328268307261,5.25232176296413,5.74927906622179,6.16190969129093,7.68590368446894,7.40384808857925,6.2014210736379,5.96906756050885,8.09582075802609,7.67065020510927,8.24095592834055,7.9703239898663,9.91554855951108,7.81653073150665,0.922312491154298,7.28183476952836,1.04381552198902,8.64962121355347,0.938017212133855,"uniform","linear","ef610154-c9a3-4127-aaf4-acabceca8bde",30,30,1.03206598875113
0.001,1.57075771384027,41.557375646648,0,2,3,2,3,5.38051277282648,7.36089434707537,5.53672322304919,7.58119218284264,6.3391230860725,6.59017169266008,5.13052831985988,8.70667594717816,9.34740123455413,6.6078697599005,9.39917471492663,8.61328268307261,5.25232176296413,5.74927906622179,6.16190969129093,7.68590368446894,7.40384808857925,6.2014210736379,5.96906756050885,8.09582075802609,7.67065020510927,8.24095592834055,7.9703239898663,9.91554855951108,7.81653073150665,0.922312491154298,7.28183476952836,1.04381552198902,8.64962121355347,0.938017212133855,"uniform","linear","ef610154-c9a3-4127-aaf4-acabceca8bde",30,30,1.03206598875113
Inf,1.22228981433604,41.8432118492292,3,27,0,30,3,5.38051277282648,7.36089434707537,5.53672322304919,7.58119218284264,6.3391230860725,6.59017169266008,5.13052831985988,8.70667594717816,9.34740123455413,6.6078697599005,9.39917471492663,8.61328268307261,5.25232176296413,5.74927906622179,6.16190969129093,7.68590368446894,7.40384808857925,6.2014210736379,5.96906756050885,8.09582075802609,7.67065020510927,8.24095592834055,7.9703239898663,9.91554855951108,7.81653073150665,0.922312491154298,7.28183476952836,1.04381552198902,8.64962121355347,0.938017212133855,"biased","linear","ef610154-c9a3-4127-aaf4-acabceca8bde",30,30,1.03206598875113
0.1,1.91788386017762,37.6612996139155,1,0,2,1,3,5.38051277282648,7.36089434707537,5.53672322304919,7.58119218284264,6.3391230860725,6.59017169266008,5.13052831985988,8.70667594717816,9.34740123455413,6.6078697599005,9.39917471492663,8.61328268307261,5.25232176296413,5.74927906622179,6.16190969129093,7.68590368446894,7.40384808857925,6.2014210736379,5.96906756050885,8.09582075802609,7.67065020510927,8.24095592834055,7.9703239898663,9.91554855951108,7.81653073150665,0.922312491154298,7.28183476952836,1.04381552198902,8.64962121355347,0.938017212133855,"biased","linear","ef610154-c9a3-4127-aaf4-acabceca8bde",30,30,1.03206598875113
0.01,1.22228981433604,41.8432118492292,0,0,3,0,3,5.38051277282648,7.36089434707537,5.53672322304919,7.58119218284264,6.3391230860725,6.59017169266008,5.13052831985988,8.70667594717816,9.34740123455413,6.6078697599005,9.39917471492663,8.61328268307261,5.25232176296413,5.74927906622179,6.16190969129093,7.68590368446894,7.40384808857925,6.2014210736379,5.96906756050885,8.09582075802609,7.67065020510927,8.24095592834055,7.9703239898663,9.91554855951108,7.81653073150665,0.922312491154298,7.28183476952836,1.04381552198902,8.64962121355347,0.938017212133855,"biased","linear","ef610154-c9a3-4127-aaf4-acabceca8bde",30,30,1.03206598875113
0.001,1.22228981433604,41.8432118492292,0,0,3,0,3,5.38051277282648,7.36089434707537,5.53672322304919,7.58119218284264,6.3391230860725,6.59017169266008,5.13052831985988,8.70667594717816,9.34740123455413,6.6078697599005,9.39917471492663,8.61328268307261,5.25232176296413,5.74927906622179,6.16190969129093,7.68590368446894,7.40384808857925,6.2014210736379,5.96906756050885,8.09582075802609,7.67065020510927,8.24095592834055,7.9703239898663,9.91554855951108,7.81653073150665,0.922312491154298,7.28183476952836,1.04381552198902,8.64962121355347,0.938017212133855,"biased","linear","ef610154-c9a3-4127-aaf4-acabceca8bde",30,30,1.03206598875113
Inf,1.85350194084955,92.8814691313556,2,28,0,30,2,6.60038451314904,5.93934919335879,8.2144258916378,6.97316185571253,7.95000344631262,8.29058169736527,7.37040386651643,5.85660320008174,7.79614470317028,6.24674669932574,9.32907931390218,6.94764867890626,9.88112353370525,9.75350528489798,8.54439132963307,8.19137272890657,1.08213591361418,6.01103454362601,6.42459554597735,1.05855446383357,9.76181102800183,8.58699786127545,9.25634875078686,9.79730541701429,5.48602722468786,8.52451934362762,5.43610126129352,5.99308647681028,5.38519177935086,7.33867085422389,"uniform","linear","c47250a9-7936-4a1d-8be5-9ae22ee712af",30,30,1.36683504737448
0.1,1.85350194084955,79.142753510817,2,12,0,14,2,6.60038451314904,5.93934919335879,8.2144258916378,6.97316185571253,7.95000344631262,8.29058169736527,7.37040386651643,5.85660320008174,7.79614470317028,6.24674669932574,9.32907931390218,6.94764867890626,9.88112353370525,9.75350528489798,8.54439132963307,8.19137272890657,1.08213591361418,6.01103454362601,6.42459554597735,1.05855446383357,9.76181102800183,8.58699786127545,9.25634875078686,9.79730541701429,5.48602722468786,8.52451934362762,5.43610126129352,5.99308647681028,5.38519177935086,7.33867085422389,"uniform","linear","c47250a9-7936-4a1d-8be5-9ae22ee712af",30,30,1.36683504737448
