"D","coefficient_distance","coefficient_refit_distance","fit_distance","refit_distance","names","id","prft","false_positives","false_negatives","noise","coefficient_probability","regression_model","normal_samples","coefficients"
0.25892393767156,1.77222203923233,2.02142924808075,32.8367790449542,37.708284383149,"Federov with Uniform Sample","5bd21a3d-5253-41ab-99c8-9f2bb85a864c",0.1,35,1,1,0.15,"linear",0,61
0.545173280005206,1.35608660151405,1.11024397095123,24.8301485087712,21.0525100986669,"Federov with Biased Sample","5bd21a3d-5253-41ab-99c8-9f2bb85a864c",0.1,36,0,1,0.15,"linear",0,61
0.258363238512498,5.03944196816838,2.51610652099122,90.2510104990265,45.7840110767186,"Federov with Uniform Sample","5bd21a3d-5253-41ab-99c8-9f2bb85a864c",0.1,10,1,2,0.15,"linear",0,61
0.557638773336604,2.76769987981555,2.44099478804103,49.7428634974712,44.6698612681475,"Federov with Biased Sample","5bd21a3d-5253-41ab-99c8-9f2bb85a864c",0.1,27,1,2,0.15,"linear",0,61
0.257329131550654,12.2770638046463,5.38176373099402,223.939287234387,99.2132593958673,"Federov with Uniform Sample","5bd21a3d-5253-41ab-99c8-9f2bb85a864c",0.1,19,2,4,0.15,"linear",0,61
0.556312877712751,5.59403980785138,3.48985957406841,105.908258139362,64.135028143548,"Federov with Biased Sample","5bd21a3d-5253-41ab-99c8-9f2bb85a864c",0.1,15,0,4,0.15,"linear",0,61
0.258411806605413,15.8305956125943,10.1862868548351,298.31312967878,196.374385034229,"Federov with Uniform Sample","5bd21a3d-5253-41ab-99c8-9f2bb85a864c",0.1,11,2,8,0.15,"linear",0,61
0.555667956044059,14.4626565081101,7.66787934032481,262.253497107538,142.698584471355,"Federov with Biased Sample","5bd21a3d-5253-41ab-99c8-9f2bb85a864c",0.1,5,3,8,0.15,"linear",0,61
0.264295567316371,34.515348515056,13.5461624369266,663.38902601559,257.491898872255,"Federov with Uniform Sample","5bd21a3d-5253-41ab-99c8-9f2bb85a864c",0.1,4,3,16,0.15,"linear",0,61
0.561183722822203,22.0779949065128,12.3538514539178,421.263978467209,247.760064354432,"Federov with Biased Sample","5bd21a3d-5253-41ab-99c8-9f2bb85a864c",0.1,9,4,16,0.15,"linear",0,61
0.262713329533373,77.1686713150509,20.0263839291242,1475.58043667123,388.936598485914,"Federov with Uniform Sample","5bd21a3d-5253-41ab-99c8-9f2bb85a864c",0.1,3,6,32,0.15,"linear",0,61
0.550026760149993,53.5258311618845,23.7879524969105,1011.11161863612,440.463072361733,"Federov with Biased Sample","5bd21a3d-5253-41ab-99c8-9f2bb85a864c",0.1,7,5,32,0.15,"linear",0,61
0.26396224603603,122.876070617125,97.0771222124468,2302.1083537896,1871.26439707841,"Federov with Uniform Sample","5bd21a3d-5253-41ab-99c8-9f2bb85a864c",0.1,24,2,64,0.15,"linear",0,61
0.556461788501729,109.471646348699,109.471646348699,2076.95451992198,2076.95451992198,"Federov with Biased Sample","5bd21a3d-5253-41ab-99c8-9f2bb85a864c",0.1,55,0,64,0.15,"linear",0,61
0.261254285145257,2.17902577520956,0.849006701577354,39.8829860819948,15.4895413891616,"Federov with Uniform Sample","5bd21a3d-5253-41ab-99c8-9f2bb85a864c",0.01,18,0,1,0.15,"linear",0,61
0.554891520597639,1.53532753126851,1.49566211454863,27.4354781845511,27.8778139281725,"Federov with Biased Sample","5bd21a3d-5253-41ab-99c8-9f2bb85a864c",0.01,11,1,1,0.15,"linear",0,61
0.256474160302661,4.32920429634109,1.78860274898568,80.7980338164562,32.3259381146692,"Federov with Uniform Sample","5bd21a3d-5253-41ab-99c8-9f2bb85a864c",0.01,13,0,2,0.15,"linear",0,61
0.558365883983652,3.90111508794784,3.24638168383838,70.2554307633086,58.1605355614044,"Federov with Biased Sample","5bd21a3d-5253-41ab-99c8-9f2bb85a864c",0.01,30,1,2,0.15,"linear",0,61
0.256368742481927,10.0154123876485,6.19357229491298,186.826876513539,115.143804784882,"Federov with Uniform Sample","5bd21a3d-5253-41ab-99c8-9f2bb85a864c",0.01,5,3,4,0.15,"linear",0,61
0.552323029365269,5.66331894096533,3.87577982652848,102.477079631427,68.8211701538806,"Federov with Biased Sample","5bd21a3d-5253-41ab-99c8-9f2bb85a864c",0.01,11,2,4,0.15,"linear",0,61
0.256022641336062,17.6660895309435,7.7062458865517,327.974683961059,141.284345116069,"Federov with Uniform Sample","5bd21a3d-5253-41ab-99c8-9f2bb85a864c",0.01,1,5,8,0.15,"linear",0,61
0.559353000900148,13.3770037077488,6.77005233058256,247.501590775389,121.862096411475,"Federov with Biased Sample","5bd21a3d-5253-41ab-99c8-9f2bb85a864c",0.01,3,2,8,0.15,"linear",0,61
0.264845804971888,33.2683726050065,19.8056659593924,604.911365984787,377.07044800239,"Federov with Uniform Sample","5bd21a3d-5253-41ab-99c8-9f2bb85a864c",0.01,9,5,16,0.15,"linear",0,61
0.549172235793326,23.9885853662552,9.14514263615942,444.914912496656,173.202329806262,"Federov with Biased Sample","5bd21a3d-5253-41ab-99c8-9f2bb85a864c",0.01,1,5,16,0.15,"linear",0,61
0.259590472512323,61.0084220263731,61.0084220263731,1161.51109118147,1161.51109118147,"Federov with Uniform Sample","5bd21a3d-5253-41ab-99c8-9f2bb85a864c",0.01,55,0,32,0.15,"linear",0,61
0.556524414271316,52.7289331344024,13.0617309595937,933.346815251332,236.613048911942,"Federov with Biased Sample","5bd21a3d-5253-41ab-99c8-9f2bb85a864c",0.01,1,5,32,0.15,"linear",0,61
0.262329745854616,197.072526082455,197.072526082455,3645.53862131244,3645.53862131244,"Federov with Uniform Sample","5bd21a3d-5253-41ab-99c8-9f2bb85a864c",0.01,55,0,64,0.15,"linear",0,61
0.561874490680072,122.114325519593,24.4610895609743,2285.14927566655,460.649540151082,"Federov with Biased Sample","5bd21a3d-5253-41ab-99c8-9f2bb85a864c",0.01,2,6,64,0.15,"linear",0,61
0.263876603735409,2.42070834489996,5.14215647668508,44.8760397762969,96.3216615808139,"Federov with Uniform Sample","5bd21a3d-5253-41ab-99c8-9f2bb85a864c",0.001,13,2,1,0.15,"linear",0,61
0.549294462466977,1.62448564286708,2.62032092758644,30.007062962831,48.1348537782607,"Federov with Biased Sample","5bd21a3d-5253-41ab-99c8-9f2bb85a864c",0.001,19,2,1,0.15,"linear",0,61
0.259704767120039,4.84158579610723,1.35635570490093,89.3103259495706,24.3629476734774,"Federov with Uniform Sample","5bd21a3d-5253-41ab-99c8-9f2bb85a864c",0.001,4,0,2,0.15,"linear",0,61
0.54935564298332,2.39715827391769,1.27035651702491,45.5999945469987,23.3194099763921,"Federov with Biased Sample","5bd21a3d-5253-41ab-99c8-9f2bb85a864c",0.001,16,0,2,0.15,"linear",0,61
0.2613464078342,10.0218023644843,6.16192846538747,184.037618525215,120.898223514418,"Federov with Uniform Sample","5bd21a3d-5253-41ab-99c8-9f2bb85a864c",0.001,1,4,4,0.15,"linear",0,61
0.550889109211743,6.26326007421984,4.50849161521764,122.027717680612,84.1132080780302,"Federov with Biased Sample","5bd21a3d-5253-41ab-99c8-9f2bb85a864c",0.001,1,3,4,0.15,"linear",0,61
0.264714626456163,14.8792914922526,14.8792914922526,274.65126859803,274.65126859803,"Federov with Uniform Sample","5bd21a3d-5253-41ab-99c8-9f2bb85a864c",0.001,55,0,8,0.15,"linear",0,61
0.5538175087387,12.5479018832633,12.5479018832633,230.717306972714,230.717306972714,"Federov with Biased Sample","5bd21a3d-5253-41ab-99c8-9f2bb85a864c",0.001,55,0,8,0.15,"linear",0,61
0.254887356906845,36.5678437919415,36.5678437919415,659.990555728132,659.990555728132,"Federov with Uniform Sample","5bd21a3d-5253-41ab-99c8-9f2bb85a864c",0.001,55,0,16,0.15,"linear",0,61
0.555754832042986,21.7389764764373,21.7389764764373,390.995408730584,390.995408730584,"Federov with Biased Sample","5bd21a3d-5253-41ab-99c8-9f2bb85a864c",0.001,55,0,16,0.15,"linear",0,61
0.260505225713969,100.553750182236,100.553750182236,1877.45273241975,1877.45273241975,"Federov with Uniform Sample","5bd21a3d-5253-41ab-99c8-9f2bb85a864c",0.001,55,0,32,0.15,"linear",0,61
0.553979851528648,53.075086515953,53.075086515953,1003.34995928029,1003.34995928029,"Federov with Biased Sample","5bd21a3d-5253-41ab-99c8-9f2bb85a864c",0.001,55,0,32,0.15,"linear",0,61
0.262143946952463,121.751513233368,121.751513233368,2241.94063713366,2241.94063713366,"Federov with Uniform Sample","5bd21a3d-5253-41ab-99c8-9f2bb85a864c",0.001,55,0,64,0.15,"linear",0,61
0.555831189459338,114.670896099759,114.670896099759,2084.49985661152,2084.49985661152,"Federov with Biased Sample","5bd21a3d-5253-41ab-99c8-9f2bb85a864c",0.001,55,0,64,0.15,"linear",0,61
0.107717313017449,4.91332190761194,4.5859123210574,59.8885726603871,75.0037540075368,"Federov with Uniform Sample","90b69864-5fdc-4c49-a993-87567b47306e",0.1,53,2,1,0.15,"quadratic",0.08,121
0.165545629338543,3.79649193591834,2.28236573237962,50.140869305458,29.782117850372,"Federov with Biased Sample","90b69864-5fdc-4c49-a993-87567b47306e",0.1,58,0,1,0.15,"quadratic",0.08,121
0.108736459279842,9.0314414344604,5.79813768522733,108.749078244683,69.9751675746796,"Federov with Uniform Sample","90b69864-5fdc-4c49-a993-87567b47306e",0.1,47,1,2,0.15,"quadratic",0.08,121
0.164916471868133,8.68634098110071,4.62546784865856,107.542255139082,61.6925616000287,"Federov with Biased Sample","90b69864-5fdc-4c49-a993-87567b47306e",0.1,32,3,2,0.15,"quadratic",0.08,121
0.108385219844953,21.3617644492707,9.52925670380509,257.420038818708,119.589258618855,"Federov with Uniform Sample","90b69864-5fdc-4c49-a993-87567b47306e",0.1,24,4,4,0.15,"quadratic",0.08,121
0.165294832380565,17.6238294647761,4.90245728464268,202.444792241474,69.3355960937988,"Federov with Biased Sample","90b69864-5fdc-4c49-a993-87567b47306e",0.1,15,1,4,0.15,"quadratic",0.08,121
0.108803784178066,45.5321912655242,17.816139220479,488.900005381073,223.562457598867,"Federov with Uniform Sample","90b69864-5fdc-4c49-a993-87567b47306e",0.1,24,5,8,0.15,"quadratic",0.08,121
0.164439342188688,35.0647440354508,14.1423525145636,413.135302998732,171.135590813946,"Federov with Biased Sample","90b69864-5fdc-4c49-a993-87567b47306e",0.1,31,7,8,0.15,"quadratic",0.08,121
0.11099972255541,92.3835212075419,27.5789993282242,957.37544035622,384.077004168103,"Federov with Uniform Sample","90b69864-5fdc-4c49-a993-87567b47306e",0.1,16,15,16,0.15,"quadratic",0.08,121
0.162987881937387,49.5196221456531,17.127624565527,658.532497336148,248.405888635961,"Federov with Biased Sample","90b69864-5fdc-4c49-a993-87567b47306e",0.1,8,10,16,0.15,"quadratic",0.08,121
0.109469473975508,134.087248177057,54.7430445994551,1515.42488484609,581.883518989681,"Federov with Uniform Sample","90b69864-5fdc-4c49-a993-87567b47306e",0.1,7,15,32,0.15,"quadratic",0.08,121
