"D","real_coefficients_prf_sum","noise_coefficients_prf_sum","coefficient_distance","coefficient_refit_distance","linear_fit_distance","linear_refit_distance","names","id"
0.168273203349774,2.4521688680556e-05,20.6915065152115,1.55184318576075,11.3498807107203,28.657252812088,209.150665412951,"Uniform Sample",1
0.381428653373898,1.941965981282e-10,6.42987175159116,1.07126959753787,1.19488609686429,19.6313902005967,21.2913633793836,"Biased Sample",1
0.167748947920041,0.00051740006871439,39.1467888345416,1.02348244945776,0.135166613899005,18.668506364499,2.45176072497282,"Uniform Sample",2
0.398979920601191,2.67246168643158e-09,14.8286547065572,1.26241024271071,0.514934013426762,22.9024336293997,9.57842028376027,"Biased Sample",2
0.168102950709578,3.51998757888782e-06,27.6486937583918,1.16596924466547,0.570702603381214,21.2404258032224,10.857796095253,"Uniform Sample",3
0.386169433299235,2.69970857295629e-09,18.0675932234249,0.79810765281561,0.592796598889217,13.8973609793441,10.8282431260192,"Biased Sample",3
0.167634810019913,4.9793253399591e-05,28.5611643207446,1.21986676929532,0.550751322460618,22.6633939548764,9.87673104009677,"Uniform Sample",4
0.403890443956477,1.47659928692754e-07,25.1546238705676,0.744172224773997,2.79557687103157,13.7082434672265,51.1714720043638,"Biased Sample",4
0.162315891565418,3.07373804762382e-07,21.3533977850454,2.01347556454416,0.55279394095877,36.8914767964586,10.9564518818866,"Uniform Sample",5
0.383058245299739,1.76518311622809e-08,32.3909808789877,0.782983982828149,0.511818963869858,15.9150581814335,9.40926993351264,"Biased Sample",5
0.163245615520597,2.97082268263736e-06,27.8169538049351,1.62888573522062,0.509074029891461,29.5693442865656,9.08179935261547,"Uniform Sample",6
0.380298000874393,1.51141291877217e-06,35.345012520471,0.829693995833838,0.878062474423601,14.1588967083828,15.2837018370109,"Biased Sample",6
0.172989443067508,5.24325648160289e-06,26.6532089774065,1.37881324870575,0.444196609480428,25.1899053283331,8.02729665956516,"Uniform Sample",7
0.398504521570497,2.6840347869833e-09,29.206233832332,0.762440466765821,0.441661169264486,14.4474437643694,8.48688529515121,"Biased Sample",7
0.172930746542203,0.000125683101172261,24.5422424802434,1.19608172604878,0.508545218816891,21.789384508494,9.71086381387874,"Uniform Sample",8
0.383492567372381,7.20102535015829e-07,17.5261670846884,0.905793005295455,0.478771008056939,16.2670091560101,8.73498425321506,"Biased Sample",8
0.175734403950836,1.5729818177879e-08,18.9363218055059,1.39671860615224,1.08980213094101,26.0289847730143,20.1349386596135,"Uniform Sample",9
0.382088951891444,1.12396395922862e-08,26.3232318990056,1.15136696942404,0.57409982099647,21.0418543284278,10.4147224089058,"Biased Sample",9
0.166325951700695,1.4207989248377e-05,28.7089578815976,1.46357037987776,0.399294955238626,26.8728900545905,7.67865707478,"Uniform Sample",10
0.383023076735972,2.56718728153813e-10,26.5926701077671,0.715371857666885,0.463414070830601,13.512374282398,8.5764349819116,"Biased Sample",10
0.168782910059899,2.76679858100962e-08,28.1322225301378,1.10193379919272,0.746366435750376,19.5057104658632,13.7856274789058,"Uniform Sample",11
0.401034155189036,9.02209852217809e-09,28.3781522665962,0.932374221080331,0.572226506987079,16.7844266235176,10.5852477911949,"Biased Sample",11
0.16009587877284,0.00257028828116306,28.1421480554926,1.49655260026285,6.65343902206038,27.0265713707751,123.824589443056,"Uniform Sample",12
0.390207133845275,2.07094145677494e-05,29.2732803163621,1.01095411982082,0.704003568051222,18.3925112235733,12.878525943011,"Biased Sample",12
0.160326446013215,8.58837004580552e-08,31.8435936974344,0.806416701212258,0.552917636259513,14.8831074200567,10.0559363833192,"Uniform Sample",13
0.397200344675955,1.53543449486472e-09,21.2735268859525,0.810637373246736,0.451506279017586,15.1453287214467,8.20166668186962,"Biased Sample",13
0.161611487814242,1.03643425157166e-06,21.7431017629464,1.42076277585577,0.405502060945094,26.5853373958858,7.56965770500248,"Uniform Sample",14
0.393454189298646,3.82748819070526e-08,26.0205879157822,0.906218337290556,0.304013490231408,16.1536991069757,5.87209895889918,"Biased Sample",14
0.167679242680367,4.14870805371101e-10,24.4492110751264,1.15217691919401,0.745495513035772,21.7166099059647,13.9742036429593,"Uniform Sample",15
0.391776321209103,7.06428047643878e-12,18.0950410893683,0.835485977952774,0.699117434586085,15.0238140457621,12.8516541022921,"Biased Sample",15
0.165468392017948,8.9875557767523e-05,24.9490899215912,1.44730165586421,0.827731336180537,26.2226829475645,15.0669131932946,"Uniform Sample",16
0.378024873444625,4.99516446810971e-06,29.0231861426381,0.745597240016312,0.62328520096789,13.4875332522237,11.3631836657484,"Biased Sample",16
0.173094253158845,0.0132347435675117,29.2053145444834,1.11273444255302,2.70762063605116,20.6020567683512,48.1232806544334,"Uniform Sample",17
0.387544891561812,8.15323842907657e-07,16.8772044907878,1.21191103337124,0.379292251259143,21.7853294589311,7.42042183035089,"Biased Sample",17
0.173068636181611,0.000447417722776915,29.9385978838325,1.2472393671719,0.653885626003829,22.6298195814324,11.9307659705464,"Uniform Sample",18
0.392228198547632,8.24755793185748e-06,33.7570485511437,0.676397900068023,1.60178142883532,12.8443871906198,29.4736906635235,"Biased Sample",18
0.15685918153433,0.0010455920091494,35.596720802142,0.998456856318595,2.32194352163459,18.5635788275975,43.0460791942583,"Uniform Sample",19
0.388294386777681,1.60003860214487e-06,30.2608800062094,0.659712456522961,0.381542486498328,11.6672751541242,6.94169476479332,"Biased Sample",19
0.171465068364874,0.000475756844326116,28.8225986557013,1.14593200921019,1.04117047768616,20.9942697253118,19.2134307492421,"Uniform Sample",20
0.389595743373069,3.27082593231693e-07,33.0312817907986,0.712898157498916,0.738405111428298,12.7054954551465,13.0170068111926,"Biased Sample",20
0.16469216746651,3.23557076327702e-05,30.54600129301,1.46349499503395,0.557092718456435,27.1559527395528,10.288012969312,"Uniform Sample",21
0.389475908604485,5.59340304688735e-08,25.5200680506578,0.950700871578637,0.390429351677891,17.0648880408141,7.26789145915701,"Biased Sample",21
0.169298099264573,6.45896550918345e-06,32.707917704918,0.937538095005407,0.798678524038018,16.9074362338552,14.6963897310403,"Uniform Sample",22
0.393533841279873,7.3563275350666e-07,34.8428001163178,0.514200958107187,5.99022087012512,9.73392501264865,109.807119807064,"Biased Sample",22
0.162510623286829,6.81305274875586e-05,29.8180317842344,1.54270656525774,3.99680727116917,27.7073823292839,72.3852104460254,"Uniform Sample",23
0.40067873240652,5.08537971633854e-09,18.344582482673,0.884205003848467,0.580701867363461,15.880168926462,10.4668642517913,"Biased Sample",23
