"D","coefficient_distance","coefficient_refit_distance","fit_distance","refit_distance","names","id","prft","false_positives","false_negatives","noise","coefficient_probability","regression_model","normal_samples","coefficients"
0.258588893082399,2.60260317484863,1.43712257165845,48.5627974733506,25.6157349221762,"Federov with Uniform Sample","28feba08-116e-433f-a0a5-8c05c5668628",0.1,22,0,1,0.15,"linear",0,61
0.558099827403672,1.20155215360617,0.889047877392162,22.4102114413637,17.1833043106708,"Federov with Biased Sample","28feba08-116e-433f-a0a5-8c05c5668628",0.1,28,0,1,0.15,"linear",0,61
0.261671642604026,5.46221376039094,4.95370221188542,98.6586788816226,90.0994338813848,"Federov with Uniform Sample","28feba08-116e-433f-a0a5-8c05c5668628",0.1,25,1,2,0.15,"linear",0,61
0.55358354842258,3.6731261307698,2.60757580666309,69.9930701659479,48.559416194101,"Federov with Biased Sample","28feba08-116e-433f-a0a5-8c05c5668628",0.1,21,0,2,0.15,"linear",0,61
0.264667257105067,9.06560353657787,4.36930486428027,167.09494698002,82.301267548699,"Federov with Uniform Sample","28feba08-116e-433f-a0a5-8c05c5668628",0.1,3,1,4,0.15,"linear",0,61
0.553006035474787,7.26853929414146,4.37414745123042,131.744491725708,79.9636443990003,"Federov with Biased Sample","28feba08-116e-433f-a0a5-8c05c5668628",0.1,11,1,4,0.15,"linear",0,61
0.255232686223741,18.2920151821222,8.50573163677253,329.036007319602,151.54766120255,"Federov with Uniform Sample","28feba08-116e-433f-a0a5-8c05c5668628",0.1,9,1,8,0.15,"linear",0,61
0.556848969480281,12.5420267716335,9.84770912008783,240.445278805897,193.607030162922,"Federov with Biased Sample","28feba08-116e-433f-a0a5-8c05c5668628",0.1,20,0,8,0.15,"linear",0,61
0.258767584027684,35.9327386318591,20.2240434879393,658.393880782988,381.241494791059,"Federov with Uniform Sample","28feba08-116e-433f-a0a5-8c05c5668628",0.1,11,3,16,0.15,"linear",0,61
0.556619423066549,20.9045292247618,12.1956328308093,375.136563946985,222.588632162716,"Federov with Biased Sample","28feba08-116e-433f-a0a5-8c05c5668628",0.1,4,6,16,0.15,"linear",0,61
0.257771359080643,72.2908205229807,23.3276141212032,1281.92851921807,429.583013188288,"Federov with Uniform Sample","28feba08-116e-433f-a0a5-8c05c5668628",0.1,2,9,32,0.15,"linear",0,61
0.556004633641401,45.9861912220849,16.6123561892881,860.572826399646,309.634239000422,"Federov with Biased Sample","28feba08-116e-433f-a0a5-8c05c5668628",0.1,1,10,32,0.15,"linear",0,61
0.262759741692172,153.473692202311,32.6107176936566,2889.69119644772,592.830708017214,"Federov with Uniform Sample","28feba08-116e-433f-a0a5-8c05c5668628",0.1,2,11,64,0.15,"linear",0,61
