"filter_threshold","min_distance","fit_distance","true_positives","false_positives","false_negatives","model_positives","real_positives","lengthscale_x1","lengthscale_x2","lengthscale_x3","lengthscale_x4","lengthscale_x5","lengthscale_x6","lengthscale_x7","lengthscale_x8","lengthscale_x9","lengthscale_x10","lengthscale_x11","lengthscale_x12","lengthscale_x13","lengthscale_x14","lengthscale_x15","lengthscale_x16","lengthscale_x17","lengthscale_x18","lengthscale_x19","lengthscale_x20","lengthscale_x21","lengthscale_x22","lengthscale_x23","lengthscale_x24","lengthscale_x25","lengthscale_x26","lengthscale_x27","lengthscale_x28","lengthscale_x29","lengthscale_x30","name","model","id","factors","model_size","amplitude"
Inf,0.950980251241596,428.665508537244,2,28,0,30,2,9.93569900165312,6.21205711737275,9.72354768775403,5.36405438324437,5.15739177935757,5.95570583012886,1.07769081336446,5.54740377818234,7.79648642637767,8.2455072470475,5.84861329291016,9.48177057900466,1.07416245420463,5.15365993254818,5.72413621470332,8.69163352996111,6.3852582545951,8.29309988184832,5.27096377569251,9.29933754261583,8.62066334346309,9.06253355089575,7.95665813842788,6.79981067660265,5.01732641481794,7.41968998801894,7.58916284423321,9.45820673834532,7.53380162990652,7.43009945959784,"uniform","linear","ea4d36a9-7302-408f-af7d-7a87bcb95f77",30,30,1.2192352458369
0.1,0.950980251241596,424.07953617629,2,6,0,8,2,9.93569900165312,6.21205711737275,9.72354768775403,5.36405438324437,5.15739177935757,5.95570583012886,1.07769081336446,5.54740377818234,7.79648642637767,8.2455072470475,5.84861329291016,9.48177057900466,1.07416245420463,5.15365993254818,5.72413621470332,8.69163352996111,6.3852582545951,8.29309988184832,5.27096377569251,9.29933754261583,8.62066334346309,9.06253355089575,7.95665813842788,6.79981067660265,5.01732641481794,7.41968998801894,7.58916284423321,9.45820673834532,7.53380162990652,7.43009945959784,"uniform","linear","ea4d36a9-7302-408f-af7d-7a87bcb95f77",30,30,1.2192352458369
0.01,0.539076173351383,423.602767636702,2,0,0,2,2,9.93569900165312,6.21205711737275,9.72354768775403,5.36405438324437,5.15739177935757,5.95570583012886,1.07769081336446,5.54740377818234,7.79648642637767,8.2455072470475,5.84861329291016,9.48177057900466,1.07416245420463,5.15365993254818,5.72413621470332,8.69163352996111,6.3852582545951,8.29309988184832,5.27096377569251,9.29933754261583,8.62066334346309,9.06253355089575,7.95665813842788,6.79981067660265,5.01732641481794,7.41968998801894,7.58916284423321,9.45820673834532,7.53380162990652,7.43009945959784,"uniform","linear","ea4d36a9-7302-408f-af7d-7a87bcb95f77",30,30,1.2192352458369
0.001,1.36304384550039,423.387286075006,1,0,1,1,2,9.93569900165312,6.21205711737275,9.72354768775403,5.36405438324437,5.15739177935757,5.95570583012886,1.07769081336446,5.54740377818234,7.79648642637767,8.2455072470475,5.84861329291016,9.48177057900466,1.07416245420463,5.15365993254818,5.72413621470332,8.69163352996111,6.3852582545951,8.29309988184832,5.27096377569251,9.29933754261583,8.62066334346309,9.06253355089575,7.95665813842788,6.79981067660265,5.01732641481794,7.41968998801894,7.58916284423321,9.45820673834532,7.53380162990652,7.43009945959784,"uniform","linear","ea4d36a9-7302-408f-af7d-7a87bcb95f77",30,30,1.2192352458369
Inf,0.229353927199109,92.2874496510985,2,28,0,30,2,9.93569900165312,6.21205711737275,9.72354768775403,5.36405438324437,5.15739177935757,5.95570583012886,1.07769081336446,5.54740377818234,7.79648642637767,8.2455072470475,5.84861329291016,9.48177057900466,1.07416245420463,5.15365993254818,5.72413621470332,8.69163352996111,6.3852582545951,8.29309988184832,5.27096377569251,9.29933754261583,8.62066334346309,9.06253355089575,7.95665813842788,6.79981067660265,5.01732641481794,7.41968998801894,7.58916284423321,9.45820673834532,7.53380162990652,7.43009945959784,"biased","linear","ea4d36a9-7302-408f-af7d-7a87bcb95f77",30,30,1.2192352458369
0.1,1.32678038692101,93.4372857064824,1,0,1,1,2,9.93569900165312,6.21205711737275,9.72354768775403,5.36405438324437,5.15739177935757,5.95570583012886,1.07769081336446,5.54740377818234,7.79648642637767,8.2455072470475,5.84861329291016,9.48177057900466,1.07416245420463,5.15365993254818,5.72413621470332,8.69163352996111,6.3852582545951,8.29309988184832,5.27096377569251,9.29933754261583,8.62066334346309,9.06253355089575,7.95665813842788,6.79981067660265,5.01732641481794,7.41968998801894,7.58916284423321,9.45820673834532,7.53380162990652,7.43009945959784,"biased","linear","ea4d36a9-7302-408f-af7d-7a87bcb95f77",30,30,1.2192352458369
0.01,1.32678038692101,93.4372857064824,1,0,1,1,2,9.93569900165312,6.21205711737275,9.72354768775403,5.36405438324437,5.15739177935757,5.95570583012886,1.07769081336446,5.54740377818234,7.79648642637767,8.2455072470475,5.84861329291016,9.48177057900466,1.07416245420463,5.15365993254818,5.72413621470332,8.69163352996111,6.3852582545951,8.29309988184832,5.27096377569251,9.29933754261583,8.62066334346309,9.06253355089575,7.95665813842788,6.79981067660265,5.01732641481794,7.41968998801894,7.58916284423321,9.45820673834532,7.53380162990652,7.43009945959784,"biased","linear","ea4d36a9-7302-408f-af7d-7a87bcb95f77",30,30,1.2192352458369
0.001,1.32678038692101,93.4372857064824,1,0,1,1,2,9.93569900165312,6.21205711737275,9.72354768775403,5.36405438324437,5.15739177935757,5.95570583012886,1.07769081336446,5.54740377818234,7.79648642637767,8.2455072470475,5.84861329291016,9.48177057900466,1.07416245420463,5.15365993254818,5.72413621470332,8.69163352996111,6.3852582545951,8.29309988184832,5.27096377569251,9.29933754261583,8.62066334346309,9.06253355089575,7.95665813842788,6.79981067660265,5.01732641481794,7.41968998801894,7.58916284423321,9.45820673834532,7.53380162990652,7.43009945959784,"biased","linear","ea4d36a9-7302-408f-af7d-7a87bcb95f77",30,30,1.2192352458369
Inf,1.53383112907377,204.839332226311,3,27,0,30,3,6.41344180563465,5.63241058029234,7.38536527846009,5.47423776471987,9.84435146208853,1.01511560669169,9.65543443802744,8.08878434705548,9.41761519410647,6.00284243468195,6.4977214904502,9.32918619946577,8.1183473370038,9.98307348228991,0.992292314954102,8.06369875906967,8.69113918626681,8.98836912005208,8.59575510025024,5.18318161601201,1.03478743596934,5.51529178046621,5.8011418255046,8.85100494255312,6.36343449587002,9.89469489781186,7.77007347671315,7.52610259572975,6.89901752630249,8.12920826952904,"uniform","linear","1a264208-71e9-4409-a526-2fc5e764d4bb",30,30,1.46280000160914
0.1,3.15944157874433,202.258724863267,1,5,2,6,3,6.41344180563465,5.63241058029234,7.38536527846009,5.47423776471987,9.84435146208853,1.01511560669169,9.65543443802744,8.08878434705548,9.41761519410647,6.00284243468195,6.4977214904502,9.32918619946577,8.1183473370038,9.98307348228991,0.992292314954102,8.06369875906967,8.69113918626681,8.98836912005208,8.59575510025024,5.18318161601201,1.03478743596934,5.51529178046621,5.8011418255046,8.85100494255312,6.36343449587002,9.89469489781186,7.77007347671315,7.52610259572975,6.89901752630249,8.12920826952904,"uniform","linear","1a264208-71e9-4409-a526-2fc5e764d4bb",30,30,1.46280000160914
0.01,2.15750983584905,200.10905808544,1,0,2,1,3,6.41344180563465,5.63241058029234,7.38536527846009,5.47423776471987,9.84435146208853,1.01511560669169,9.65543443802744,8.08878434705548,9.41761519410647,6.00284243468195,6.4977214904502,9.32918619946577,8.1183473370038,9.98307348228991,0.992292314954102,8.06369875906967,8.69113918626681,8.98836912005208,8.59575510025024,5.18318161601201,1.03478743596934,5.51529178046621,5.8011418255046,8.85100494255312,6.36343449587002,9.89469489781186,7.77007347671315,7.52610259572975,6.89901752630249,8.12920826952904,"uniform","linear","1a264208-71e9-4409-a526-2fc5e764d4bb",30,30,1.46280000160914
0.001,2.15750983584905,200.10905808544,1,0,2,1,3,6.41344180563465,5.63241058029234,7.38536527846009,5.47423776471987,9.84435146208853,1.01511560669169,9.65543443802744,8.08878434705548,9.41761519410647,6.00284243468195,6.4977214904502,9.32918619946577,8.1183473370038,9.98307348228991,0.992292314954102,8.06369875906967,8.69113918626681,8.98836912005208,8.59575510025024,5.18318161601201,1.03478743596934,5.51529178046621,5.8011418255046,8.85100494255312,6.36343449587002,9.89469489781186,7.77007347671315,7.52610259572975,6.89901752630249,8.12920826952904,"uniform","linear","1a264208-71e9-4409-a526-2fc5e764d4bb",30,30,1.46280000160914
Inf,2.52798115994472,168.884025749895,3,27,0,30,3,6.41344180563465,5.63241058029234,7.38536527846009,5.47423776471987,9.84435146208853,1.01511560669169,9.65543443802744,8.08878434705548,9.41761519410647,6.00284243468195,6.4977214904502,9.32918619946577,8.1183473370038,9.98307348228991,0.992292314954102,8.06369875906967,8.69113918626681,8.98836912005208,8.59575510025024,5.18318161601201,1.03478743596934,5.51529178046621,5.8011418255046,8.85100494255312,6.36343449587002,9.89469489781186,7.77007347671315,7.52610259572975,6.89901752630249,8.12920826952904,"biased","linear","1a264208-71e9-4409-a526-2fc5e764d4bb",30,30,1.46280000160914
0.1,2.04247715576102,165.920577808744,2,2,1,4,3,6.41344180563465,5.63241058029234,7.38536527846009,5.47423776471987,9.84435146208853,1.01511560669169,9.65543443802744,8.08878434705548,9.41761519410647,6.00284243468195,6.4977214904502,9.32918619946577,8.1183473370038,9.98307348228991,0.992292314954102,8.06369875906967,8.69113918626681,8.98836912005208,8.59575510025024,5.18318161601201,1.03478743596934,5.51529178046621,5.8011418255046,8.85100494255312,6.36343449587002,9.89469489781186,7.77007347671315,7.52610259572975,6.89901752630249,8.12920826952904,"biased","linear","1a264208-71e9-4409-a526-2fc5e764d4bb",30,30,1.46280000160914
0.01,2.52798115994472,168.884025749895,0,0,3,0,3,6.41344180563465,5.63241058029234,7.38536527846009,5.47423776471987,9.84435146208853,1.01511560669169,9.65543443802744,8.08878434705548,9.41761519410647,6.00284243468195,6.4977214904502,9.32918619946577,8.1183473370038,9.98307348228991,0.992292314954102,8.06369875906967,8.69113918626681,8.98836912005208,8.59575510025024,5.18318161601201,1.03478743596934,5.51529178046621,5.8011418255046,8.85100494255312,6.36343449587002,9.89469489781186,7.77007347671315,7.52610259572975,6.89901752630249,8.12920826952904,"biased","linear","1a264208-71e9-4409-a526-2fc5e764d4bb",30,30,1.46280000160914
0.001,2.52798115994472,168.884025749895,0,0,3,0,3,6.41344180563465,5.63241058029234,7.38536527846009,5.47423776471987,9.84435146208853,1.01511560669169,9.65543443802744,8.08878434705548,9.41761519410647,6.00284243468195,6.4977214904502,9.32918619946577,8.1183473370038,9.98307348228991,0.992292314954102,8.06369875906967,8.69113918626681,8.98836912005208,8.59575510025024,5.18318161601201,1.03478743596934,5.51529178046621,5.8011418255046,8.85100494255312,6.36343449587002,9.89469489781186,7.77007347671315,7.52610259572975,6.89901752630249,8.12920826952904,"biased","linear","1a264208-71e9-4409-a526-2fc5e764d4bb",30,30,1.46280000160914
Inf,2.28029540428885,191.550914294438,2,28,0,30,2,9.72575591527857,6.34250905131921,9.85729428008199,8.46111386548728,5.84149882313795,6.26971740275621,8.22835389757529,9.25746215041727,9.23596219858155,9.45085772662424,6.2003704009112,8.3371439028997,0.997095188638195,9.57010814687237,9.61949769640341,7.12969824322499,9.75911071640439,8.21967449388467,8.85525011573918,8.77704219543375,7.10425022640266,8.06750006857328,8.83794545661658,6.69095281278715,9.06677845050581,7.1549029299058,6.22473465977237,8.47141188103706,1.04193748356774,7.78147516073659,"uniform","linear","5bfb7186-e0ca-409b-b763-517361a4225e",30,30,1.22822720417753
