"D","coefficient_distance","coefficient_refit_distance","fit_distance","refit_distance","names","id","prft","false_positives","false_negatives","noise","coefficient_probability","regression_model","normal_samples","coefficients"
0.256613887250835,1.6213227416338,1.33229156586982,27.93439336524,23.3885529123682,"Federov with Uniform Sample","3e94cc9e-2f0e-417e-8b65-e6514d917e1c",0.1,33,0,1,0.15,"linear",0,61
0.5515159880234,1.64348350565779,1.47170388467605,30.098670610848,26.855267173082,"Federov with Biased Sample","3e94cc9e-2f0e-417e-8b65-e6514d917e1c",0.1,42,0,1,0.15,"linear",0,61
0.261883104715455,4.81981750082175,3.20807061482852,91.0981096428487,58.2455557951401,"Federov with Uniform Sample","3e94cc9e-2f0e-417e-8b65-e6514d917e1c",0.1,26,1,2,0.15,"linear",0,61
0.551551762913967,3.37675614888743,2.39951657692592,61.4427331383518,43.6953343323806,"Federov with Biased Sample","3e94cc9e-2f0e-417e-8b65-e6514d917e1c",0.1,28,1,2,0.15,"linear",0,61
0.256366493563881,8.62213591465341,5.91010609644923,159.239587918582,109.715738989459,"Federov with Uniform Sample","3e94cc9e-2f0e-417e-8b65-e6514d917e1c",0.1,24,2,4,0.15,"linear",0,61
0.551456662705333,7.17142021211961,4.49541321923845,130.951538457856,81.0948303137095,"Federov with Biased Sample","3e94cc9e-2f0e-417e-8b65-e6514d917e1c",0.1,22,1,4,0.15,"linear",0,61
0.26018492778317,19.7408162586569,9.59444863830859,359.380792013127,176.801807178916,"Federov with Uniform Sample","3e94cc9e-2f0e-417e-8b65-e6514d917e1c",0.1,9,3,8,0.15,"linear",0,61
0.556501989796182,13.362547367819,9.1087486920507,244.79314409961,172.448470592851,"Federov with Biased Sample","3e94cc9e-2f0e-417e-8b65-e6514d917e1c",0.1,10,3,8,0.15,"linear",0,61
0.259621320274773,35.7475227968668,19.1599603190278,664.62049718003,359.529517280902,"Federov with Uniform Sample","3e94cc9e-2f0e-417e-8b65-e6514d917e1c",0.1,8,7,16,0.15,"linear",0,61
0.564588035171681,18.4875756550874,15.7320789856945,340.809128089158,293.806949066789,"Federov with Biased Sample","3e94cc9e-2f0e-417e-8b65-e6514d917e1c",0.1,7,8,16,0.15,"linear",0,61
0.2597291235167,72.8652230660543,18.010246325797,1333.19106957759,347.021675734012,"Federov with Uniform Sample","3e94cc9e-2f0e-417e-8b65-e6514d917e1c",0.1,1,10,32,0.15,"linear",0,61
0.56033364386617,41.1275494875149,24.6791690811892,765.48213624088,452.357826151891,"Federov with Biased Sample","3e94cc9e-2f0e-417e-8b65-e6514d917e1c",0.1,5,10,32,0.15,"linear",0,61
0.257633281263524,131.840357725176,131.840357725176,2425.21447756633,2425.21447756633,"Federov with Uniform Sample","3e94cc9e-2f0e-417e-8b65-e6514d917e1c",0.1,50,0,64,0.15,"linear",0,61
0.552490089259734,91.1520151996195,55.4288723217813,1750.44273685075,1118.65463336904,"Federov with Biased Sample","3e94cc9e-2f0e-417e-8b65-e6514d917e1c",0.1,8,9,64,0.15,"linear",0,61
0.255273472358359,2.42516827348936,1.948902501719,43.3409048837386,37.5255620137775,"Federov with Uniform Sample","3e94cc9e-2f0e-417e-8b65-e6514d917e1c",0.01,24,1,1,0.15,"linear",0,61
0.557658710363252,1.42183182193203,1.12769292359113,25.7339817148397,20.329763825128,"Federov with Biased Sample","3e94cc9e-2f0e-417e-8b65-e6514d917e1c",0.01,41,0,1,0.15,"linear",0,61
0.256421118489308,4.60614672326602,2.58613838420186,85.8927282468911,47.4628357201418,"Federov with Uniform Sample","3e94cc9e-2f0e-417e-8b65-e6514d917e1c",0.01,13,1,2,0.15,"linear",0,61
0.558980641629747,3.68802667698064,3.43267922521975,67.0696077793722,62.8196022045805,"Federov with Biased Sample","3e94cc9e-2f0e-417e-8b65-e6514d917e1c",0.01,16,2,2,0.15,"linear",0,61
0.265199428303323,7.1335974510972,4.94821556625763,132.752190868021,90.5609232358354,"Federov with Uniform Sample","3e94cc9e-2f0e-417e-8b65-e6514d917e1c",0.01,8,2,4,0.15,"linear",0,61
0.556383093660222,6.44489486665051,6.39141646383143,118.839464739051,122.45184426839,"Federov with Biased Sample","3e94cc9e-2f0e-417e-8b65-e6514d917e1c",0.01,7,2,4,0.15,"linear",0,61
0.263133712683336,12.4169367794341,12.3889446524006,233.823312855787,234.819726806436,"Federov with Uniform Sample","3e94cc9e-2f0e-417e-8b65-e6514d917e1c",0.01,1,7,8,0.15,"linear",0,61
