"D","real_coefficients_prf_sum","noise_coefficients_prf_sum","coefficient_distance","linear_fit_distance","linear_refit_distance","names","id"
0.0777189776554218,0.0359492735359903,37.8299382917417,4.82072613111914,55.787467488131,16.5243491937618,"Uniform Sample",1
0.122523950639245,0.000156132171573113,33.7975517111773,2.37158634780452,29.8532465638839,17.184527500852,"Biased Sample",1
0.0790791414900922,1.17721432525031e-05,52.6130376791684,2.26730279230712,29.1090511071318,14.4791049796447,"Uniform Sample",2
0.121115575058295,0.000732145601375192,57.9850125338331,2.2838198252359,31.146923168447,12.2069462267821,"Biased Sample",2
0.0782201616415184,1.19176364913263e-05,65.0118343905248,1.87842562480103,23.4966635507959,94.9507519918266,"Uniform Sample",3
0.12604302957895,1.19195726940114e-06,46.9658309932325,2.16941508557682,27.5544195699083,15.3066898506434,"Biased Sample",3
0.0788631596571815,0.0534657491896806,59.2863121468636,2.70162422615406,35.057553343706,27.378156179549,"Uniform Sample",4
0.128023474904308,0.00416865024458463,61.4228560941016,1.52953135741271,20.450700140761,88.5152424643851,"Biased Sample",4
0.0792260100914788,0.00391391724675099,61.7240512041191,3.07038947531827,34.3846951885277,35.4930019861673,"Uniform Sample",5
0.122819824672775,0.010512498299113,53.8159175889003,2.40196740373796,28.383938257177,15.0096872725327,"Biased Sample",5
0.0751518860527656,0.0483074854144787,61.7402840123888,4.25852475448943,45.5422247110576,25.5848777250234,"Uniform Sample",6
0.120778428435709,0.00101872002029861,57.4305076614898,2.0242642224826,27.9431717220546,38.0220994854196,"Biased Sample",6
0.0780598841286772,0.0843061331881197,46.3572293567592,2.94384824462359,35.0941401073091,16.9251663916005,"Uniform Sample",7
0.125888744839815,0.0044813525230834,61.5419275621353,2.40148299524495,30.3974055193307,25.1682947905106,"Biased Sample",7
0.0767075516110591,4.74212723304592e-06,37.99719721725,3.94662548742137,49.8122708303159,103.432890649384,"Uniform Sample",8
0.12298992905433,1.1308591003853e-05,57.3501854844753,2.63957920313383,30.8010307814664,16.0298124548024,"Biased Sample",8
0.0784268512802029,0.00033412734289178,64.1359388549585,1.79728370039473,23.5554127885268,86.0486018445037,"Uniform Sample",9
0.122169385944662,0.00103866167881061,47.0295394473706,4.45865160113794,56.8130445424628,97.7107813504382,"Biased Sample",9
0.0783295294675286,0.0113112579647234,54.8344193764535,3.06430637482419,38.588548203001,20.1209359824949,"Uniform Sample",10
0.126719392033746,0.0124817413465436,44.0030268422166,3.50122271425655,42.8678517609721,12.5579975169214,"Biased Sample",10
0.0782677264090952,0.0245305796587567,57.5697312848598,2.53689013411768,31.1204869075816,30.3960829750212,"Uniform Sample",11
0.124810244915078,0.0152249843967844,58.8674000269561,1.57156391843924,22.7648014307944,27.1485486823868,"Biased Sample",11
0.0770204385657002,0.000180452144073086,37.4554227924343,3.4697360509454,43.0574667284835,48.0982490831164,"Uniform Sample",12
0.121034438495611,0.000160398016092145,60.5950968170459,1.87290378160254,25.330088827981,81.9361876201098,"Biased Sample",12
0.0780830507283377,0.346492903450422,74.3288580337298,2.05376757334285,24.920459912231,45.7651524745947,"Uniform Sample",13
0.122775634908286,0.306216693280778,31.1641978841134,5.12130777197431,58.6204731867879,16.8553367000692,"Biased Sample",13
0.075262361097063,0.0372516384921994,61.6374383779747,3.29958398317858,39.3185545888047,34.1661314190336,"Uniform Sample",14
0.123626444987577,0.00422902193065802,57.7756231436614,2.21366833007201,28.1988738482669,96.8654427449209,"Biased Sample",14
0.07548501241965,0.0459474258977563,49.405433414475,2.66391023672485,33.8327475804618,54.9560316469015,"Uniform Sample",15
0.126039483072616,0.004406042565265,48.756511560039,2.89812822462022,37.7233515393634,14.1361767765947,"Biased Sample",15
0.0776563273824113,0.000351165028505814,63.468482910377,2.3510138426127,29.9443376035103,15.0864280027823,"Uniform Sample",16
0.119330744830003,0.000319748697043236,58.065535182603,2.94542994052265,31.928981432409,14.9461094707136,"Biased Sample",16
