"x1","x2","x3","x4","x5","x6","x7","x8","x9","x10","x11","x12","x13","x14","x15","x16","x17","x18","x19","x20","x21","x22","x23","x24","x25","x26","x27","x28","x29","x30"
0.987,-0.6956,-0.9732,0.8734,-0.9676,-0.9966,0.5518,0.918,-0.9944,-0.7848,0.901,-0.9422,-0.9096,-0.6874,-0.8066,0.8706,0.9414,0.9026,1,-0.818,0.5718,0.9344,0.9164,-0.987,0.9158,-0.9054,-0.8734,-0.9686,0.9656,0.8444
-0.838,0.9808,0.859,0.9828,-0.9682,0.8292,-0.998,-0.894,0.9982,0.8074,-0.9288,-0.8766,0.8522,0.9984,0.8666,0.8098,0.8298,-0.8496,0.964,0.994,-0.933,-0.9818,0.853,0.8416,0.814,0.9136,0.7288,-0.8988,0.8974,0.9236
0.997,-0.6766,0.9334,-0.9438,0.8962,0.994,-0.6678,0.862,-0.7778,-0.9336,0.9242,0.955,0.9882,0.9736,-0.6986,0.802,-0.894,-0.8952,0.9738,-0.9918,0.9332,0.977,0.821,-0.8948,-0.9342,0.8318,0.9012,-0.8812,0.8132,-0.959
0.8918,-0.937,-0.931,0.9212,-0.9924,0.9338,0.8574,-0.9834,0.9792,0.793,0.8252,0.8388,-0.8482,0.9838,-0.9802,-0.8166,-0.9852,-0.9348,-0.9258,0.8664,-0.9238,0.9772,-0.9364,0.932,0.849,0.874,0.9878,0.8556,0.9896,-0.965
0.9996,0.9606,-0.9528,0.8988,0.9546,0.6958,0.7556,0.8956,0.8818,-0.9822,0.7898,0.7494,0.9368,-0.8466,0.9184,0.8444,0.7158,0.9104,0.9776,0.7316,-0.8872,-0.9548,0.8856,0.97,-0.9714,-0.856,0.8126,0.8364,1,-0.9518
-0.9592,0.7812,0.843,0.9186,0.9826,-0.8584,-0.7166,-0.7464,-0.845,-0.8854,-0.9716,-0.9454,0.698,0.8,-0.789,-0.9676,-0.7984,0.7816,0.9276,0.83,0.9152,0.8698,-0.9172,0.7958,0.7176,-0.9898,-0.8386,0.8688,0.953,-0.9036
-0.9718,-0.7658,0.9708,0.9854,-0.961,-0.8754,0.9028,-0.979,0.9604,-0.9228,-0.6112,0.9016,0.945,-0.9402,-0.901,0.9028,0.9076,0.8772,0.9222,0.9866,-0.9816,-0.9884,-0.9326,-0.9962,-0.9374,0.9698,-0.8992,-0.8058,-0.7454,-0.9158
0.9042,0.9596,0.9688,-0.747,-1,0.9844,-0.7774,-0.9004,0.9098,-0.7564,0.9978,-0.7102,-0.947,0.9758,0.9574,0.839,0.9844,0.927,-0.9678,0.9992,-0.9936,0.8794,0.9384,0.7996,0.9494,0.5978,0.9898,-0.9982,-0.8264,0.9162
-0.9276,-0.9932,0.9878,0.7764,-0.7356,0.9464,0.9512,0.9292,-0.9472,-0.9734,-0.972,-0.8444,-0.7794,-0.9844,0.8646,0.9792,0.8802,0.9828,0.7284,-0.8074,0.931,-0.961,-0.989,0.8348,-0.955,0.9082,0.7342,0.9968,0.7828,0.8582
-0.7334,-0.9968,-0.754,-0.9814,0.5262,-0.9926,-0.9946,0.9394,0.9262,0.9726,-0.6754,-0.982,-0.983,0.7222,-0.8936,0.874,-0.755,-0.8832,-0.8626,0.9594,0.8972,-0.914,0.6802,0.9954,-0.852,-0.9794,0.9258,0.672,-0.9628,0.9322
-0.6912,-0.9982,-0.8484,-0.8652,-0.9954,-0.8684,-0.9646,0.9848,0.9138,-0.6316,0.8902,-0.7844,0.9028,-0.8558,0.9248,0.7338,-0.9314,-0.973,-0.9176,0.9978,-0.9882,0.4566,-0.97,-0.9598,0.9826,0.875,-0.9154,-0.9058,0.9798,0.8768
-0.9988,-0.7538,0.9476,-0.8646,0.9418,0.9818,0.8162,0.9268,0.959,-0.9254,0.947,0.9586,-0.7156,-0.891,-0.991,-0.6252,0.9176,-0.6674,-0.8444,-0.9494,0.8322,0.8642,-0.908,0.883,0.9272,-0.8002,-0.981,-0.6636,-0.9364,0.931
-0.9492,-0.8652,-0.6594,-0.8054,-0.9872,-0.9826,0.933,-0.9968,0.813,-0.8788,-0.9702,-0.9586,0.9778,0.7996,0.7272,-0.8282,-0.9814,0.803,-0.6306,-0.9232,-0.8508,0.7984,0.7122,-0.8192,-0.7166,0.771,0.8312,0.8402,-0.891,0.8106
0.8918,-0.7092,0.8904,-0.862,-0.9262,0.8146,-0.825,0.9958,0.9482,0.873,0.8856,0.9318,0.984,-0.8962,0.8596,-0.9882,-0.9552,0.825,0.9156,0.8738,0.8104,0.9378,0.9474,-0.674,0.8954,-0.9786,-0.8324,-0.8746,-0.9526,-0.9248
-0.6728,0.9564,-0.7626,-0.9796,-0.8972,-0.9798,0.9248,0.9896,-0.8976,-0.7854,-0.946,-0.9918,0.823,0.896,0.8416,0.7144,0.998,-0.857,-0.579,0.9528,0.9498,-0.8054,0.949,0.8816,-0.6336,-0.9622,0.944,-0.999,-0.9602,-0.9118
-0.8618,-0.902,-0.9356,0.5662,0.7822,0.9752,-0.9776,0.9254,-0.857,0.9072,0.9508,-0.7458,-0.7886,0.9908,0.7702,0.5732,-0.849,-0.9752,-0.9838,-0.9522,-0.9682,0.7976,-0.865,0.9862,-0.9678,-0.9334,-0.9806,0.7812,0.9714,-0.5918
-0.8312,-0.8448,0.9424,0.9464,-0.941,-0.9884,0.9856,0.9426,-0.8136,1,-0.5594,-0.7188,0.9984,0.9998,0.742,0.9762,-0.9742,0.982,-0.8982,-0.9106,-0.8018,-0.8524,-0.9972,0.912,0.8516,-0.9534,0.9876,-0.8786,-0.9602,-0.9088
0.933,0.9512,-0.9586,-0.9902,-0.8436,0.9538,0.9466,-0.7974,0.9156,-0.6002,0.8936,0.7796,0.7774,0.9552,-0.7978,0.9992,-0.7958,-0.948,-0.979,-0.986,-0.9652,-0.9534,0.8968,-0.9462,0.7334,-0.7662,-0.9892,0.72,-0.8298,0.8704
0.9226,0.9916,-0.894,-0.8798,-0.9412,-0.8132,0.9094,0.5826,-0.9914,0.7442,0.8778,-0.8186,0.8458,-0.8544,0.9578,-0.6764,-0.8264,-0.9958,-0.877,0.8162,0.9862,-0.9796,-0.5552,0.9784,-0.9976,0.9366,-0.7276,0.8378,-0.8992,-0.6508
0.9966,-0.9506,-0.8312,0.872,-0.85,0.8722,-0.869,-0.7612,-0.9768,0.9982,0.9396,0.939,0.8256,0.8182,0.8986,-0.8288,0.813,-0.9274,0.8592,-0.9834,0.9464,-0.9908,-0.7892,-0.961,0.9776,0.9746,0.7494,0.9186,0.994,0.897
-0.9282,-0.9716,0.8678,0.928,0.9928,0.475,-0.796,0.9368,-0.799,-0.8958,-0.8264,0.852,-0.8472,-0.7208,0.9944,-0.958,-0.9576,0.8992,-0.9848,0.9854,-0.997,-0.9126,0.891,-0.9734,-0.9838,0.9358,-0.9616,0.7978,-0.8384,-0.7076
0.893,-0.8292,-0.9482,-0.7398,-0.9238,-0.8298,0.8328,-0.7894,-0.7958,-0.7636,-0.79,0.8914,0.954,0.9484,-0.887,0.768,-0.9386,0.8288,-0.9402,0.8964,0.877,0.8544,-0.6764,0.9654,0.9084,-0.9696,0.9812,0.9134,0.9296,0.9226
-0.9642,0.9592,-0.9224,0.977,0.882,0.9622,0.8442,-0.8232,-0.9162,0.9884,0.8644,-0.9618,0.982,-0.773,-0.9948,-0.9944,-0.9906,0.9778,-0.9828,-0.8778,0.5666,-0.9736,-0.996,-0.7952,0.809,-0.7064,0.7778,-0.9466,0.7188,0.926
0.9996,-0.953,0.9746,0.948,0.9482,0.9306,0.9962,-0.7738,-0.9146,0.686,-0.9602,-0.8758,0.9544,-0.635,0.9302,0.7912,0.977,-0.935,-0.6932,0.9122,0.7908,0.962,0.946,-0.9108,0.5572,-0.9668,0.975,0.9336,0.9156,-0.7958
0.8988,0.8604,0.9484,0.9996,0.9292,-0.8424,-0.9594,0.9364,0.9774,0.877,-0.9942,0.9894,0.8272,-0.8802,0.9092,0.9916,-0.899,-0.9876,-0.974,-0.9944,-0.9884,-0.9006,0.7058,0.8954,0.7716,0.9,0.8362,-0.992,0.5386,0.9204
0.9804,0.8508,0.9956,-0.9834,0.9946,0.8256,0.6916,0.9978,-0.9716,0.8354,-0.9456,-0.5796,-0.9688,0.6902,-0.6986,0.9514,0.9244,0.8938,0.9654,0.908,-0.6622,0.9406,-0.969,-0.975,0.9386,0.9162,-0.9992,0.9248,-0.8786,0.9406
-0.992,0.8446,0.8802,-0.9574,-0.9682,0.6716,0.9878,0.956,-0.9968,0.8726,-0.9562,0.9666,-0.9972,-0.884,-0.8734,-0.9292,-0.7372,-0.9038,0.9662,-0.493,-0.9486,0.81,0.951,-0.8726,0.855,-0.9634,-0.9484,-0.9912,0.9854,0.9804
-0.9344,0.9646,0.9588,0.9702,0.9386,-0.611,0.6832,-0.8286,-0.923,0.9996,0.9344,0.994,0.9634,-0.8884,0.8266,0.4448,-0.6712,-0.9964,0.9972,0.939,0.7214,0.9362,-0.7236,0.921,-0.9948,-0.8542,0.6176,-0.9742,-0.978,0.953
0.9214,0.97,0.992,-0.9948,0.9194,-0.7884,-0.8378,-0.9922,0.9416,-0.9642,-1,0.954,-0.8736,-0.9878,0.8782,0.899,0.9034,-0.9476,0.9512,-0.893,0.9888,0.977,-0.9032,-0.8958,-0.8816,0.9822,0.8448,0.8974,-0.6388,-0.9494
-0.9384,-0.9226,-0.8422,-0.8376,-0.9532,-1,-0.866,-0.8358,-0.9836,-0.889,0.9798,0.8542,-0.8772,-0.8264,0.9812,-0.7638,0.8104,0.5942,0.9536,0.9746,-0.6862,0.8116,0.9594,0.5594,0.9284,0.96,0.8792,0.9326,-0.7468,0.9002
