"X1","X2","model","id","deff","d"
0.0013717885594815,0.979452320374548,"linear_unif",30,0.175,0.329935481679515
0.987600144930184,0.00595456501469016,"linear_unif",30,0.175,0.329935481679515
0.00300233834423125,0.913824114017189,"linear_unif",31,0.452,0.32601833712208
0.710788548225537,0.00148226879537106,"linear_unif",31,0.452,0.32601833712208
0.999156728386879,0.996377915376797,"linear_unif",31,0.452,0.32601833712208
0.989492773544043,0.996663994621485,"linear_unif",32,0.291,0.329036303216007
0.00582578661851585,0.998618533136323,"linear_unif",32,0.291,0.329036303216007
0.180083589861169,0.00126229040324688,"linear_unif",32,0.291,0.329036303216007
0.998863656772301,0.990442637121305,"linear_unif",33,0.304,0.328237945851018
0.940680812578648,0.00473836972378194,"linear_unif",33,0.304,0.328237945851018
0.00340360566042364,0.9204801840242,"linear_unif",33,0.304,0.328237945851018
0.0947924933861941,0.991842925781384,"linear_unif",34,0.275,0.32411540985585
0.997396415099502,0.109345579287037,"linear_unif",34,0.275,0.32411540985585
0.0173432037699968,0.00529872835613787,"linear_unif",34,0.275,0.32411540985585
0.000393422786146402,0.937275209929794,"linear_unif",35,0.232,0.325338956056985
0.945575810736045,0.00400186749175191,"linear_unif",35,0.232,0.325338956056985
0.980373144382611,0.989807841833681,"linear_unif",35,0.232,0.325338956056985
0.00196384731680155,0.969489706913009,"linear_unif",36,0.168,0.328355830617989
0.967554785078391,0.00238417088985443,"linear_unif",36,0.168,0.328355830617989
0.990571120288223,0.99185683671385,"linear_unif",36,0.168,0.328355830617989
0.983792254002765,0.98210255545564,"linear_unif",37,0.338,0.324720994186369
0.000126653583720326,0.965443101478741,"linear_unif",37,0.338,0.324720994186369
0.777402998879552,0.00114497588947415,"linear_unif",37,0.338,0.324720994186369
0.997486547799781,0.926423490745947,"linear_unif",38,0.254,0.329518671274514
0.0563693556468934,0.00641182460822165,"linear_unif",38,0.254,0.329518671274514
0.00212894775904715,0.997767020715401,"linear_unif",38,0.254,0.329518671274514
0.896017872029915,0.999734017532319,"linear_unif",39,0.206,0.327658954942706
0.989469626452774,0.00388197461143136,"linear_unif",39,0.206,0.327658954942706
0.00968858296982944,0.0161094181239605,"linear_unif",39,0.206,0.327658954942706
0.989960731938481,0.0238558065611869,"linear_unif",40,0.258,0.324296791375873
0.00186213105916977,0.12602894147858,"linear_unif",40,0.258,0.324296791375873
0.954713749466464,0.998671186855063,"linear_unif",40,0.258,0.324296791375873
0.996093881083652,0.943898526253179,"linear_unif",41,0.271,0.329149025673355
0.10117710265331,0.000998926348984241,"linear_unif",41,0.271,0.329149025673355
0.000708806328475475,0.991591946454719,"linear_unif",41,0.271,0.329149025673355
0.995636481326073,0.0696960131172091,"linear_unif",42,0.236,0.323964849239224
0.00337438541464508,0.0305393063463271,"linear_unif",42,0.236,0.323964849239224
0.0969342298340052,0.999842620454729,"linear_unif",42,0.236,0.323964849239224
0.992521839682013,0.000207580393180251,"linear_unif",43,0.575,0.327646936249959
0.00474163796752691,0.021474692504853,"linear_unif",43,0.575,0.327646936249959
0.582095519406721,0.995620565256104,"linear_unif",43,0.575,0.327646936249959
0.886825461871922,0.00206426321528852,"linear_unif",44,0.267,0.328651054760072
0.990522693144158,0.997057819506153,"linear_unif",44,0.267,0.328651054760072
0.00201361486688256,0.953119808807969,"linear_unif",44,0.267,0.328651054760072
0.107496262528002,0.00132223730906844,"linear_unif",45,0.238,0.323453407981139
0.981870191404596,0.960670849075541,"linear_unif",45,0.238,0.323453407981139
0.00676295254379511,0.984006002079695,"linear_unif",45,0.238,0.323453407981139
0.00269701355136931,0.0797348143532872,"linear_unif",46,0.259,0.329068389931387
0.942747765686363,0.992073963163421,"linear_unif",46,0.259,0.329068389931387
0.998801557114348,0.00305373617447913,"linear_unif",46,0.259,0.329068389931387
0.985301764449105,0.00952672865241766,"linear_unif",47,0.22,0.326361371302236
0.00199879636056721,0.89639823557809,"linear_unif",47,0.22,0.326361371302236
0.99305318412371,0.98777688969858,"linear_unif",47,0.22,0.326361371302236
0.812294164672494,0.993690371280536,"linear_unif",48,0.31,0.323019410588709
0.982607919955626,0.013854259159416,"linear_unif",48,0.31,0.323019410588709
0.000781048322096467,0.0613030476961285,"linear_unif",48,0.31,0.323019410588709
0.00534710264764726,0.158875189023092,"linear_unif",49,0.287,0.326467748658657
0.995789564214647,0.00223889364860952,"linear_unif",49,0.287,0.326467748658657
0.954976705368608,0.987311037722975,"linear_unif",49,0.287,0.326467748658657
0.0444802495185286,0.00417211675085127,"linear_unif",50,0.285,0.328350802756802
0.00286366767250001,0.991999766556546,"linear_unif",50,0.285,0.328350802756802
0.998565070331097,0.849778385600075,"linear_unif",50,0.285,0.328350802756802
0.00388582283630967,0.0986368674784899,"linear_unif",51,0.276,0.323293091852738
0.902813219232485,0.989337541628629,"linear_unif",51,0.276,0.323293091852738
0.985676391515881,0.00888619176112115,"linear_unif",51,0.276,0.323293091852738
0.00268921302631497,0.97225882508792,"linear_unif",52,0.325,0.325831674083744
0.194649561075494,0.00116763776168227,"linear_unif",52,0.325,0.325831674083744
0.997972790850326,0.971852846909314,"linear_unif",52,0.325,0.325831674083744
0.999733465956524,0.0566838269587606,"linear_unif",53,0.24,0.324070851439643
0.00588791538029909,0.0299131835345179,"linear_unif",53,0.24,0.324070851439643
0.117080393247306,0.997454300522804,"linear_unif",53,0.24,0.324070851439643
0.0170041613746434,0.996702109696344,"linear_unif",54,0.459,0.325243216869664
0.999118453124538,0.352878751698881,"linear_unif",54,0.459,0.325243216869664
0.0307995725888759,0.00628980481997132,"linear_unif",54,0.459,0.325243216869664
0.00426131580024958,0.991665894165635,"linear_unif",55,0.274,0.325570214615422
0.0714104331564158,0.0025435599964112,"linear_unif",55,0.274,0.325570214615422
0.987643447937444,0.881238979054615,"linear_unif",55,0.274,0.325570214615422
0.995647541247308,0.00137368752621114,"linear_unif",56,0.33,0.331496015524043
0.992952563101426,0.998177943285555,"linear_unif",56,0.33,0.331496015524043
0.000201972899958491,0.19466113531962,"linear_unif",56,0.33,0.331496015524043
0.0333595559932292,0.00368366949260235,"linear_unif",57,0.301,0.319549072111412
0.00802009063772857,0.957327221520245,"linear_unif",57,0.301,0.319549072111412
0.996675656875595,0.791245503351092,"linear_unif",57,0.301,0.319549072111412
0.00428625219501555,0.985721988370642,"linear_unif",58,0.19,0.32738764365912
0.0181723271962255,0.00470936531201005,"linear_unif",58,0.19,0.32738764365912
0.997206339612603,0.935090293874964,"linear_unif",58,0.19,0.32738764365912
0.995938549516723,0.903935590060428,"linear_unif",59,0.316,0.325492661248567
0.00969279138371348,0.988539845682681,"linear_unif",59,0.316,0.325492661248567
0.121941830730066,0.000528473639860749,"linear_unif",59,0.316,0.325492661248567
0.000677719479426742,0.903772081015632,"linear_unif",60,0.276,0.320833116058346
0.903414777945727,0.00602702470496297,"linear_unif",60,0.276,0.320833116058346
0.962620171718299,0.993167598731816,"linear_unif",60,0.276,0.320833116058346
0.976913522230461,0.979830410098657,"linear_unif",61,0.274,0.32095598236682
0.874529322842136,0.00365785672329366,"linear_unif",61,0.274,0.32095598236682
0.00279311346821487,0.920374020701274,"linear_unif",61,0.274,0.32095598236682
0.00652750278823078,0.999802363337949,"linear_unif",62,0.286,0.329225762698967
0.997740206774324,0.818071332061663,"linear_unif",62,0.286,0.329225762698967
0.0325419865548611,0.00475798174738884,"linear_unif",62,0.286,0.329225762698967
0.540039774728939,0.998766126576811,"linear_unif",63,0.589,0.32067242979396
0.0320673000533134,0.00988469854928553,"linear_unif",63,0.589,0.32067242979396
0.985908498754725,0.00922606186941266,"linear_unif",63,0.589,0.32067242979396
0.000540128443390131,0.963052048580721,"linear_unif",64,0.279,0.3271109255784
0.855634356616065,0.00202229898422956,"linear_unif",64,0.279,0.3271109255784
0.979843686567619,0.999294131295756,"linear_unif",64,0.279,0.3271109255784
0.00220249104313552,0.997182914987206,"linear_unif",65,0.284,0.330815846449056
0.998748176265508,0.981798029039055,"linear_unif",65,0.284,0.330815846449056
0.143907336285338,0.00287542515434325,"linear_unif",65,0.284,0.330815846449056
0.99629487353377,0.98390488512814,"linear_unif",66,0.279,0.32733151316069
0.91523769008927,0.00182301597669721,"linear_unif",66,0.279,0.32733151316069
0.00151486927643418,0.936510495841503,"linear_unif",66,0.279,0.32733151316069
0.999556039227173,0.0585066701751202,"linear_unif",67,0.202,0.330372285408653
0.00912539148703218,0.991186211351305,"linear_unif",67,0.202,0.330372285408653
0.00366718042641878,8.78844875842333e-05,"linear_unif",67,0.202,0.330372285408653
0.994770457502455,0.995075775543228,"linear_unif",68,0.377,0.326944667741792
0.911339647136629,0.00137348240241408,"linear_unif",68,0.377,0.326944667741792
0.00109224324114621,0.80292708077468,"linear_unif",68,0.377,0.326944667741792
0.984068805584684,0.981178251327947,"linear_unif",69,0.367,0.326626662865543
0.256725568324327,0.00270350161008537,"linear_unif",69,0.367,0.326626662865543
0.00631242268718779,0.999412241391838,"linear_unif",69,0.367,0.326626662865543
0.00258334307000041,0.875249035423622,"linear_unif",70,0.237,0.327225070129433
0.98174454877153,0.000481072813272476,"linear_unif",70,0.237,0.327225070129433
0.995472690789029,0.981555672828108,"linear_unif",70,0.237,0.327225070129433
0.991133715026081,0.0136350221000612,"linear_unif",71,0.445,0.32500560511958
0.0050058129709214,0.0397114821244031,"linear_unif",71,0.445,0.32500560511958
0.731854017358273,0.996794875245541,"linear_unif",71,0.445,0.32500560511958
0.0472165674436837,0.00690565723925829,"linear_unif",72,0.205,0.328554456465909
0.00394007423892617,0.995285067940131,"linear_unif",72,0.205,0.328554456465909
0.995555637404323,0.960160004207864,"linear_unif",72,0.205,0.328554456465909
0.0201522898860276,0.0133781135082245,"linear_unif",73,0.327,0.32411990708459
0.999182443600148,0.243084333837032,"linear_unif",73,0.327,0.32411990708459
0.0282680112868547,0.994646808831021,"linear_unif",73,0.327,0.32411990708459
0.544531026855111,0.000811033416539431,"linear_unif",74,0.584,0.319211005435063
0.995292458683252,0.962038740515709,"linear_unif",74,0.584,0.319211005435063
0.0180217013694346,0.95704216347076,"linear_unif",74,0.584,0.319211005435063
0.00355338328517973,0.0106780966743827,"linear_unif",75,0.335,0.327864615810404
0.999229774577543,0.149789494695142,"linear_unif",75,0.335,0.327864615810404
0.0657924807164818,0.999101806432009,"linear_unif",75,0.335,0.327864615810404
0.979291858384386,0.992004286265001,"linear_unif",76,0.301,0.326543602497389
0.000191063387319446,0.99242868530564,"linear_unif",76,0.301,0.326543602497389
0.82969530322589,0.00177034013904631,"linear_unif",76,0.301,0.326543602497389
0.98361249640584,0.0136582534760237,"linear_unif",77,0.237,0.322806539610392
0.00900305644609034,0.0516403720248491,"linear_unif",77,0.237,0.322806539610392
0.929777638986707,0.993589432444423,"linear_unif",77,0.237,0.322806539610392
0.993718006415293,0.990819454425946,"linear_unif",78,0.284,0.324713204638395
0.00918836146593094,0.87400052160956,"linear_unif",78,0.284,0.324713204638395
0.906895300373435,0.00394837534986436,"linear_unif",78,0.284,0.324713204638395
0.983294731471688,0.00975783867761493,"linear_unif",79,0.318,0.324663749328626
0.922722288407385,0.998393775429577,"linear_unif",79,0.318,0.324663749328626
0.00169197958894074,0.16174284229055,"linear_unif",79,0.318,0.324663749328626
0.0126102496869862,5.87708782404661e-05,"linear_unif",80,0.595,0.330526954843431
0.00106217805296183,0.99656997458078,"linear_unif",80,0.595,0.330526954843431
0.997279742965475,0.533804412698373,"linear_unif",80,0.595,0.330526954843431
0.00487514934502542,0.063794779824093,"linear_unif",81,0.255,0.32203988499285
0.887093496508896,0.997974955709651,"linear_unif",81,0.255,0.32203988499285
0.976435153977945,0.0161871747113764,"linear_unif",81,0.255,0.32203988499285
0.00218469020910561,0.972748151281849,"linear_unif",82,0.185,0.325795606247098
0.967919617891312,0.0111150571610779,"linear_unif",82,0.185,0.325795606247098
0.981784520670772,0.997865912737325,"linear_unif",82,0.185,0.325795606247098
0.880160337779671,0.994068977888674,"linear_unif",83,0.242,0.324730737752821
0.0114623596891761,0.0186278654728085,"linear_unif",83,0.242,0.324730737752821
0.99130136333406,0.0119927369523793,"linear_unif",83,0.242,0.324730737752821
0.00214229500852525,0.999443160137162,"linear_unif",84,0.441,0.327398040494807
0.0195094163063914,0.0166902749333531,"linear_unif",84,0.441,0.327398040494807
0.998129818588495,0.688557930290699,"linear_unif",84,0.441,0.327398040494807
0.146179652307183,0.00321854208596051,"linear_unif",85,0.383,0.323064686043036
0.0147752219345421,0.995097209932283,"linear_unif",85,0.383,0.323064686043036
0.999304697616026,0.824745482532308,"linear_unif",85,0.383,0.323064686043036
0.98128044209443,0.991618868894875,"linear_unif",86,0.485,0.326689440332467
0.976404868531972,0.000926495296880603,"linear_unif",86,0.485,0.326689440332467
0.0004065684042871,0.685540200211108,"linear_unif",86,0.485,0.326689440332467
0.0309669566340744,0.00786181492730975,"linear_unif",87,0.574,0.323618443686854
0.999242045916617,0.440560739254579,"linear_unif",87,0.574,0.323618443686854
0.0390985712874681,0.999441214138642,"linear_unif",87,0.574,0.323618443686854
0.00594645971432328,0.0787457721307874,"linear_unif",88,0.245,0.329888127515182
0.966679313918576,0.999443410197273,"linear_unif",88,0.245,0.329888127515182
0.998313086573035,0.00498219393193722,"linear_unif",88,0.245,0.329888127515182
0.945028023328632,0.00229729921557009,"linear_unif",89,0.211,0.3308306662444
0.00302717089653015,0.970526880351827,"linear_unif",89,0.211,0.3308306662444
0.995960747357458,0.999583650846034,"linear_unif",89,0.211,0.3308306662444
0.993421104038134,0.993753688875586,"linear_unif",90,0.295,0.327322636061592
0.00235660327598453,0.934513767948374,"linear_unif",90,0.295,0.327322636061592
0.840417616534978,0.00276059145107865,"linear_unif",90,0.295,0.327322636061592
0.0107528453227133,0.960975339403376,"linear_unif",91,0.439,0.322323500133358
0.68065534485504,0.00155012658797204,"linear_unif",91,0.439,0.322323500133358
0.99128817464225,0.976077267667279,"linear_unif",91,0.439,0.322323500133358
0.0633549019694328,0.00126494327560067,"linear_unif",92,0.282,0.324966298949487
0.997579074464738,0.878316503716633,"linear_unif",92,0.282,0.324966298949487
0.0251146440859884,0.995723197702318,"linear_unif",92,0.282,0.324966298949487
0.999802195234224,0.26297376351431,"linear_unif",93,0.361,0.331152644803528
0.00724682095460594,0.00148346181958914,"linear_unif",93,0.361,0.331152644803528
0.0064279215876013,0.998897671699524,"linear_unif",93,0.361,0.331152644803528
0.00108385272324085,0.0495810396969318,"linear_unif",94,0.208,0.32655975535029
0.993486896157265,0.019318179693073,"linear_unif",94,0.208,0.32655975535029
0.941858551697806,0.997989804018289,"linear_unif",94,0.208,0.32655975535029
0.991973861120641,0.997022091178223,"linear_unif",95,0.319,0.328763199127308
0.00179822579957545,0.95831476082094,"linear_unif",95,0.319,0.328763199127308
0.825419523753226,0.00128771108575165,"linear_unif",95,0.319,0.328763199127308
0.0016067863907665,0.0031422539614141,"linear_unif",96,0.376,0.330130940813525
0.0124080607201904,0.99393908190541,"linear_unif",96,0.376,0.330130940813525
0.999388392549008,0.278568031731993,"linear_unif",96,0.376,0.330130940813525
0.719025198137388,0.996023138519377,"linear_unif",97,0.418,0.326388680482233
0.98754653823562,0.00410831533372402,"linear_unif",97,0.418,0.326388680482233
0.00264307088218629,0.034005181863904,"linear_unif",97,0.418,0.326388680482233
0.00610901019535959,0.0745613297913224,"linear_unif",98,0.214,0.322285517918244
0.999172298004851,0.040075326571241,"linear_unif",98,0.214,0.322285517918244
0.96505732065998,0.998599892714992,"linear_unif",98,0.214,0.322285517918244
0.0114619391970336,0.989905736641958,"linear_unif",99,0.299,0.326962918609008
0.999528689542785,0.86315611214377,"linear_unif",99,0.299,0.326962918609008
0.0540802387986332,0.00123529392294586,"linear_unif",99,0.299,0.326962918609008
0.0477754198946059,0.000946056097745895,"linear_unif",100,0.304,0.326942878991397
0.0108888722024858,0.989057397702709,"linear_unif",100,0.304,0.326942878991397
0.999472467694432,0.841322351014242,"linear_unif",100,0.304,0.326942878991397
0.9999,0.0045,"linear_biased",1,0.17,0.33212171609762
3e-04,0.053,"linear_biased",1,0.17,0.33212171609762
0.9927,0.9998,"linear_biased",1,0.17,0.33212171609762
0.9995,0.0165,"linear_biased",2,0.16,0.332220501798147
0.0162,0.9995,"linear_biased",2,0.16,0.332220501798147
1e-04,0.0037,"linear_biased",2,0.16,0.332220501798147
1,0.0015,"linear_biased",3,0.176,0.332560478514977
0.9891,0.9989,"linear_biased",3,0.176,0.332560478514977
3e-04,0.0544,"linear_biased",3,0.176,0.332560478514977
7e-04,4e-04,"linear_biased",4,0.154,0.332776734250058
0.9996,0.0203,"linear_biased",4,0.154,0.332776734250058
0.011,0.9992,"linear_biased",4,0.154,0.332776734250058
5e-04,0.9789,"linear_biased",5,0.155,0.332360990567043
0.9888,0,"linear_biased",5,0.155,0.332360990567043
0.9978,0.9985,"linear_biased",5,0.155,0.332360990567043
0,0.0219,"linear_biased",6,0.152,0.332391725829191
0.996,0,"linear_biased",6,0.152,0.332391725829191
0.9944,0.9998,"linear_biased",6,0.152,0.332391725829191
0.9778,0.0019,"linear_biased",7,0.194,0.331931803529426
1e-04,0.9296,"linear_biased",7,0.194,0.331931803529426
1,0.9972,"linear_biased",7,0.194,0.331931803529426
0.998,0.9979,"linear_biased",8,0.187,0.332173568401009
0.9792,0,"linear_biased",8,0.187,0.332173568401009
0,0.9384,"linear_biased",8,0.187,0.332173568401009
0.9861,5e-04,"linear_biased",9,0.162,0.332514563672825
0.9998,0.9977,"linear_biased",9,0.162,0.332514563672825
3e-04,0.9697,"linear_biased",9,0.162,0.332514563672825
0.9993,0.0335,"linear_biased",10,0.174,0.332133488519582
0.0302,0.9998,"linear_biased",10,0.174,0.332133488519582
0.0021,0.0015,"linear_biased",10,0.174,0.332133488519582
0.9625,5e-04,"linear_biased",11,0.171,0.331418304637263
5e-04,0.9733,"linear_biased",11,0.171,0.331418304637263
0.9942,0.999,"linear_biased",11,0.171,0.331418304637263
0.9982,0.0012,"linear_biased",12,0.156,0.332629655163675
1e-04,0.0035,"linear_biased",12,0.156,0.332629655163675
0.969,1,"linear_biased",12,0.156,0.332629655163675
0.9998,0.0043,"linear_biased",13,0.152,0.332220662065878
0.9946,0.9999,"linear_biased",13,0.152,0.332220662065878
3e-04,0.0245,"linear_biased",13,0.152,0.332220662065878
0.9456,0.9995,"linear_biased",14,0.19,0.331502746631323
0.9976,0.0016,"linear_biased",14,0.19,0.331502746631323
0.0024,0.0273,"linear_biased",14,0.19,0.331502746631323
0.9993,0.9996,"linear_biased",15,0.182,0.33257417648534
0.9349,1e-04,"linear_biased",15,0.182,0.33257417648534
0.0019,0.9947,"linear_biased",15,0.182,0.33257417648534
0.9673,0.9995,"linear_biased",16,0.169,0.332909454105115
1,9e-04,"linear_biased",16,0.169,0.332909454105115
0,0.0164,"linear_biased",16,0.169,0.332909454105115
0.001,0,"linear_biased",17,0.163,0.332831684547338
0.0027,0.9999,"linear_biased",17,0.163,0.332831684547338
0.9989,0.0334,"linear_biased",17,0.163,0.332831684547338
0.0019,0.987,"linear_biased",18,0.175,0.332064952641513
0.9458,8e-04,"linear_biased",18,0.175,0.332064952641513
0.9992,0.9984,"linear_biased",18,0.175,0.332064952641513
3e-04,0.0019,"linear_biased",19,0.158,0.332770838188182
0.9999,0.027,"linear_biased",19,0.158,0.332770838188182
0.0095,1,"linear_biased",19,0.158,0.332770838188182
1,0.941,"linear_biased",20,0.173,0.332336763653974
0.0032,9e-04,"linear_biased",20,0.173,0.332336763653974
0.0017,0.9982,"linear_biased",20,0.173,0.332336763653974
0.9995,0,"linear_biased",21,0.157,0.332889881368937
0.9848,0.9995,"linear_biased",21,0.157,0.332889881368937
7e-04,0.0201,"linear_biased",21,0.157,0.332889881368937
0.0197,2e-04,"linear_biased",22,0.175,0.331978273035323
0.0035,0.9983,"linear_biased",22,0.175,0.331978273035323
1,0.9552,"linear_biased",22,0.175,0.331978273035323
0.0094,0.9999,"linear_biased",23,0.149,0.333081163412845
0.9997,0.0153,"linear_biased",23,0.149,0.333081163412845
6e-04,0,"linear_biased",23,0.149,0.333081163412845
0.9616,6e-04,"linear_biased",24,0.171,0.332308819040789
0.9993,0.998,"linear_biased",24,0.171,0.332308819040789
9e-04,0.9871,"linear_biased",24,0.171,0.332308819040789
1,0.9511,"linear_biased",25,0.174,0.332617364292397
0.0015,0.9993,"linear_biased",25,0.174,0.332617364292397
0.0144,4e-04,"linear_biased",25,0.174,0.332617364292397
1,0.124,"linear_biased",26,0.218,0.333086145278995
3e-04,2e-04,"linear_biased",26,0.218,0.333086145278995
4e-04,0.9994,"linear_biased",26,0.218,0.333086145278995
0.921,0,"linear_biased",27,0.189,0.332082419008282
0.9997,0.9956,"linear_biased",27,0.189,0.332082419008282
7e-04,0.9927,"linear_biased",27,0.189,0.332082419008282
0.0024,7e-04,"linear_biased",28,0.168,0.332501327274925
0.0077,0.9996,"linear_biased",28,0.168,0.332501327274925
1,0.0468,"linear_biased",28,0.168,0.332501327274925
0.9886,5e-04,"linear_biased",29,0.149,0.332135972990444
0.998,0.9976,"linear_biased",29,0.149,0.332135972990444
