"X1","model","id","deff","d"
0.000244653085246682,"linear_unif",1,1,0.499636177672073
0.999517008429393,"linear_unif",1,1,0.499636177672073
0.00247941724956036,"linear_unif",2,1,0.498206727206707
0.998892871662974,"linear_unif",2,1,0.498206727206707
0.998284494038671,"linear_unif",3,1,0.498637365177274
0.00100976368412375,"linear_unif",3,1,0.498637365177274
0.000221121124923229,"linear_unif",4,1,0.499398452113382
0.999018025351688,"linear_unif",4,1,0.499398452113382
0.000688489060848951,"linear_unif",5,1,0.499270046362653
0.999228581786156,"linear_unif",5,1,0.499270046362653
0.996403127443045,"linear_unif",6,1,0.496778436820023
0.00284625380299985,"linear_unif",6,1,0.496778436820023
0.999680535402149,"linear_unif",7,1,0.499287411570549
0.00110571226105094,"linear_unif",7,1,0.499287411570549
0.999973310157657,"linear_unif",8,1,0.499090174795128
0.00179296056739986,"linear_unif",8,1,0.499090174795128
0.999297575559467,"linear_unif",9,1,0.499507697531953
0.000282180495560169,"linear_unif",9,1,0.499507697531953
0.00221358775161207,"linear_unif",10,1,0.498273362754844
0.9987603132613,"linear_unif",10,1,0.498273362754844
0.00271149910986423,"linear_unif",11,1,0.498210775665939
0.999133050441742,"linear_unif",11,1,0.498210775665939
0.998711045598611,"linear_unif",12,1,0.498927658889443
0.000855727819725871,"linear_unif",12,1,0.498927658889443
0.000244596973061562,"linear_unif",13,1,0.499771579983644
0.99978775694035,"linear_unif",13,1,0.499771579983644
0.999735384015366,"linear_unif",14,1,0.499387831659988
0.000959720695391297,"linear_unif",14,1,0.499387831659988
0.000116415088996291,"linear_unif",15,1,0.499851549509913
0.999819514108822,"linear_unif",15,1,0.499851549509913
3.06032598018646e-06,"linear_unif",16,1,0.499725027708337
0.999453115742654,"linear_unif",16,1,0.499725027708337
0.00229987991042435,"linear_unif",17,1,0.49878602323588
0.999871926382184,"linear_unif",17,1,0.49878602323588
0.000129111809656024,"linear_unif",18,1,0.499645233387127
0.999419578583911,"linear_unif",18,1,0.499645233387127
0.0013244841247797,"linear_unif",19,1,0.499031797982752
0.999388080090284,"linear_unif",19,1,0.499031797982752
0.000105582876130939,"linear_unif",20,1,0.499944914598018
0.999995412072167,"linear_unif",20,1,0.499944914598018
0.000513886800035834,"linear_unif",21,1,0.499179622740485
0.998873132281005,"linear_unif",21,1,0.499179622740485
0.00162234180606902,"linear_unif",22,1,0.498787448508665
0.999197238823399,"linear_unif",22,1,0.498787448508665
0.000113591784611344,"linear_unif",23,1,0.499661359703168
0.999436311190948,"linear_unif",23,1,0.499661359703168
0.00156729086302221,"linear_unif",24,1,0.499190809088759
0.99994890904054,"linear_unif",24,1,0.499190809088759
0.00076750828884542,"linear_unif",25,1,0.499073127284646
0.998913762858137,"linear_unif",25,1,0.499073127284646
0.998919821577147,"linear_unif",26,1,0.49911976675503
0.000680288067087531,"linear_unif",26,1,0.49911976675503
0.000544094247743487,"linear_unif",27,1,0.499627267709002
0.999798629665747,"linear_unif",27,1,0.499627267709002
0.9980784507934,"linear_unif",28,1,0.498062795260921
0.00195286027155817,"linear_unif",28,1,0.498062795260921
0.999197553377599,"linear_unif",29,1,0.497893699910492
0.00341015355661511,"linear_unif",29,1,0.497893699910492
0.000110020395368338,"linear_unif",30,1,0.499382078764029
0.998874177923426,"linear_unif",30,1,0.499382078764029
0.00381318083964288,"linear_unif",31,1,0.497224616236053
0.99826241331175,"linear_unif",31,1,0.497224616236053
0.99866035557352,"linear_unif",32,1,0.498939692275598
0.000780971022322774,"linear_unif",32,1,0.498939692275598
0.99778868467547,"linear_unif",33,1,0.497900359448977
0.00198796577751637,"linear_unif",33,1,0.497900359448977
0.999122479697689,"linear_unif",34,1,0.49895694386214
0.00120859197340906,"linear_unif",34,1,0.49895694386214
0.00187019654549658,"linear_unif",35,1,0.498941278550774
0.999752753647044,"linear_unif",35,1,0.498941278550774
0.999775955686346,"linear_unif",36,1,0.499547668616287
0.000680618453770876,"linear_unif",36,1,0.499547668616287
0.000803880393505096,"linear_unif",37,1,0.499449616647325
0.999703113688156,"linear_unif",37,1,0.499449616647325
0.999507006257772,"linear_unif",38,1,0.496407197089866
0.00669261207804084,"linear_unif",38,1,0.496407197089866
0.000214845174923539,"linear_unif",39,1,0.499460140592419
0.999135126359761,"linear_unif",39,1,0.499460140592419
0.00140221486799419,"linear_unif",40,1,0.498641985817812
0.998686186503619,"linear_unif",40,1,0.498641985817812
0.00143139739520848,"linear_unif",41,1,0.499124741298146
0.999680879991502,"linear_unif",41,1,0.499124741298146
0.000881346641108394,"linear_unif",42,1,0.499463038053364
0.999807422747836,"linear_unif",42,1,0.499463038053364
0.000398257281631231,"linear_unif",43,1,0.4992838234175
0.998965904116631,"linear_unif",43,1,0.4992838234175
0.998878262471408,"linear_unif",44,1,0.499046084820293
0.000786092830821872,"linear_unif",44,1,0.499046084820293
0.998538633808494,"linear_unif",45,1,0.498408291721716
0.00172205036506057,"linear_unif",45,1,0.498408291721716
0.999797275289893,"linear_unif",46,1,0.499615013599396
0.000567248091101646,"linear_unif",46,1,0.499615013599396
0.999744201079011,"linear_unif",47,1,0.499551023473032
0.000642154132947326,"linear_unif",47,1,0.499551023473032
0.000135730020701885,"linear_unif",48,1,0.499198450124823
0.998532630270347,"linear_unif",48,1,0.499198450124823
0.00117447460070252,"linear_unif",49,1,0.499057089793496
0.999288654187694,"linear_unif",49,1,0.499057089793496
0.000496475026011467,"linear_unif",50,1,0.49898434698116
0.998465168988332,"linear_unif",50,1,0.49898434698116
0.00604868028312922,"linear_unif",51,1,0.49656653474085
0.99918174976483,"linear_unif",51,1,0.49656653474085
0.000317564466968179,"linear_unif",52,1,0.499653016449884
0.999623597366735,"linear_unif",52,1,0.499653016449884
0.00169224245473742,"linear_unif",53,1,0.498576497775503
0.998845238005742,"linear_unif",53,1,0.498576497775503
0.999959650216624,"linear_unif",54,1,0.49958824343048
0.000783163355663419,"linear_unif",54,1,0.49958824343048
0.00191038218326867,"linear_unif",55,1,0.498906747787259
0.999723877757788,"linear_unif",55,1,0.498906747787259
0.00309595628641546,"linear_unif",56,1,0.497517550480552
0.998131057247519,"linear_unif",56,1,0.497517550480552
0.998493844410405,"linear_unif",57,1,0.49846308270935
0.00156767899170518,"linear_unif",57,1,0.49846308270935
0.000547152478247881,"linear_unif",58,1,0.498619387741201
0.997785927960649,"linear_unif",58,1,0.498619387741201
0.00352505641058087,"linear_unif",59,1,0.497729232884012
0.998983522178605,"linear_unif",59,1,0.497729232884012
0.000181167852133512,"linear_unif",60,1,0.498808213393204
0.997797594638541,"linear_unif",60,1,0.498808213393204
0.000542291440069675,"linear_unif",61,1,0.498735986999236
0.998014265438542,"linear_unif",61,1,0.498735986999236
0.999713419238105,"linear_unif",62,1,0.497979078325443
0.00375526258721948,"linear_unif",62,1,0.497979078325443
8.43005254864693e-05,"linear_unif",63,1,0.499318200163543
0.998720700852573,"linear_unif",63,1,0.499318200163543
0.00115657062269747,"linear_unif",64,1,0.49917944392655
0.999515458475798,"linear_unif",64,1,0.49917944392655
0.999279508367181,"linear_unif",65,1,0.499629608355462
2.0291656255722e-05,"linear_unif",65,1,0.499629608355462
0.999808685854077,"linear_unif",66,1,0.499389435397461
0.00102981505915523,"linear_unif",66,1,0.499389435397461
0.999750435352325,"linear_unif",67,1,0.499800247023813
0.000149941304698586,"linear_unif",67,1,0.499800247023813
0.999593282816932,"linear_unif",68,1,0.498989689978771
0.00161390285938978,"linear_unif",68,1,0.498989689978771
0.00151406624354422,"linear_unif",69,1,0.499059900874272
0.999633867992088,"linear_unif",69,1,0.499059900874272
0.999154655495659,"linear_unif",70,1,0.499485288746655
0.000184078002348542,"linear_unif",70,1,0.499485288746655
