"D","coefficient_distance","linear_fit_distance","names","id"
0.441277750339931,4.24994258655753,559.354039268795,"Biased Sample",16
0.187292855419676,8.74602927735846,1405.84265819971,"Uniform Sample",17
0.425233989162229,4.0269351129792,122.086679340696,"Biased Sample",17
0.197379570846177,11.822751927443,125.714558608904,"Uniform Sample",18
0.422038025922758,7.80561897937208,41.0991431174632,"Biased Sample",18
0.207075631407614,9.70493315326261,132.388648125533,"Uniform Sample",19
0.450459659804349,6.48565109451099,582.880148046389,"Biased Sample",19
0.19483095431478,13.4563246445747,1970.642796499,"Uniform Sample",20
0.461906298523567,8.20939868263146,331.59689306311,"Biased Sample",20
0.205214430176915,9.65057992632037,500.783698473124,"Uniform Sample",21
0.424178213420816,8.21200202513154,858.469139583995,"Biased Sample",21
0.193089277284325,5.96652609468143,320.934466893161,"Uniform Sample",22
0.481083115934864,4.60059384436088,98.5444781697609,"Biased Sample",22
0.18905594606366,8.52316167644811,102.52282555035,"Uniform Sample",23
0.48766393057398,4.40167777935552,303.40499045827,"Biased Sample",23
0.188414443124676,8.77196027833886,134.543552617308,"Uniform Sample",24
0.430999924270435,5.51733775175222,477.316569553991,"Biased Sample",24
0.206001619847656,7.68540279268513,804.601497118057,"Uniform Sample",25
0.432440343391528,5.71118665456254,115.913306370935,"Biased Sample",25
0.215423458472074,5.78725867757816,346.564447903135,"Uniform Sample",26
0.459910594669124,6.51306097221283,951.469870763391,"Biased Sample",26
0.193500278128285,8.26305699128552,470.986483167686,"Uniform Sample",27
0.433288292525969,5.9850170068414,619.49566964399,"Biased Sample",27
0.18862123257782,11.966098740427,1022.11134128153,"Uniform Sample",28
0.439924882172846,5.3178297797742,604.517611721326,"Biased Sample",28
0.18779249351549,9.5514798625739,784.807277875664,"Uniform Sample",29
0.435253320871099,7.00777888487323,881.51821991599,"Biased Sample",29
0.194108894801796,12.6268331873885,331.070155859911,"Uniform Sample",30
0.442346234293604,6.24942528746519,306.591225803244,"Biased Sample",30
0.19340550700871,12.9577765941929,1250.12818927019,"Uniform Sample",31
0.444428575734062,6.19761219111057,233.231535323605,"Biased Sample",31
0.196893644483857,7.2724213599411,56.7963056650744,"Uniform Sample",32
0.444103465124546,3.88330151858198,953.044336253397,"Biased Sample",32
0.190107285065185,15.15914859067,243.629830093175,"Uniform Sample",33
0.457335288051451,6.2851333003082,343.462160716982,"Biased Sample",33
0.197063976899773,11.3895672404053,473.097674441993,"Uniform Sample",34
0.460736846008904,5.79968922448572,134.60074553423,"Biased Sample",34
0.192107550530705,6.57899750548427,615.761072297672,"Uniform Sample",35
0.417239995401789,5.91826875234323,297.431209114834,"Biased Sample",35
0.197255427500966,12.3649431726382,155.130361976421,"Uniform Sample",36
0.463778618935763,6.33343699502048,450.650686740313,"Biased Sample",36
0.198090339664091,8.00827348531177,65.5506368473083,"Uniform Sample",37
0.448262394977838,4.92457798211209,884.020589406675,"Biased Sample",37
0.207111125381224,8.8571952455292,340.09111765815,"Uniform Sample",38
0.426052730828781,12.4927271195574,3688.30177468447,"Biased Sample",38
0.192736039284724,8.08204064807858,945.323205909667,"Uniform Sample",39
0.424930184642122,8.97827858496702,60.7494647149717,"Biased Sample",39
0.193212559783801,11.5424376947566,1360.31345213748,"Uniform Sample",40
0.437877899416488,13.231459255604,235.962098856307,"Biased Sample",40
0.192231705195246,9.3321619636031,1270.49067420496,"Uniform Sample",41
0.474974587893383,3.74009358274262,640.687021990531,"Biased Sample",41
0.186185927414224,11.2023889223177,1585.61119798077,"Uniform Sample",42
0.446566092034833,5.13765721316319,431.779260897336,"Biased Sample",42
0.195629412283326,5.18329330770188,207.958556254639,"Uniform Sample",43
0.396036651052247,5.75148341806849,767.733347779441,"Biased Sample",43
0.198571202893611,7.09430110537911,646.530055016913,"Uniform Sample",44
0.451442855040338,6.51931150948608,811.844908383072,"Biased Sample",44
0.19406131448736,8.20650541680336,252.578476213234,"Uniform Sample",45
0.449260224414627,6.40382821967468,639.578771265495,"Biased Sample",45
0.18527632356976,10.3117617067103,1149.68719714518,"Uniform Sample",46
0.450567573139815,3.94500572145107,237.029257405889,"Biased Sample",46
0.185463124440246,11.6027146680624,583.454028659445,"Uniform Sample",47
0.427198469646195,4.48359978627078,268.53835759592,"Biased Sample",47
0.193168312056051,9.08276872896382,1480.06404285568,"Uniform Sample",48
0.441370831089932,4.91674589135255,386.92536798025,"Biased Sample",48
0.195873662036623,6.84924829366535,13.2511778944463,"Uniform Sample",49
0.42477121026023,6.61653873861949,219.996841864561,"Biased Sample",49
0.188399195920739,7.51992970772053,295.217258338459,"Uniform Sample",50
0.457536038341481,4.54849707094902,987.321673333196,"Biased Sample",50
0.184085161126459,7.96206708553992,44.8530541208934,"Uniform Sample",51
0.42941776930656,10.1386828864302,289.285016779656,"Biased Sample",51
0.187960877491665,9.5418831252898,1183.80506347767,"Uniform Sample",52
0.457612105250713,6.6372543509126,381.953655431064,"Biased Sample",52
0.187472631012752,13.6575239750664,864.785933997985,"Uniform Sample",53
0.463751566927464,4.78942625478735,562.458425938121,"Biased Sample",53
0.187375311222568,8.03749113391737,988.198642502793,"Uniform Sample",54
0.437645003487956,7.21458685393381,212.103540841951,"Biased Sample",54
0.203243180707947,12.469911482312,276.863483179192,"Uniform Sample",55
0.452773408188483,6.52106473726894,1073.50731654531,"Biased Sample",55
0.177799677612144,7.79190688709793,1665.39672774815,"Uniform Sample",56
0.43641457888687,10.0138567087327,558.888326110474,"Biased Sample",56
0.2003613297918,7.03359005241386,275.597794880386,"Uniform Sample",57
0.445134048941044,7.77016371951052,1049.39405227026,"Biased Sample",57
0.206424594631405,5.38273798964805,615.008020828725,"Uniform Sample",58
0.435552882928476,4.4345452470035,244.401037698183,"Biased Sample",58
0.185692476496488,17.1463323683016,288.868103983645,"Uniform Sample",59
0.472060344740847,6.06753780590216,61.661186985035,"Biased Sample",59
0.189452252593696,10.4080750033817,334.017510355881,"Uniform Sample",60
0.420222622267428,5.86787194107184,458.731845434441,"Biased Sample",60
0.184300197001707,10.3817687816658,830.79635666155,"Uniform Sample",61
0.472341137964149,6.85894620171421,910.770754046497,"Biased Sample",61
0.199077636442085,8.62328975041914,455.798572136062,"Uniform Sample",62
0.438146361465868,7.17519755243392,870.896454094172,"Biased Sample",62
0.191794625706554,21.4080198828367,375.374309045464,"Uniform Sample",63
0.444873818291833,7.22378356696338,485.851617937931,"Biased Sample",63
0.186029706317549,13.6805032486022,627.556951425566,"Uniform Sample",64
0.449234516772821,10.2064797656195,1906.34470515444,"Biased Sample",64
0.195095731413225,10.2933529256596,41.7785970973875,"Uniform Sample",65
0.452553956373174,6.65933675930014,458.173423433055,"Biased Sample",65
0.204836251154232,11.3781264165048,203.094711002242,"Uniform Sample",66
0.414928923719739,5.78367447968219,573.984732594607,"Biased Sample",66
0.201979982016582,7.31446335066206,544.436508440049,"Uniform Sample",67
0.470738820946214,7.31901182958365,463.216490432323,"Biased Sample",67
0.189627090679372,11.4329156995264,1138.97358845819,"Uniform Sample",68
0.482752763030383,7.09660815167057,602.709492946388,"Biased Sample",68
0.19976230566976,10.3853882038774,1296.23501149727,"Uniform Sample",69
0.462510169414175,4.37486581457368,274.081321706062,"Biased Sample",69
0.19745372231341,5.39132966635027,387.169994662819,"Uniform Sample",70
0.453114523783995,8.2007683191898,1336.07639825082,"Biased Sample",70
0.20536702200842,8.92147104376876,125.663528858221,"Uniform Sample",71
0.467897494562135,5.33561344699193,491.790211459713,"Biased Sample",71
0.197332299398093,8.77015895286443,1054.37925652322,"Uniform Sample",72
0.421096967093201,6.54402555991554,936.300414294915,"Biased Sample",72
0.207058160217837,9.66896900979071,917.545592301293,"Uniform Sample",73
0.43715776784891,11.0808592639864,312.637255510631,"Biased Sample",73
0.201177555575935,11.9181072114729,550.797100879419,"Uniform Sample",74
0.438710414866771,5.4678357855791,268.517080166393,"Biased Sample",74
0.193743107815977,8.42749363564782,383.422819368357,"Uniform Sample",75
0.4835266107176,7.33550723131918,1487.71039449407,"Biased Sample",75
0.192425341661789,9.17493955830106,652.693618249099,"Uniform Sample",76
0.471945288718351,6.40236954354063,89.8793326221694,"Biased Sample",76
0.207401715623808,8.70473525012806,192.64952121555,"Uniform Sample",77
0.42977629274954,5.27207816760404,640.522752051065,"Biased Sample",77
0.208883355442729,6.47196837152473,617.382032185308,"Uniform Sample",78
0.451431553318204,5.72251325582625,879.407979300971,"Biased Sample",78
0.188259659016839,7.90480872341634,486.456904333297,"Uniform Sample",79
0.439137235714852,5.20773416030927,284.515273341675,"Biased Sample",79
0.181300645536739,14.6796076434919,1291.5825555577,"Uniform Sample",80
0.442819298839989,5.14752752495368,45.4415356830742,"Biased Sample",80
0.19191109122663,13.3737537099134,1451.43164019499,"Uniform Sample",81
0.447197718135739,6.70722322803524,282.171011323461,"Biased Sample",81
0.197591532610342,7.67213050239392,253.988347000584,"Uniform Sample",82
0.458886425826627,4.86785170018925,199.130468311317,"Biased Sample",82
0.188793913265927,7.29717827419946,645.189703107182,"Uniform Sample",83
0.440499670218611,5.53801205108407,154.89904586627,"Biased Sample",83
0.190277703511134,9.55764782157448,1523.71712848328,"Uniform Sample",84
0.438792252102198,5.45200788115717,70.9602053698163,"Biased Sample",84
0.202108442991411,7.94208567422023,993.182587859172,"Uniform Sample",85
0.435993331132238,6.25518311034424,23.8539673956203,"Biased Sample",85
0.195607779738415,17.2904501729192,1755.4521875659,"Uniform Sample",86
0.434152886923359,7.09661258536816,917.059923223213,"Biased Sample",86
0.197553752681401,9.83553000890236,75.8582513783665,"Uniform Sample",87
0.436713348595852,6.7694105365382,946.187630002349,"Biased Sample",87
0.182072629762718,5.30713206526018,212.300523203495,"Uniform Sample",88
0.465576241550467,5.39268190728745,455.150340890507,"Biased Sample",88
0.179381336439576,10.4946604695295,103.455358743239,"Uniform Sample",89
0.416017477203945,7.71724843265057,858.798715089207,"Biased Sample",89
0.192165031554771,8.0152899362715,450.504437892558,"Uniform Sample",90
0.431573818880961,6.74900699124322,470.759097031675,"Biased Sample",90
0.190470369880701,13.8753378386784,330.739206971869,"Uniform Sample",91
0.456701089185879,8.36389475880867,550.942440686865,"Biased Sample",91
0.192129087957459,11.0916831851689,557.587174823703,"Uniform Sample",92
0.441233698251019,5.6180666447533,1048.90233159916,"Biased Sample",92
0.206259942042841,10.2412655221476,1076.23245091448,"Uniform Sample",93
0.439904949846453,8.29426066189206,1062.98631021168,"Biased Sample",93
0.205590127328365,7.42198913227729,880.894901726097,"Uniform Sample",94
0.460840381106947,5.01719386749068,341.54175974203,"Biased Sample",94
0.194763420327923,12.0421720602747,1010.56785596841,"Uniform Sample",95
0.433717403616573,3.83873224066041,837.970652920463,"Biased Sample",95
0.184038771708259,8.07534788930409,131.626162398218,"Uniform Sample",96
0.418899733132974,7.37754633731655,398.910424462762,"Biased Sample",96
0.195423480699483,7.83152869425393,639.157823698603,"Uniform Sample",97
0.426743946568854,11.435641830192,1007.31545485353,"Biased Sample",97
0.192711884929891,9.15943544145522,1941.36246020632,"Uniform Sample",98
0.416013065638934,6.15650273172725,476.979469430212,"Biased Sample",98
0.197002528045699,9.46681075369586,1098.65069381193,"Uniform Sample",99
0.458927204268258,4.21447607917436,548.920905902037,"Biased Sample",99
0.205031415238409,13.7849577397429,2294.76940566694,"Uniform Sample",100
0.431188528444956,6.78278663278426,597.526770722849,"Biased Sample",100
0.193670547867772,10.2174551947144,2171.06358295806,"Uniform Sample",101
0.451913402714652,3.87546944015273,109.511735930537,"Biased Sample",101
0.197585400632786,7.69535030420174,89.3419075703357,"Uniform Sample",102
0.421795786966042,6.29305025342608,270.999604385938,"Biased Sample",102
0.191444347940918,6.56137107945516,168.973984178392,"Uniform Sample",103
0.42240519463494,5.06545291104844,109.066853411975,"Biased Sample",103
0.203460787200273,13.170993632976,390.390071052807,"Uniform Sample",104
0.449115514107098,4.70171280568703,1214.40372103888,"Biased Sample",104
0.181656152837997,9.06872273369424,605.475130830616,"Uniform Sample",105
0.414251819117417,5.59279857254193,1000.43546168479,"Biased Sample",105
0.188259215731388,10.2058495927962,620.478839385539,"Uniform Sample",106
0.478603409845373,5.6746922365121,755.638092179285,"Biased Sample",106
0.193414705394295,5.5957793708061,104.56341649135,"Uniform Sample",107
0.459269117504542,7.97230199459452,911.973592006909,"Biased Sample",107
0.206065119263746,7.5854501161868,1021.61259438635,"Uniform Sample",108
0.428193307671658,7.12557579095744,1459.11274124431,"Biased Sample",108
0.201842268576858,7.85629485890532,430.316404958597,"Uniform Sample",109
0.432180409480433,6.32751677793255,1450.44341881323,"Biased Sample",109
0.201904377578262,10.5535965314473,275.938287802747,"Uniform Sample",110
0.455668870556636,4.90538151225838,39.8159966493289,"Biased Sample",110
0.196149194204231,8.80179521740245,465.753120211677,"Uniform Sample",111
0.435633537025917,11.6299246833187,1081.92955516818,"Biased Sample",111
0.199102638954648,5.98699740324145,16.0482616858573,"Uniform Sample",112
0.4343295137143,4.58053897629746,365.19461125567,"Biased Sample",112
0.191576518650497,5.51741464598715,457.881157985225,"Uniform Sample",113
0.44549532012927,4.58404824946252,578.323945821742,"Biased Sample",113
0.197169044562109,8.76197208996838,871.324000364708,"Uniform Sample",114
0.449056175628952,7.91101853047815,171.731836088282,"Biased Sample",114
0.19979048054055,9.44612088229953,868.812077079764,"Uniform Sample",115
0.448913991189022,7.25913295775475,125.283121822439,"Biased Sample",115
0.188825410520829,8.36750801285972,40.0147046712236,"Uniform Sample",116
0.425422146137083,6.63561257951563,312.999888905652,"Biased Sample",116
0.18470431648693,9.23043998602938,396.037340046943,"Uniform Sample",117
0.452004130594249,5.61109570582494,248.968365826222,"Biased Sample",117
0.195965477407418,6.27988498615115,26.2083367867401,"Uniform Sample",118
0.416820361085962,9.5033037649057,915.57104407916,"Biased Sample",118
0.19680876197927,8.11872306446815,185.721618926625,"Uniform Sample",119
0.42100867823719,9.21033951027437,1034.74380077854,"Biased Sample",119
0.185552409942105,7.09192132377514,241.536684061124,"Uniform Sample",120
0.425739589268793,5.87196325441505,28.011544644752,"Biased Sample",120
0.215874171844352,6.73317488370825,485.816912923231,"Uniform Sample",121
0.430259361091015,6.61115834902575,1577.74101923149,"Biased Sample",121
0.178143605546905,10.0809511926187,1512.46051063232,"Uniform Sample",122
0.432426449513564,5.39865292967783,505.726504555157,"Biased Sample",122
0.186438622364119,5.63831824080353,153.924278749757,"Uniform Sample",123
0.444206116547442,6.83795646302099,14.762979805137,"Biased Sample",123
0.181832892039631,11.6981663859198,1112.22235381943,"Uniform Sample",124
0.467877690337735,6.14358091796761,847.69091746982,"Biased Sample",124
0.182986523498479,10.1196294802181,478.611037575491,"Uniform Sample",125
0.464142286828772,7.82176482168634,1405.51659908047,"Biased Sample",125
0.187092744721308,9.79015420907375,886.418684522265,"Uniform Sample",126
0.421869320996281,5.0174631723524,354.389739686407,"Biased Sample",126
0.188047006006224,6.49166709222984,1099.99306400542,"Uniform Sample",127
0.460362546766003,5.41244529597086,486.095151611833,"Biased Sample",127
0.187312943804867,10.5857535906505,657.847574616144,"Uniform Sample",128
0.434625028297175,6.2759860080222,338.07416569945,"Biased Sample",128
0.20409163423752,5.33645998551719,1380.60886235533,"Uniform Sample",129
0.443847619539873,5.63908357548112,163.379839818784,"Biased Sample",129
0.200327855490999,9.12602981220078,1103.76379093962,"Uniform Sample",130
0.40852346881121,13.6554183638907,130.288882397661,"Biased Sample",130
0.204784861098908,7.28444116216049,144.074015989118,"Uniform Sample",131
0.434036836113769,7.49636422558661,1459.02064572537,"Biased Sample",131
0.2022677608515,8.31782173636804,1461.19495319598,"Uniform Sample",132
0.404119033706652,5.86436749026177,156.496158885486,"Biased Sample",132
0.207255101896479,7.87260163490557,50.044602175988,"Uniform Sample",133
0.433584558400824,5.4497149957023,952.006972430952,"Biased Sample",133
0.191442043970147,5.02055462064157,560.573938977489,"Uniform Sample",134
0.438211500014691,7.49763663830752,368.359860087739,"Biased Sample",134
0.185862715182964,9.42811710255086,1016.34323730257,"Uniform Sample",135
0.431690533906095,4.70473816163177,602.573877737397,"Biased Sample",135
0.185304757869592,8.85044798777,834.869942909502,"Uniform Sample",136
0.436037575992916,9.77858223074487,503.239648855661,"Biased Sample",136
0.208565156924334,10.0083741616349,1276.34013842703,"Uniform Sample",137
0.43723416058541,7.32995001750811,247.561559721368,"Biased Sample",137
0.199678280070523,9.05655111692335,1296.46534624613,"Uniform Sample",138
0.435848911153328,7.90929388520389,1231.05480032808,"Biased Sample",138
0.198333278348799,7.91455706823901,445.790477487087,"Uniform Sample",139
0.412688439584789,9.66191729268278,1196.42553778275,"Biased Sample",139
0.20026533003853,9.14405443688663,337.423055652947,"Uniform Sample",140
0.437134271758111,5.19767648289145,331.737794801315,"Biased Sample",140
0.185685863240742,7.00635744377484,9.31441948391409,"Uniform Sample",141
0.424685285356763,6.04642589365967,237.925512085198,"Biased Sample",141
0.200257674733361,8.24324338161781,355.372895528632,"Uniform Sample",142
0.439717180850237,5.79561686963337,642.508181290165,"Biased Sample",142
0.184201274156412,9.50270458849991,1136.0134551985,"Uniform Sample",143
0.44790820081104,6.47782912601856,1145.05082379494,"Biased Sample",143
0.211141433789657,7.38670319059121,183.597475995106,"Uniform Sample",144
0.467025708480773,6.48506942139795,1344.87841608782,"Biased Sample",144
0.196371419212852,10.4494894911655,1140.27346332452,"Uniform Sample",145
0.419695505487852,6.55099525027767,143.236953933711,"Biased Sample",145
0.210541133750057,4.55218655116622,688.91672533447,"Uniform Sample",146
0.417745035445566,7.84960258519714,256.350052621386,"Biased Sample",146
0.187707873085542,7.76363063365813,355.041957748194,"Uniform Sample",147
0.486332505886979,5.17461576011409,864.722895027516,"Biased Sample",147
0.200761321447707,10.0883670940796,1091.85662197876,"Uniform Sample",148
0.433395391845623,8.10356997049928,635.350184346972,"Biased Sample",148
0.176119505046046,8.43497212561043,37.0920943932065,"Uniform Sample",149
0.469138296643356,4.7707631332011,982.197159907434,"Biased Sample",149
0.198573132784461,10.048605563718,1633.0568788781,"Uniform Sample",150
0.435674731927864,8.96488457282399,163.287100104067,"Biased Sample",150
0.185828592756806,6.43480443867018,337.90299815177,"Uniform Sample",151
0.454697654647185,6.20607274629258,683.93525186968,"Biased Sample",151
0.192120613819658,10.6280120070762,14.7803367074507,"Uniform Sample",152
0.442407731060107,6.00202354742222,487.094214845027,"Biased Sample",152
0.202578033806546,11.1034954848197,142.594424032236,"Uniform Sample",153
0.468972125375749,4.60089330613138,373.040028684691,"Biased Sample",153
0.194326940024614,8.00823501363448,953.272007150359,"Uniform Sample",154
0.447920196014441,6.10621880697519,620.377538654874,"Biased Sample",154
0.195895520324835,7.7732311450675,566.067060200582,"Uniform Sample",155
0.431617232401917,8.37258070322003,586.348670606484,"Biased Sample",155
0.193303068448102,10.5544158843355,254.577057078876,"Uniform Sample",156
0.455531264017992,5.24953795648077,1.44301131316891,"Biased Sample",156
0.189549241507471,7.99967257973595,158.42076691168,"Uniform Sample",157
0.457698020060709,4.92826499776192,225.576820590889,"Biased Sample",157
0.191862969067974,9.8126767474023,732.410825582056,"Uniform Sample",158
0.442196266879846,8.95732550455292,517.71420927016,"Biased Sample",158
0.197130141942637,11.6950206011232,647.168787586915,"Uniform Sample",159
0.433531095522108,5.23267859084276,812.350617594666,"Biased Sample",159
0.196340450932308,9.99482792183744,603.107632979922,"Uniform Sample",160
0.440690452215573,4.28130048292233,250.906379169712,"Biased Sample",160
0.197622470211507,6.554475479648,378.559863179606,"Uniform Sample",161
0.462800318882853,4.9410249473358,572.734930469397,"Biased Sample",161
0.210404412692704,8.95491192184319,283.320065490854,"Uniform Sample",162
0.462072286717462,6.73711209890778,455.335510599847,"Biased Sample",162
0.210476540324513,9.66935146076755,218.16591825468,"Uniform Sample",163
0.435852246627039,9.25925813636581,727.51099595558,"Biased Sample",163
0.189774244529102,12.1405434822299,166.31432800956,"Uniform Sample",164
0.454245615771361,6.05940989225606,335.161081739894,"Biased Sample",164
0.198521146036693,8.03718305924233,69.9542941704066,"Uniform Sample",165
0.478041139484345,4.79634378359347,365.044474590483,"Biased Sample",165
0.185915115861604,10.477391061543,328.330229460438,"Uniform Sample",166
0.448667589979458,3.61772696854296,90.4782573086516,"Biased Sample",166
0.186386486513843,12.6745668152528,523.793698597786,"Uniform Sample",167
0.448316874077937,7.35114111019571,113.598937006775,"Biased Sample",167
0.195588771804898,8.69629077391463,1065.88493553344,"Uniform Sample",168
0.48577951808081,4.4212699812056,81.1917006986942,"Biased Sample",168
0.190053153221541,10.5289415568325,121.311910422472,"Uniform Sample",169
0.450672213479645,5.24953308390059,658.972254774869,"Biased Sample",169
0.202573554963337,9.62781557576162,57.0362711663371,"Uniform Sample",170
0.447979024312411,6.53845692398697,740.278712618343,"Biased Sample",170
0.173461497194245,10.5871204771948,797.446793001416,"Uniform Sample",171
0.446069769656285,5.18585275187103,1007.67635023698,"Biased Sample",171
0.193997470705512,10.340388902496,42.2652142685344,"Uniform Sample",172
0.442605046436279,4.98391927741385,355.87621498534,"Biased Sample",172
0.205118408785025,8.87811539268413,265.529171537979,"Uniform Sample",173
0.451248172027732,5.11867742869994,9.7541920352566,"Biased Sample",173
0.198010482799739,10.046619517837,1059.97227690449,"Uniform Sample",174
0.423084920857526,4.14402598103177,150.758431564032,"Biased Sample",174
0.200426180681999,7.04055046708266,656.813158323516,"Uniform Sample",175
0.481894828073192,4.09107544008617,1067.92482739924,"Biased Sample",175
0.187235405168215,8.36960662700957,211.220522810802,"Uniform Sample",176
0.456779846890869,4.47595833808109,117.878111534165,"Biased Sample",176
0.204616572999895,10.9720085187593,315.399966497269,"Uniform Sample",177
0.427165514442459,6.58872110061714,221.483571837568,"Biased Sample",177
0.202059462506716,8.0481409067041,772.277667545437,"Uniform Sample",178
0.453192702272824,7.38777296897651,972.640941677936,"Biased Sample",178
0.181195147427817,6.52796313432754,1221.84442366181,"Uniform Sample",179
0.438473184856491,6.34638762144328,751.41610668225,"Biased Sample",179
0.189440354449763,7.6769627158568,73.4085477510491,"Uniform Sample",180
0.445042076318661,6.39064613009694,211.408867987901,"Biased Sample",180
0.197100637562224,7.03873584465125,424.874589613542,"Uniform Sample",181
0.438579343906708,4.89080003764254,533.210248585245,"Biased Sample",181
0.198016198188039,10.9298953894442,2210.00595406384,"Uniform Sample",182
0.459964011883738,4.76469724977861,282.909195956115,"Biased Sample",182
0.200119588384913,11.6085471648193,276.012792366371,"Uniform Sample",183
0.456370383661459,4.84128874633625,375.62164633738,"Biased Sample",183
0.191362766372249,11.3702054665576,636.89906263234,"Uniform Sample",184
0.440008997915406,11.1750161903418,1150.6176780144,"Biased Sample",184
0.189013281702692,8.66466546520921,432.219618841428,"Uniform Sample",185
0.470437857399227,5.11501249699437,115.143679919254,"Biased Sample",185
0.200070811437454,6.63570288953566,71.6467900279083,"Uniform Sample",186
0.453364028099349,4.59829529296995,558.941995862034,"Biased Sample",186
0.199892934369371,10.5205581802464,897.792236623403,"Uniform Sample",187
0.434412707412073,4.94274422153472,366.76826268598,"Biased Sample",187
0.207075980505313,7.62860180815282,397.25687507408,"Uniform Sample",188
0.454282205665244,6.37382052839042,383.035582623053,"Biased Sample",188
0.191961694231888,13.8396818911815,880.807554502272,"Uniform Sample",189
0.449477349819193,4.7433490729606,814.504079575064,"Biased Sample",189
0.199823201361103,7.46440473568915,841.719963014285,"Uniform Sample",190
0.42522733297503,4.52809868348864,245.761557279556,"Biased Sample",190
0.198510864681456,8.0104433504001,400.305372943928,"Uniform Sample",191
0.443792078080718,5.68882186817269,193.554779440647,"Biased Sample",191
0.195712800192429,10.0964597770263,1653.05918243565,"Uniform Sample",192
0.471541726619057,6.02917622101524,45.7736819852813,"Biased Sample",192
0.19224483268179,11.9447751946429,1336.96629759541,"Uniform Sample",193
0.4631317247424,5.91190589276334,198.356744167853,"Biased Sample",193
0.201821374175568,8.00911865936578,1059.87228773019,"Uniform Sample",194
0.432718652717609,4.61903316903861,288.266810736984,"Biased Sample",194
0.192828664841555,11.3308705793652,773.694369755385,"Uniform Sample",195
0.453480053597398,3.73918203083175,248.210018928188,"Biased Sample",195
0.195869329566329,9.37231879257594,899.381246530676,"Uniform Sample",196
0.424063818058784,4.94270608848663,1563.09886564487,"Biased Sample",196
0.18291289677291,8.409344122012,490.512665715741,"Uniform Sample",197
0.473288057620667,4.10841119636625,259.631753717256,"Biased Sample",197
0.201530980452443,6.87896378952356,521.501623149119,"Uniform Sample",198
0.431317435579424,6.39840216432688,130.87723950142,"Biased Sample",198
0.198760823382135,7.46169265967836,205.292474242219,"Uniform Sample",199
0.448389840291929,5.66867304628363,131.616534403479,"Biased Sample",199
0.20718529401384,13.3030327125003,697.072865022642,"Uniform Sample",200
0.46172428959275,6.10468465509142,480.367733863899,"Biased Sample",200
0.196545816210665,9.1355681756595,2010.06951905261,"Uniform Sample",201
0.440071679580595,4.302957689572,51.4421057936413,"Biased Sample",201
0.187106926519669,18.183425333039,1274.33997830235,"Uniform Sample",202
0.461433174312545,5.53933879846574,325.763072228306,"Biased Sample",202
0.197774347458887,14.8854360747911,1036.03241659589,"Uniform Sample",203
0.450668649753052,5.62824924815768,115.476699958437,"Biased Sample",203
0.213328304441777,5.78270422341997,939.864081444022,"Uniform Sample",204
0.443748146993254,7.10052579856851,5.74723598455273,"Biased Sample",204
0.203000277141558,11.5461225457633,167.763478121218,"Uniform Sample",205
0.429398774586676,4.47837709827711,162.822131466172,"Biased Sample",205
0.200442981454941,10.3234465162748,444.68863079644,"Uniform Sample",206
0.451565878041041,5.14359345470127,176.080872889978,"Biased Sample",206
0.204801285236414,8.25790214455716,1143.43212135864,"Uniform Sample",207
