"x1","x2","x3","x4","x5","x6","x7","x8","x9","x10","x11","x12","x13","x14","x15","x16","x17","x18","x19","x20","x21","x22","x23","x24","x25","x26","x27","x28","x29","x30"
-0.992290815804154,0.898786400444806,0.942030854523182,0.435328491497785,-0.443720361217856,-0.0021986267529428,0.893908238038421,-0.50969640398398,0.149084820877761,0.332884839735925,-0.362583559006453,0.19427400873974,-0.490310536231846,0.589808650780469,0.211404112167656,0.111259163822979,0.88156508281827,0.45221198303625,0.182291253935546,-0.113305971957743,-0.694678236264735,-0.849863143172115,-0.397759262472391,-0.978513919748366,-0.900942581240088,0.164704972878098,0.217763642314821,-0.999042024835944,-0.816828474868089,-0.343370223883539
0.380003657657653,0.779726318549365,-0.95966317364946,-0.67222021240741,-0.792464032769203,0.851772567257285,0.989202050026506,-0.526271027512848,0.0749231558293104,-0.77724389359355,0.242468068376184,0.361644524615258,-0.870032709557563,0.057974437251687,-0.793517416343093,0.37547873519361,-0.0348814120516181,0.128701976966113,0.167160312179476,-0.121839446946979,-0.190052569843829,0.11443997733295,-0.217519597150385,-0.0876829996705055,0.271171333268285,0.183243965730071,0.783676927909255,0.90013319067657,-0.429747975897044,0.788625163957477
-0.839676167815924,0.015787310898304,0.307980113662779,0.237268077209592,-0.780048565007746,0.0041581611149013,0.404829969629645,-0.94962701946497,0.606077353935689,0.740819834172726,0.59625057131052,0.926503691356629,-0.662637871690094,0.230095473118126,-0.907404690980911,0.170814733486623,-0.702137199696153,-0.361301654949784,0.199141366407275,0.932779007125646,-0.50669196806848,-0.694438792299479,0.429582238662988,0.740508772898465,0.639356059487909,0.261019788216799,0.791533679701388,0.655668585095555,-0.251297832001001,-0.613812996540219
-0.956035617738962,-0.794225189369172,0.000705808866769075,0.334824840072542,0.0224164258688688,-0.817665194626898,0.4840222382918,-0.680044321808964,-0.892626392655075,0.0176814496517181,-0.350667686201632,-0.739636189304292,0.824528712313622,0.0101559069007635,0.749052988365293,-0.697888445109129,-0.647644727025181,0.054987529758364,-0.809076813980937,0.0106201404705644,0.472831421997398,-0.490011279471219,-0.521220318973064,0.379407549276948,0.961533357854933,0.58823178941384,-0.524488968774676,0.977670236956328,-0.0198815227486193,0.83517062291503
0.979163946583867,-0.239668557420373,0.184419839642942,0.199541876092553,0.428481185343117,0.422728702891618,-0.75521302735433,-0.478214626666158,-0.848075746092945,-0.799652692861855,-0.520612170919776,0.515144662931561,-0.372271495871246,-0.360304156783968,-0.467201839201152,-0.281995870172977,0.610905119217932,-0.189075722824782,-0.500444080680609,-0.947311791125685,-0.0141728366725147,0.832218517549336,0.164703018032014,0.515092832967639,-0.375339004211128,-0.851881394162774,-0.56927866814658,-0.650838275440037,0.635686123277992,0.964586764574051
0.923695749603212,-0.61432036710903,-0.196720661129802,0.622923943214118,-0.125433361623436,0.359029656741768,-0.9083545319736,0.937414989806712,-0.906882384326309,-0.418389451224357,0.703812135383487,0.424924516119063,0.0644133188761771,0.21597098140046,0.613043704535812,-0.474272156134248,-0.730970644392073,0.792181137483567,-0.858658817131072,0.533959392923862,-0.838778160978109,-0.519228965044022,-0.872542337980121,0.0192534932866693,-0.263093563262373,0.148039306513965,0.513010425958782,-0.705311576835811,0.421420749742538,-0.942455272655934
-0.226706708781421,-0.22263984195888,0.62064960366115,-0.4791722712107,-0.560190869960934,0.494332750793546,-0.716008157469332,-0.879624793771654,-0.69727312354371,0.425939757842571,-0.951445168815553,-0.280114219523966,0.083823355846107,0.0271033006720245,0.185083190910518,-0.587993720546365,-0.982059301808476,0.010251387488097,-0.512829458341002,0.220825103111565,0.0297883786261082,-0.140035178512335,0.31509618461132,-0.0272197276353836,-0.418367711827159,0.759075597859919,-0.704973114188761,0.499110286124051,0.0621196138672531,0.595456179697067
-0.0562697122804821,-0.145028004888445,0.930146127007902,0.0700245080515742,0.80110923293978,0.768160230480134,-0.626934657339007,0.971396063454449,-0.832839865703136,-0.213666408788413,0.145955389831215,0.197905705776066,-0.633073653094471,-0.958544134162366,0.68901013629511,-0.333222764544189,0.0579280941747129,0.72149321064353,-0.1771409958601,-0.279330702032894,-0.675172572955489,-0.994048267137259,0.704845501109958,0.00172610487788916,0.263906176201999,0.857959561515599,0.876605159603059,-0.816355705726892,0.715557185467333,-0.657462151255459
0.929234344512224,-0.895581044722348,-0.52795921638608,-0.534172691404819,0.995254452340305,-0.551436047069728,-0.596026892308146,0.520915178582072,-0.538706766441464,0.884045656770468,-0.135181733872741,0.506652359850705,0.287862848490477,-0.262591938488185,-0.89050504565239,0.942770874593407,0.654037033673376,0.563590032514185,-0.0802171202376485,0.99139513913542,0.213682103902102,0.93813937343657,0.275127203203738,0.996935625560582,-0.305032013915479,-0.568900763988495,0.159950974397361,-0.0209116656333208,0.79687142604962,-0.263488977681845
-0.0473258034326136,0.451725316233933,0.557842668145895,-0.0932228984311223,-0.915459315292537,0.588804690167308,0.609147393610328,0.965167318470776,-0.525068508926779,0.584007593337446,-0.491903446149081,-0.97422878164798,-0.996649743057787,0.275555102620274,-0.283267071004957,-0.909905291162431,-0.405372861772776,-0.428462040610611,-0.894714795053005,-0.957885359879583,-0.376093131955713,-0.126332339830697,-0.768157465849072,0.544094800483435,-0.758353451732546,0.102447425946593,0.838390312623233,0.882508852984756,-0.756277053616941,0.235961394850165
-0.974000872578472,-0.278002220205963,0.52849606750533,-0.794085969682783,0.986114280764014,-0.0303821600973606,-0.430267293006182,0.399716175161302,0.0716465124860406,-0.638587534427643,0.224527973681688,0.384390038903803,0.195250991266221,0.0437444443814456,0.811117047443986,-0.904450135305524,0.166496462654322,0.433723667636514,-0.0875973124057055,-0.900622224900872,0.67068064538762,0.985095574520528,-0.347219310235232,0.966109985951334,0.222369010560215,0.328090324532241,0.794436158146709,0.697756668552756,-0.573600589297712,0.910517499782145
-0.664729839656502,-0.337577120400965,0.648341143038124,-0.91115358332172,0.370087157003582,-0.74371053557843,-0.852003588806838,0.635557624977082,0.959477335680276,-0.414625206962228,0.934923932421952,-0.433055633213371,0.0125457192771137,-0.517941838130355,-0.926097685471177,0.956565790809691,-0.675577404443175,-0.576634626835585,-0.354335671756417,0.20432127546519,0.810443293768913,-0.135315673425794,-0.492560690734535,0.535175057128072,-0.686679142527282,-0.621684819459915,0.290331309661269,0.75380474049598,-0.263188267126679,-0.44459533225745
0.696709224954247,-0.950047695077956,-0.527200387790799,-0.119095453992486,-0.304820016026497,-0.0808618436567485,-0.0602729702368379,-0.617937446106225,0.124403532594442,-0.251850761007518,0.915847280528396,0.567394529469311,0.184548206627369,0.290479484479874,-0.844806424807757,-0.886730998754501,0.949249386321753,-0.965705859474838,-0.625408771447837,-0.369556888006628,-0.2843694454059,-0.0913870013318956,-0.552737267222255,-0.24253294756636,0.89067841693759,0.225613571703434,-0.844454874750227,-0.615454548969865,-0.333786505740136,-0.833692722488195
-0.673266168218106,-0.149343137163669,0.404284314718097,-0.421843984629959,-0.516593650914729,-0.743855664506555,-0.790648931637406,0.364888783078641,-0.0133921466767788,-0.791799482889473,0.670831775292754,-0.330588995013386,0.554531557951123,-0.253842023666948,-0.854362553916872,0.00189164094626904,0.935151977464557,0.149688919540495,0.740590365137905,0.107250618282706,0.977589304558933,-0.133596256840974,0.78164527984336,-0.700565798208117,-0.843638285528868,0.382112985942513,-0.835321103688329,0.0041324757039547,0.680152938701212,0.436699470505118
-0.284226869232953,-0.917825924698263,0.715340237133205,-0.43831110233441,0.907632698304951,0.0606800122186542,-0.969793875236064,0.328203165438026,0.833991092629731,0.916701978072524,0.858402177225798,0.730038624256849,-0.537399954162538,0.677861052099615,0.782840664498508,-0.109167807735503,0.506128053180873,-0.518816160503775,-0.68769677169621,-0.767891828902066,0.724201171658933,-0.210195355117321,-0.775335635524243,-0.138950434047729,-0.342116676736623,0.332304053939879,-0.272068901453167,-0.256363595835865,-0.818598649930209,0.670778254512697
-0.721475585363805,-0.213036496192217,0.914246911183,-0.622338219545782,-0.251158073544502,0.225608967710286,0.523121040780097,0.126763218082488,-0.0303302500396967,0.222461799625307,-0.569784957915545,-0.262119350489229,-0.443184324540198,0.448089541401714,0.941864592488855,-0.288479579612613,0.174056675750762,0.427943995222449,-0.426376013085246,0.727545292116702,-0.958352461457253,0.287396347615868,0.297982773277909,-0.445731951389462,-0.543267474044114,-0.512673323974013,-0.341617704834789,0.288590155076236,0.890030689071864,-0.00648351293057203
-0.179855782072991,-0.378037941176444,-0.167307980358601,-0.881166503299028,0.867639158852398,-0.264649693388492,0.805723559111357,0.874304695986211,0.822172591462731,-0.00771553441882133,-0.0755558470264077,0.251353399362415,-0.61842171382159,0.373564529698342,-0.511802432127297,0.0418567145243287,0.265029290691018,-0.55496917758137,-0.98400253104046,0.456189514137805,-0.723415781278163,-0.772045366931707,-0.030000374186784,0.736030543688685,0.802829936146736,0.869687913451344,0.572293821256608,-0.295375879388303,-0.838697898201644,-0.0962283643893898
0.194342681206763,-0.922108727972955,-0.799296149518341,0.664946326054633,-0.363345767371356,-0.954634609166533,0.160139560699463,-0.459750843700022,0.0466913869604468,-0.675296033732593,0.921152636408806,-0.344567130319774,0.573791550006717,0.603691146243364,-0.131516786757857,-0.736656150314957,-0.99805920664221,-0.0608404199592769,-0.0155476909130812,-0.373181343544275,-0.949252269230783,0.155377279501408,-0.819177799858153,-0.777358072344214,0.576044752262533,0.905366916675121,-0.946742974221706,0.79725925764069,0.412158389110118,0.306753729004413
-0.00941861746832728,0.774879712145776,0.0076385298743844,0.860111508052796,-0.759581905324012,0.352593226358294,-0.962988121435046,-0.0102119790390134,0.930645608343184,0.462945386301726,0.284581065177917,-0.553813744336367,-0.883456316310912,0.426435064524412,-0.0597507674247026,0.764128194190562,-0.272675006650388,0.886370556429029,0.25477329781279,0.710071713197976,0.0201913914643228,0.724314824678004,-0.0728825642727315,0.234748079907149,0.684370441827923,-0.244923694990575,0.472812626510859,-0.249601880088449,0.806445627938956,0.414000424556434
