"","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14","X15","X16","X17","X18","X19","X20","X21","X22","X23","X24","X25","X26","X27","X28","X29","X30"
"11",0.105710371863097,0.75549517176114,0.594667060067877,0.6405886313878,0.600525002228096,0.00888621038757265,0.0490856748074293,0.081965958699584,0.0716136316768825,0.650622698711231,0.242134741507471,0.896298755193129,0.724026762880385,0.420100064249709,0.653850368922576,0.686685154214501,0.115701562957838,0.419498947216198,0.062886195955798,0.630113403545693,0.420388493221253,0.673280767165124,0.635687461588532,0.272005694918334,0.637449626345187,0.544910308672115,0.380420374916866,0.580199397634715,0.939842445775867,0.770957050146535
"12",0.967328425729647,0.611876858165488,0.508247019024566,0.206582902697846,0.327993783866987,0.247448259266093,0.021706631872803,0.831450091442093,0.0029874190222472,0.382388625759631,0.158331342274323,0.319069840013981,0.376666402444243,0.769801613874733,0.564569248119369,0.589721919503063,0.705889565171674,0.874855160946026,0.725648030405864,0.151562553131953,0.984030255582184,0.259501751279458,0.697557233041152,0.869962685741484,0.248563235625625,0.400703535182402,0.309810431906953,0.861946229124442,0.472923415247351,0.297798268962651
"13",0.901401717914268,0.110657431883737,0.390404776437208,0.388767926488072,0.647601250559092,0.579183386871591,0.236646559322253,0.316887486726046,0.849144884385169,0.67678919271566,0.207791511900723,0.281364485155791,0.324116725940257,0.336170481983572,0.266671048942953,0.764818829251453,0.57715629809536,0.685589722590521,0.373698780545965,0.169030837249011,0.771504749311134,0.200191078474745,0.64351524063386,0.59609896922484,0.504371630959213,0.459629504708573,0.339103940408677,0.804381058551371,0.615865407744423,0.0954996207728982
"14",0.225006709108129,0.355565944686532,0.0644733547233045,0.251625791657716,0.7573884408921,0.360943188890815,0.548509376123548,0.782362012192607,0.475316280033439,0.294711146503687,0.153936262940988,0.627262794179842,0.444847851525992,0.372594928834587,0.997716243378818,0.34604694833979,0.0236594008747488,0.0192611303646117,0.688955684425309,0.970267673721537,0.0833259902428836,0.935818446334451,0.0398748880252242,0.213940800633281,0.172552710166201,0.367600223980844,0.359639274887741,0.167512660147622,0.0244557161349803,0.915367903653532
"15",0.589197898516431,0.8996784274932,0.404279434354976,0.591211127350107,0.496775597101077,0.264729182235897,0.84399127564393,0.568360771983862,0.663214112864807,0.672561439219862,0.965351596008986,0.533651566365734,0.687908699503168,0.415474040433764,0.964926487067714,0.951667476911098,0.7863064261619,0.0799436124507338,0.130698240362108,0.489286113996059,0.529738967772573,0.669181045377627,0.436597411520779,0.473623099504039,0.833572329254821,0.757510639959946,0.707464773440734,0.51568825985305,0.272101633250713,0.546108961105347
"16",0.838563074124977,0.461328068980947,0.385865141637623,0.222863151226193,0.485026924172416,0.0605086293071508,0.579406670993194,0.987262464128435,0.275121681857854,0.577128136530519,0.60955251683481,0.140265094349161,0.517935884185135,0.0233881203457713,0.40752597223036,0.183486244175583,0.532009878661484,0.7677348817233,0.882703363196924,0.383946820860729,0.615989837329835,0.817307502962649,0.647289835615084,0.541576267918572,0.735003482783213,0.198995947604999,0.731233475962654,0.0976337036117911,0.322812422411516,0.6763516664505
"17",0.416079291841015,0.444357453146949,0.0512953258585185,0.414458173094317,0.865046073682606,0.422282228479162,0.327331702923402,0.597661542706192,0.0146457706578076,0.424392787739635,0.12940776720643,0.204552756855264,0.302594298962504,0.56151267234236,0.601180631667376,0.719477244419977,0.692597148008645,0.0958971525542438,0.239138558739796,0.269314762204885,0.220020221313462,0.0543367136269808,0.946652311831713,0.951138463802636,0.518334809457883,0.178441603435203,0.0256354522425681,0.893158845603466,0.41590680135414,0.286406921688467
"18",0.684098870959133,0.556218519341201,0.169097184436396,0.989542374620214,0.154942016350105,0.840955346589908,0.00770940096117556,0.831641614204273,0.0278611110989004,0.429863665485755,0.481173414736986,0.502930430462584,0.651435092324391,0.550982698565349,0.428460187511519,0.782193326856941,0.752397586591542,0.356180457631126,0.242825853871182,0.988305923063308,0.592481697676703,0.669269501930103,0.988230723887682,0.268371754791588,0.00114912260323763,0.00517700472846627,0.901022245874628,0.742645152844489,0.101960520958528,0.656553446315229
"19",0.645955925574526,0.00572565430775285,0.276600936893374,0.0289005762897432,0.596677982248366,0.0979961941484362,0.417725148145109,0.412122725741938,0.248373483773321,0.125084579223767,0.916767925024033,0.304742095991969,0.600811216281727,0.928259826498106,0.00959295965731144,0.987681309925392,0.892431134358048,0.200287615414709,0.00731390016153455,0.721370326122269,0.300549564650282,0.237577844876796,0.793168108910322,0.624234853545204,0.704399900510907,0.193476821994409,0.14406896661967,0.0276364153251052,0.988703159848228,0.43564220611006
"20",0.324764084769413,0.685868399916217,0.0860237935557961,0.344473593635485,0.821545091224834,0.525476083392277,0.766075327061117,0.641871537081897,0.353437663288787,0.189033738337457,0.0828427234664559,0.147793323500082,0.259965513367206,0.873537726467475,0.170571741182357,0.319809357868508,0.158548616804183,0.746329203480855,0.964421594515443,0.764996176585555,0.865507998038083,0.368266937555745,0.175570559687912,0.43385606398806,0.564058046555147,0.596227452158928,0.566779143409804,0.283019087277353,0.0166221586987376,0.254212729167193
"21",0.12136196042411,0.338299488881603,0.582225405145437,0.727493240265176,0.341457615140826,0.874258452793583,0.984135545324534,0.53078114730306,0.518361939350143,0.995206142775714,0.787224798463285,0.570769347017631,0.520079072099179,0.985904915491119,0.867466038092971,0.837522155139595,0.245221282122657,0.99760408885777,0.570503170369193,0.852390391984954,0.389003317104653,0.779289016034454,0.887537997448817,0.791052222717553,0.77759046270512,0.398873712169006,0.933842117199674,0.990820216480643,0.848874642280862,0.914658775320277
"22",0.26554602663964,0.24209522199817,0.265831831144169,0.734220371814445,0.706395098008215,0.0206555125769228,0.280855197459459,0.634844535728917,0.519203752046451,0.621368103893474,0.483412532601506,0.602240321459249,0.808923727134243,0.275854784063995,0.640831881202757,0.564392794854939,0.983938669785857,0.593524128431454,0.890328498091549,0.268839870812371,0.91785199008882,0.586369012948126,0.215231547830626,0.424769976176322,0.0286305521149188,0.124399068532512,0.469238532939926,0.225321943638846,0.554941395297647,0.528553572949022
"23",0.992481025867164,0.775331724900752,0.52059246529825,0.900530412327498,0.709221951197833,0.987784428521991,0.416283308994025,0.918212850578129,0.690132915042341,0.365605766186491,0.694932594429702,0.890765783609822,0.132721833651885,0.576828878140077,0.232577444287017,0.95349666569382,0.131409316789359,0.745585167780519,0.388503082096577,0.160439071478322,0.0179766053333879,0.180110617075115,0.233843703055754,0.620117810554802,0.0106607815250754,0.564993408741429,0.992891983361915,0.645837985910475,0.943613630952314,0.479189676232636
"24",0.325257329503074,0.974370514275506,0.790137850213796,0.784501301124692,0.237449671840295,0.713933313498273,0.890049095498398,0.7803229696583,0.181409413926303,0.679688854841515,0.512020978378132,0.0708065824583173,0.749924157280475,0.880260184640065,0.0597806237637997,0.844347323523834,0.552404090994969,0.561984333442524,0.911364204715937,0.597621070686728,0.455550534185022,0.892110705608502,0.509844666346908,0.935598419513553,0.777016449021176,0.213429757161066,0.492559556849301,0.4492214161437,0.260533777298406,0.0542344683781266
"25",0.0730135226622224,0.514951484976336,0.225643207784742,0.937532319687307,0.505773144774139,0.970192196778953,0.751385000767186,0.157945074839517,0.717882999451831,0.207044437527657,0.507009358843789,0.243402054067701,0.0909480627160519,0.119444234063849,0.432734250556678,0.674991086823866,0.0720104684587568,0.812499491497874,0.353318977402523,0.00511647760868073,0.113650644896552,0.000976774143055081,0.741875070380047,0.916128824464977,0.561732438858598,0.296974909957498,0.767849529627711,0.933539169142023,0.610442940378562,0.31423326744698
"26",0.330571089871228,0.115881529636681,0.743100950028747,0.0897217576857656,0.407523429021239,0.819926574127749,0.530931540299207,0.908095760736614,0.578926005633548,0.0232887913007289,0.635770770721138,0.539457672741264,0.352545907720923,0.773987070424482,0.74527672259137,0.507959877373651,0.519100340083241,0.58536458038725,0.912079941947013,0.00194645649753511,0.558393480954692,0.8689784349408,0.0847051830496639,0.20835867873393,0.903939867392182,0.490325048798695,0.368931382196024,0.728798067662865,0.503058092435822,0.684306367998943
"27",0.0370792031753808,0.523110868642107,0.36826082598418,0.98200560756959,0.0271817345637828,0.834230267209932,0.0936374459415674,0.81718023493886,0.6214895688463,0.629808186320588,0.515721485717222,0.852809750009328,0.630475635407493,0.450883437879384,0.386362420395017,0.0694473381154239,0.191189940785989,0.310174422338605,0.424420669907704,0.889444351894781,0.379520891234279,0.732288492377847,0.431969303870574,0.670775907114148,0.450832173926756,0.379760060226545,0.127127030398697,0.0514929911587387,0.315365967806429,0.338572778971866
"28",0.0650956078898162,0.321604683529586,0.562214575242251,0.396049596369267,0.460513797821477,0.237868181196973,0.167198202107102,0.64544413681142,0.527726199943572,0.985550865530968,0.520125957438722,0.21931293187663,0.279736606404185,0.364819483831525,0.419257952133194,0.86823418783024,0.476538024144247,0.246645577484742,0.342367006931454,0.377375942887738,0.359609537757933,0.814117924310267,0.727834812132642,0.386789398966357,0.377467838581651,0.431007892126217,0.374814634211361,0.407116608461365,0.736687246477231,0.638949763495475
"29",0.153977285139263,0.218748195562512,0.334890357218683,0.733728031395003,0.282251307275146,0.0586708860937506,0.425538420444354,0.691405641613528,0.293096405221149,0.966549118049443,0.432684530969709,0.797569305170327,0.626320246839896,0.901067527011037,0.966978552052751,0.150445681996644,0.43399365991354,0.0374216493219137,0.209249484352767,0.565197271527722,0.0399826366920024,0.409526832168922,0.193748019868508,0.521214548964053,0.815932845929638,0.93564581614919,0.136485592229292,0.890410444932058,0.582991997944191,0.210292892763391
"30",0.648852046346292,0.588031754130498,0.616034622536972,0.399509006179869,0.770421687280759,0.660987712442875,0.785245102830231,0.375341431470588,0.53261972614564,0.413042272208259,0.0897921673022211,0.652900168439373,0.212190060643479,0.0924788247793913,0.323022547643632,0.126745460089296,0.272504583699629,0.311699614161626,0.40773907629773,0.441581304417923,0.171738056465983,0.766227610176429,0.111038977978751,0.080313344951719,0.428273544181138,0.569991598138586,0.146354465046898,0.378782499814406,0.299986912636086,0.663946151034907
"31",0.8305086013861,0.866420002654195,0.0629880751948804,0.196013559354469,0.718543137423694,0.0680409877095371,0.155200016917661,0.522727383067831,0.680126448394731,0.487463478930295,0.468989214394242,0.0192510560154915,0.574820871930569,0.520565911196172,0.513705804012716,0.559302562382072,0.740663478150964,0.334131500683725,0.678800381952897,0.0869347401894629,0.76400693343021,0.605063995812088,0.285207007778808,0.221252165734768,0.527688942151144,0.699610811425373,0.173515803646296,0.170722291106358,0.745630338555202,0.31002270616591
"32",0.265368998982012,0.281199428485706,0.222331569297239,0.471243587788194,0.572781321592629,0.233463992364705,0.847432876937091,0.0627274503931403,0.36338151153177,0.135408831527457,0.934886060887948,0.133790075778961,0.772397020598873,0.176663931459188,0.287054904969409,0.336613281164318,0.896068730624393,0.134699753252789,0.573886637343094,0.192740711150691,0.75750899547711,0.230361503781751,0.812146092299372,0.24521625530906,0.739505753852427,0.00986700970679522,0.994408640312031,0.545792708173394,0.540644730208442,0.306722044944763
"33",0.230362610891461,0.908963535912335,0.654779090778902,0.0620033307932317,0.161281394539401,0.97645232710056,0.512213033623993,0.428290632786229,0.677322708070278,0.428222238784656,0.0291929424274713,0.968652523588389,0.80567551148124,0.438042536377907,0.695679542142898,0.60083682066761,0.302907661069185,0.980245625833049,0.326003178954124,0.114421825390309,0.460039946716279,0.00927343941293657,0.241157717304304,0.5482661803253,0.154275328619406,0.497031644452363,0.972282233880833,0.634160318644717,0.535753357224166,0.92773041385226
"34",0.857581986114383,0.433401968795806,0.650597976986319,0.842600794276223,0.555075486190617,0.223504106746987,0.360296672210097,0.249119807267562,0.25930475234054,0.670800751307979,0.509140372974798,0.833676298847422,0.501180379884318,0.523214116692543,0.231704657198861,0.0987239023670554,0.298767981352285,0.817953630816191,0.72658524569124,0.575907165650278,0.431516317185014,0.38393437047489,0.583684947807342,0.618330639321357,0.913424180354923,0.230481666978449,0.501204854575917,0.778177934931591,0.570040544727817,0.515351429115981
"35",0.0922699384391308,0.108372847782448,0.569212340982631,0.241773718036711,0.091036815661937,0.602551652118564,0.884625197155401,0.325211946386844,0.138045812025666,0.377605150686577,0.505017455900088,0.921609329991043,0.0373886744491756,0.863057465758175,0.85643936204724,0.836394635727629,0.936630900250748,0.680036222795025,0.712159613380209,0.582133141113445,0.432324576424435,0.535553440917283,0.423759921453893,0.178975029150024,0.760003021685407,0.121963741024956,0.895943310577422,0.843770059058443,0.64796126075089,0.559893295634538
"36",0.328296776860952,0.69194849440828,0.380030528875068,0.526984514435753,0.438622761517763,0.127037700032815,0.650186088401824,0.395907383877784,0.225608242210001,0.654964808607474,0.888065428705886,0.528616782044992,0.575802639126778,0.144847944378853,0.425480400212109,0.587605970911682,0.818299524020404,0.312092996900901,0.654208440100774,0.769156619440764,0.58795765391551,0.221861187368631,0.290682285325602,0.928912294562906,0.949672437738627,0.0349076753482223,0.575271290028468,0.319375288207084,0.0131635770667344,0.656124728964642
"37",0.847967346431687,0.318052789429203,0.755129025317729,0.527879076078534,0.333919010357931,0.691297894110903,0.604867863468826,0.736803301610053,0.294454969465733,0.787491114577278,0.215763902524486,0.0954837091267109,0.863145554671064,0.411708215251565,0.332344639580697,0.409255581675097,0.820733361877501,0.591733185108751,0.171787779545411,0.987256578402594,0.298174276016653,0.567651239223778,0.931380719412118,0.354291187599301,0.722800725605339,0.11434075771831,0.970981736201793,0.431519861333072,0.69398991856724,0.711268111132085
"38",0.273970124078915,0.314686485799029,0.050042389659211,0.238211981486529,0.590182382846251,0.0788646235596389,0.765071301488206,0.397885706508532,0.470197868766263,0.147828921675682,0.396847141440958,0.46319687156938,0.657563563901931,0.0220606760121882,0.849019340937957,0.017383046913892,0.946213805116713,0.17404395993799,0.182891610544175,0.385243657510728,0.101024998817593,0.777857752982527,0.709619836881757,0.0123207522556186,0.332143927691504,0.738388034515083,0.644626149674878,0.935359275899827,0.262394759338349,0.972859618486837
"39",0.0549734190572053,0.872241454198956,0.959570600418374,0.831017415737733,0.126869136933237,0.567122691543773,0.800626324256882,0.669052278390154,0.286168300779536,0.387894007610157,0.727890425827354,0.492336089722812,0.811416573589668,0.940784241538495,0.580841935239732,0.775254937820137,0.457601099973544,0.813690805342048,0.00185526954010129,0.724318340653554,0.833675810135901,0.271725229918957,0.144316970603541,0.914841438643634,0.241068399976939,0.265353477327153,0.506128275301307,0.0392368719913065,0.408086445648223,0.274735637009144
"40",0.164709250209853,0.361877861898392,0.634713735897094,0.0120304862502962,0.841663922416046,0.798174690455198,0.228549904422835,0.506673131370917,0.97171286935918,0.357826087856665,0.495140519458801,0.255278649041429,0.00276373419910669,0.207873518578708,0.735023556975648,0.29679287946783,0.87610447476618,0.154414194636047,0.328737360192463,0.472572649596259,0.94199126958847,0.312992359045893,0.87623067968525,0.648556950269267,0.0950161470100284,0.380831779679283,0.74951001862064,0.701810677303001,0.582648140145466,0.336965254507959
"41",0.292623692424968,0.691781339002773,0.335450744023547,0.841088922228664,0.179702121764421,0.739415918942541,0.505574098555371,0.69791885279119,0.3254713290371,0.363037947565317,0.893842969788238,0.375278432387859,0.796791139058769,0.918152945581824,0.159796494757757,0.376848827581853,0.0869695956353098,0.25727891526185,0.185450749006122,0.593494924483821,0.844939145958051,0.186141602462158,0.0632260371930897,0.333468524971977,0.246482991613448,0.187887788750231,0.209993941709399,0.962662584148347,0.54525975510478,0.428381618810818
"42",0.14359181560576,0.646476074587554,0.692410225514323,0.400776366703212,0.83965307334438,0.234540848294273,0.890158131951466,0.926525299437344,0.295737388776615,0.689617090392858,0.874285326106474,0.820551385171711,0.622057839529589,0.165346255525947,0.158200061647221,0.20973815722391,0.451850291574374,0.148197986418381,0.894789755810052,0.713894672458991,0.156381943263113,0.813711526570842,0.193315899465233,0.278687747428194,0.632722757523879,0.962533784564584,0.223586838925257,0.208201403496787,0.618189000058919,0.346170054981485
"43",0.794306767173111,0.0338493627496064,0.701055459212512,0.591154321329668,0.0623897549230605,0.0380411280784756,0.913767466554418,0.505628993036225,0.0962101761251688,0.250148455845192,0.0157823080662638,0.0186223008204252,0.937699839705601,0.792846959549934,0.681494640884921,0.673953922698274,0.519579125801101,0.159310226794332,0.61440627858974,0.279369421070442,0.237693911418319,0.199237723601982,0.59943215851672,0.40267929318361,0.400689662434161,0.129554765764624,0.193963072961196,0.551350120920688,0.842809761874378,0.929974559461698
"44",0.139503383077681,0.195249881362543,0.220662676263601,0.671806578058749,0.564985665725544,0.871667691739276,0.578542477684096,0.241254818160087,0.313690742477775,0.122137892525643,0.520521953236312,0.492719404865056,0.110755717149004,0.870434781303629,0.370981785934418,0.675512105692178,0.937582870246843,0.505672688828781,0.93764631729573,0.0999838397838175,0.606377413496375,0.574250865029171,0.39111414575018,0.792684014886618,0.605851810891181,0.420426076510921,0.201456874841824,0.806560062337667,0.911134817404673,0.622763264691457
"45",0.441704829689115,0.68859621277079,0.645607327111065,0.920313901035115,0.765747681958601,0.699771344894543,0.189014833886176,0.668671494117007,0.527135114185512,0.0579471641685814,0.793024947401136,0.658569284249097,0.568198361434042,0.61528288712725,0.935372928390279,0.349719072692096,0.383204920915887,0.96850865916349,0.0766273415647447,0.688958913786337,0.282552347052842,0.300077722640708,0.300471978029236,0.81902811024338,0.228526382707059,0.0560994555708021,0.271548004122451,0.71259081386961,0.855417984770611,0.287698171334341
"46",0.318181123118848,0.680072020506486,0.785812194924802,0.460201229900122,0.767224047798663,0.290580403059721,0.0880904840305448,0.657669804990292,0.792364867171273,0.67759525636211,0.0611315872520208,0.930620069382712,0.0650143472012132,0.435926167992875,0.59344572480768,0.119412797736004,0.196157067548484,0.710141526535153,0.545360354008153,0.0079781876411289,0.318932518362999,0.353077051229775,0.349276894936338,0.887192331720144,0.656251395121217,0.534757665358484,0.343604452908039,0.904339604545385,0.08366544614546,0.927102398592979
"47",0.107963057002053,0.0499421718996018,0.744602569844574,0.159219773951918,0.238806462846696,0.481871634256095,0.857059166533872,0.293771267635748,0.357228941749781,0.472820335067809,0.00303957611322403,0.711167836096138,0.0446583600714803,0.302423368440941,0.525152300251648,0.565683596068993,0.633515409193933,0.0112002019304782,0.583778594853356,0.691936285700649,0.881634748075157,0.938136319164187,0.830258121713996,0.283941521542147,0.156864486634731,0.414968342054635,0.256200928008184,0.150692409370095,0.429356297245249,0.504420964280143
"48",0.414848826359957,0.00464844750240445,0.0581648668739945,0.349948845338076,0.967466913396493,0.124437025981024,0.643464244902134,0.425413224147633,0.950887980405241,0.944833689834923,0.968200272414833,0.726531558204442,0.809122782433406,0.551211396930739,0.815140096237883,0.033890787512064,0.365902364719659,0.916318605421111,0.548285447526723,0.548379483399913,0.866455357288942,0.90877406927757,0.819749259622768,0.890433019725606,0.370977977989241,0.64988398947753,0.754498047055677,0.0851361022796482,0.59033388318494,0.680729913525283
"49",0.32219394040294,0.41293897642754,0.228250946383923,0.375559966312721,0.426910436013713,0.955587680684403,0.236116099869832,0.000280779786407948,0.890641946112737,0.890220646047965,0.163828825578094,0.00786382891237736,0.312348406296223,0.917091774521396,0.84536194242537,0.442930774763227,0.383964820764959,0.0166085821110755,0.818576014600694,0.55242939828895,0.416479291860014,0.126507338369265,0.529895775718614,0.743531490676105,0.885723366169259,0.437135015847161,0.14094163919799,0.534421521006152,0.324947388377041,0.276564542204142
"50",0.984712755307555,0.117051415378228,0.755628716433421,0.217830430716276,0.862527186516672,0.154248646460474,0.888498585205525,0.216504858108237,0.745532530359924,0.479281815001741,0.45012656506151,0.0116656394675374,0.539277328411117,0.805351620307192,0.17033898551017,0.201406646519899,0.601428679889068,0.556879949290305,0.839422444347292,0.576279431348667,0.127919589867815,0.505145002156496,0.326901826774701,0.728563795331866,0.792308610398322,0.538957511773333,0.218141359742731,0.474449972622097,0.993299722438678,0.848049816209823
"51",0.469993965933099,0.22152042388916,0.434036397375166,0.442655622260645,0.65417241002433,0.458379546413198,0.37081180466339,0.897345124045387,0.104199965950102,0.223006218671799,0.516289283521473,0.0159372943453491,0.750177318928763,0.00866100657731295,0.665248812176287,0.673884703079239,0.596924920333549,0.2364990580827,0.535486915614456,0.22555701714009,0.288076493423432,0.994471431011334,0.341308220755309,0.25258175120689,0.723882354330271,0.926489473320544,0.388083235826343,0.631494080647826,0.861203429521993,0.850026347674429
"52",0.256102422950789,0.76887018000707,0.792846983298659,0.76830950146541,0.887996513163671,0.333851421484724,0.333255319157615,0.307995719369501,0.0688129311893135,0.180145247839391,0.779116717167199,0.636749903205782,0.443844358902425,0.817775328410789,0.195532256737351,0.902734486619011,0.250478041591123,0.271830786950886,0.211672713281587,0.698141002794728,0.360696985153481,0.520117404637858,0.284864521119744,0.572400484234095,0.317750729620457,0.909770751837641,0.383813564432785,0.275995880598202,0.752848094329238,0.182442368706688
"53",0.496734866639599,0.412424315232784,0.0167899432126433,0.0253851830493659,0.458994009997696,0.35729678417556,0.893533579073846,0.380886361468583,0.455847266828641,0.277901795459911,0.680964530678466,0.849426513537765,0.593445156002417,0.366258181165904,0.26024763728492,0.984880954027176,0.597294391598552,0.31158035248518,0.909527718089521,0.222932483302429,0.642573891673237,0.754832441452891,0.274281436111778,0.683326717466116,0.452007408486679,0.28188761533238,0.230412684613839,0.105030331294984,0.600600179517642,0.22294752090238
"54",0.738218834623694,0.399793325457722,0.806330926017836,0.548178866272792,0.259906752966344,0.468009017640725,0.757431208156049,0.113486411748454,0.156297412700951,0.763795519480482,0.0255264504812658,0.235485201468691,0.574437131173909,0.556553518632427,0.843607160961255,0.501895129680634,0.993388529866934,0.729663172736764,0.532824590336531,0.265774546889588,0.26536822039634,0.614040195941925,0.0274567815940827,0.304532933980227,0.956421341514215,0.752070409944281,0.284538970328867,0.592932638945058,0.455224834848195,0.670799210201949
"55",0.61460372293368,0.00962376268580556,0.365502717439085,0.421241909032688,0.151723406976089,0.0674442793242633,0.569096012040973,0.0463391749653965,0.326491347281262,0.820481064729393,0.395080544054508,0.099026010138914,0.925124765606597,0.492119883885607,0.896294346777722,0.189868581946939,0.628272228641436,0.712473778985441,0.640178577508777,0.473759882850572,0.793583806836978,0.385150073794648,0.0138808053452522,0.40060176467523,0.24150741705671,0.0366740406025201,0.312953232554719,0.371117196278647,0.95128990826197,0.674668314633891
"56",0.943350274348632,0.111199715873227,0.00259308167733252,0.678699935786426,0.594870303990319,0.181928752921522,0.752397572156042,0.992169791134074,0.408012432977557,0.946831960231066,0.573932688683271,0.0761494876351207,0.816377011360601,0.808582341996953,0.171765570295975,0.8553399478551,0.95300822192803,0.266804466489702,0.161128586390987,0.40578108234331,0.699832833372056,0.254812923027202,0.638392075197771,0.338533975416794,0.231635429896414,0.564470717450604,0.742561436956748,0.376127957366407,0.256599449086934,0.692203680053353
