"D","real_coefficients_prf_sum","noise_coefficients_prf_sum","coefficient_distance","linear_fit_distance","linear_refit_distance","names","id"
0.160661706931322,0.00118284335367119,19.8202944601316,1.36329845738084,26.7911971456194,60.3715941686271,"Uniform Sample",1
0.385122731516608,7.72856421868428e-06,19.2370208720032,1.33379832473189,26.1126340250973,32.2245490602658,"Biased Sample",1
0.167099312974482,8.4402796971672e-05,30.3464307880131,1.23594423377726,23.9448820846937,13.8677348902868,"Uniform Sample",2
0.391937136002,5.1323148485024e-06,32.8404401271746,0.700582535661733,16.4342305353284,11.9883499525069,"Biased Sample",2
0.160877489867144,0.000143081012880322,23.7548810564193,1.7456265764129,34.9873372262408,12.9333804604755,"Uniform Sample",3
0.389849025885713,3.28290973213524e-06,23.5132952588449,1.11503367992219,23.0055857686464,11.3772562961493,"Biased Sample",3
0.167472913019644,6.48992283919574e-05,30.1495471834388,1.17460253786087,24.7157537298533,56.4775015380504,"Uniform Sample",4
0.373280636746992,1.59239067539161e-07,27.8367376656471,0.805413083587031,17.4720337871199,12.0936495397556,"Biased Sample",4
0.169904504917624,9.33450504447054e-07,15.8053331797651,1.84241506326599,36.0971198979922,18.2938643370033,"Uniform Sample",5
0.391191019173113,5.06086294061631e-06,25.7463523929374,0.831286957368854,17.7659912736267,11.5989853831112,"Biased Sample",5
0.161551259828533,4.03660130949387e-06,23.7271404425208,2.05014106704513,40.4304417550575,16.6745842168045,"Uniform Sample",6
0.382379924732719,1.86436785025727e-09,19.7335304738225,1.04826454918463,21.3367099455596,12.9233968799231,"Biased Sample",6
0.165819306298386,8.13860446251793e-05,28.2188016748153,1.10927510833176,22.6647527233953,14.1238894760701,"Uniform Sample",7
0.384430044873975,5.25118863554552e-06,25.3440519593246,0.903967735029645,18.5680715985313,13.6270450757606,"Biased Sample",7
0.16615541290742,4.10206669434806e-05,28.6940615621936,1.14263840915879,23.0711013065028,17.5717399741211,"Uniform Sample",8
0.417109028840242,1.71799803847117e-07,24.4670614905192,0.595782445140323,14.1220967113285,70.8422114258409,"Biased Sample",8
0.161512124605158,8.00332937264711e-05,26.7280974921294,1.33845292925696,25.7596796984452,103.05479347736,"Uniform Sample",9
0.378668396099745,2.10409454510345e-10,15.4979904117568,0.781747341832527,17.24391732337,14.3945318605922,"Biased Sample",9
0.158843568010946,7.15709266236191e-08,17.647904479196,1.41774604812666,27.1169642048464,21.0110050191305,"Uniform Sample",10
0.383624928727036,1.09430079492425e-07,31.8273593159261,0.729778244909425,16.8958465031124,11.3060143139505,"Biased Sample",10
0.163592347068424,2.12901794601206e-05,21.8803196187134,1.22302684361204,24.3172418033731,13.5168101748079,"Uniform Sample",11
0.380353161141585,8.91517251173108e-07,25.1278669795044,0.876670651714203,18.9196015774717,15.2360306398614,"Biased Sample",11
0.163522556770302,7.02559732813534e-09,27.3738196070894,1.25448733222498,24.6776719687853,13.7435483845829,"Uniform Sample",12
0.382456801259476,2.68235180681521e-12,21.0200098836201,0.896001595779886,18.9970794779168,13.2210241109165,"Biased Sample",12
0.17223580522579,8.26685620986803e-06,14.4450471732485,2.22279161690525,42.6225398322142,21.7578064664423,"Uniform Sample",13
0.392353797251124,1.32297148262055e-05,29.1634663553892,0.966812645949492,20.4247648495227,15.8802159276926,"Biased Sample",13
0.173477293930095,0.00044320851889138,31.1238512011813,1.23795559375989,23.5882047303514,42.9349838229486,"Uniform Sample",14
0.380274690827027,0.000737383532313294,34.40898153431,0.673960240620559,16.0078465307449,14.3703409122792,"Biased Sample",14
0.165632230464022,3.07399918749899e-07,18.2582082576388,1.21753871184004,23.6818907530466,15.2323591984362,"Uniform Sample",15
0.383606101479193,4.3870885351634e-06,31.3454550674965,0.776511157373003,16.7584552540404,12.0626013751052,"Biased Sample",15
0.16574803343248,1.30274202200704e-05,23.0735671067073,1.51875816228922,29.4222060928868,12.7986248831379,"Uniform Sample",16
0.388480840868764,7.9073753555497e-08,19.9198298642313,0.988002690989582,21.3928102997542,46.817246634303,"Biased Sample",16
0.164512367435659,7.5402893582913e-06,30.3807942236304,1.21521768454551,24.6240500166004,16.2361275182448,"Uniform Sample",17
0.392832894592123,7.70976813513273e-08,27.5776953219278,0.819745893092481,17.3208194565347,15.8087350408407,"Biased Sample",17
0.157171636306051,1.1245641818713e-07,21.5594540309606,1.98012661178755,37.3341317707119,24.829088722593,"Uniform Sample",18
0.393897908349331,1.30201878591756e-12,18.1711844967735,0.775770129253871,18.1006893173131,16.6141434460037,"Biased Sample",18
0.169848508429214,2.97322001623814e-06,33.4107278730987,0.970026395215471,20.7780569112461,15.4834398021694,"Uniform Sample",19
0.383923108146932,2.05199537109399e-09,28.0788747644317,0.72549687374696,16.6914038632151,13.209719772931,"Biased Sample",19
0.170540101849324,1.02884104974563e-07,24.0523185538155,0.881811954467944,19.7013674137514,110.895770597945,"Uniform Sample",20
0.391098899262058,1.39220716149278e-07,30.9026699355624,0.654628904709645,15.3390611937158,43.6847930322538,"Biased Sample",20
0.168574313115764,4.78226719513803e-08,25.7244575570142,0.803798490440408,18.3318988573466,18.5259015899821,"Uniform Sample",21
0.38992452621887,5.94647135097117e-09,23.1599017292876,0.761415506107163,16.7681583691853,13.7642418758129,"Biased Sample",21
0.17031390269176,0.000178778728869607,28.3474070740396,1.17710189492595,23.1724336301441,14.4301296695375,"Uniform Sample",22
0.391615848406822,9.89766668174305e-08,19.4980880924199,1.07006610889163,22.5216001403979,13.8201487886376,"Biased Sample",22
0.166496185501905,1.23309283976113e-05,33.2062610122983,0.980799752418107,20.5097378610361,11.6453289676744,"Uniform Sample",23
0.377108512037928,2.35596957290498e-07,24.3101388385797,1.06252245449447,22.585953478577,11.9694944125011,"Biased Sample",23
0.170129438454788,9.62190623373545e-06,22.2198907825061,1.1491165145433,22.927742511516,12.9568923262321,"Uniform Sample",24
0.39451329369827,1.30165968173305e-06,27.3078007876792,0.996230928773374,20.685989199955,12.9227828540925,"Biased Sample",24
0.159606005600545,0.000827763379259809,32.0946441350062,1.05936189022879,20.2336347232568,12.4037067148727,"Uniform Sample",25
0.366840404367696,7.18717194663316e-05,34.8524806430979,0.655984330086213,15.6464295819246,54.1096932726229,"Biased Sample",25
0.168081206811923,1.13717929683038e-05,24.7974070276085,1.21910014478779,23.3812308044752,14.033698787924,"Uniform Sample",26
0.396457491453103,1.70716021305633e-07,23.6405528121556,0.703677485579494,15.7845459529041,14.4081631115744,"Biased Sample",26
0.159294018956862,9.87358562267758e-06,32.2437641778027,1.21039342408817,24.1774937120324,19.8487214449543,"Uniform Sample",27
0.376063930172144,3.90557163642482e-10,14.6078782821369,1.40887802127959,26.8958687921251,16.6626233245503,"Biased Sample",27
