"D","names","id"
0.642896487641304,"federov",1
0.444748669726455,"biased",1
0.639565309852141,"federov",2
0.417755008404184,"biased",2
0.646494120937749,"federov",3
0.44877697821337,"biased",3
0.646641936878499,"federov",4
0.430992687684712,"biased",4
0.642964673336313,"federov",5
0.430062442585731,"biased",5
0.634270912978387,"federov",6
0.438602576417025,"biased",6
0.64413425410598,"federov",7
0.431596258890641,"biased",7
0.63934354729368,"federov",8
0.430506642630672,"biased",8
0.638243733532972,"federov",9
0.433991846387118,"biased",9
0.640031496584312,"federov",10
0.434383512825286,"biased",10
0.638750177558971,"federov",11
0.445631068459543,"biased",11
0.634683046545887,"federov",12
0.444256855385241,"biased",12
0.644072574931265,"federov",13
0.433707752684034,"biased",13
0.644966871197239,"federov",14
0.429279229500253,"biased",14
0.645026673453713,"federov",15
0.432654014221164,"biased",15
0.643663833760043,"federov",16
0.442691638820777,"biased",16
0.640667237759622,"federov",17
0.426702287458794,"biased",17
0.637626458551231,"federov",18
0.419646764751422,"biased",18
0.644063108397984,"federov",19
0.438709039923284,"biased",19
0.646758198504338,"federov",20
0.42459167416594,"biased",20
0.64393107561424,"federov",21
0.427937063969717,"biased",21
0.641774822643628,"federov",22
0.439462511268025,"biased",22
0.645708957470112,"federov",23
0.438814640647612,"biased",23
0.645788228216006,"federov",24
0.433495450299853,"biased",24
0.63873343864422,"federov",25
0.432019982387043,"biased",25
0.645271385778721,"federov",26
0.44121097890374,"biased",26
0.635390072734534,"federov",27
0.422550225244701,"biased",27
0.636249627228674,"federov",28
0.431863829717825,"biased",28
0.647144183080377,"federov",29
0.408895262224337,"biased",29
0.634256692754867,"federov",30
0.438107187355122,"biased",30
