"D","coefficient_distance","linear_fit_distance","names","id"
0.1837364773696,4.70297353552559,87.2604338289024,"Uniform Sample",1
0.443544129351229,3.06655206630863,64.5418701454488,"Biased Sample",1
0.179178631054286,5.00425785679947,88.83926373753,"Uniform Sample",2
0.467261708235359,6.1988019910432,102.317349728381,"Biased Sample",2
0.210780727525664,3.77674756170799,73.5043388117926,"Uniform Sample",3
0.404312273203838,4.55134510115018,82.7673808496606,"Biased Sample",3
0.197157618081843,4.21041254425183,73.4887643364794,"Uniform Sample",4
0.451751867492275,4.77572230355632,85.9830726181398,"Biased Sample",4
0.196002377600725,8.46719054932405,131.196703049563,"Uniform Sample",5
0.446774775232887,3.58046968105667,72.3900418435363,"Biased Sample",5
0.187231716175869,4.20984944161028,82.2813787955822,"Uniform Sample",6
0.418168852035324,4.2431918097945,84.474938425557,"Biased Sample",6
0.190496019548763,3.45193649959215,69.3733904570464,"Uniform Sample",7
0.446554308804319,4.81060155632928,88.7543971076556,"Biased Sample",7
0.202050882372489,7.26832414155181,114.01194302834,"Uniform Sample",8
0.45444304198461,4.07609540526493,78.2098849599223,"Biased Sample",8
0.186253622088441,8.39418171074403,128.292451620771,"Uniform Sample",9
0.476078031445905,3.0561876538772,64.1268174249381,"Biased Sample",9
0.192561925045901,5.97920506206945,101.242426561978,"Uniform Sample",10
0.478438118038003,2.94552126518215,64.3899294152696,"Biased Sample",10
0.196628080668165,11.270361842103,170.01403447304,"Uniform Sample",11
0.44636783811214,2.61000638397924,63.2467614661572,"Biased Sample",11
0.186993740040861,5.67661394275283,93.2550213812059,"Uniform Sample",12
0.464599701559839,3.63134385416849,69.958294763996,"Biased Sample",12
0.20122244712629,4.16121280870493,74.669824300251,"Uniform Sample",13
0.44144139782595,3.75756919555788,77.8485595523604,"Biased Sample",13
0.195441345080182,10.2364670780353,148.52675649778,"Uniform Sample",14
0.419132257862319,9.75374464431778,140.556016024301,"Biased Sample",14
0.176956747784464,7.32662976289677,113.583837242452,"Uniform Sample",15
0.441752935412512,3.25527233098693,68.5827453325079,"Biased Sample",15
0.196725228465488,7.7945653759507,119.497658615531,"Uniform Sample",16
0.433328189843729,4.69372265010472,85.6345930493224,"Biased Sample",16
0.195919594417019,7.25724567121857,123.773993150092,"Uniform Sample",17
0.431744555677275,3.92002576355708,74.3404870510135,"Biased Sample",17
0.199079630635105,7.68495777757152,113.870762285508,"Uniform Sample",18
0.42856964681903,3.96541142004549,75.4633016818147,"Biased Sample",18
0.201928529091405,6.22770686301625,100.265816685543,"Uniform Sample",19
0.432347852419032,5.16252670218237,89.4462446714289,"Biased Sample",19
0.194064646114873,8.88106513710239,140.455428247427,"Uniform Sample",20
0.44682779729613,3.92493430866764,72.9119599688746,"Biased Sample",20
0.187446603174462,8.0075232596443,125.064859880696,"Uniform Sample",21
0.436037229487614,4.57984102659516,81.5400222367044,"Biased Sample",21
0.195224092632981,10.5923754829686,152.594866045083,"Uniform Sample",22
0.455383509042476,3.0088880424417,69.8301105561068,"Biased Sample",22
0.19949286261464,9.0733747586561,139.402207029805,"Uniform Sample",23
0.454121042566722,3.68170273856383,73.5072988560621,"Biased Sample",23
0.194857834918586,9.42057274839821,145.113887014831,"Uniform Sample",24
0.42736068998422,5.8240827483007,90.9399134963393,"Biased Sample",24
0.192489864256248,7.9655696728165,123.757081157743,"Uniform Sample",25
0.431301916245098,8.24577658537989,125.85450378096,"Biased Sample",25
0.197130143711358,6.48512481608167,106.089241989926,"Uniform Sample",26
0.456020816527511,3.86790817014007,77.669375919066,"Biased Sample",26
0.191298595709189,4.74464528277184,80.8191549257244,"Uniform Sample",27
0.420144568568785,6.23179063328595,102.601867402768,"Biased Sample",27
0.200963556703573,8.07969348545581,127.020630478456,"Uniform Sample",28
0.460209930835004,3.33526431367021,69.6863409468254,"Biased Sample",28
0.194208262305564,6.27508659236733,100.757655118626,"Uniform Sample",29
0.42690302140083,4.07832318586491,76.348353474217,"Biased Sample",29
0.204588444842373,6.4177314203723,108.326774785622,"Uniform Sample",30
0.443932856161061,7.47478343278473,125.704904329361,"Biased Sample",30
0.180433098686549,6.66533260981029,108.635154362938,"Uniform Sample",31
0.430086162418886,3.98235142029746,72.1802313062791,"Biased Sample",31
0.197562995306335,5.36372200960366,91.1152957228294,"Uniform Sample",32
0.46369757393944,3.60565953662481,73.8926990291467,"Biased Sample",32
0.193418514257036,5.32576872761423,89.7988499223029,"Uniform Sample",33
0.457161992040889,2.52791133468347,63.2003960654596,"Biased Sample",33
0.188447782521742,7.90746172193608,122.90751283163,"Uniform Sample",34
0.435789989352482,2.70055027024442,61.1293460817873,"Biased Sample",34
0.194997193604402,4.71199803299067,80.2761164280134,"Uniform Sample",35
0.43128061900683,3.83050657097976,71.4142493363704,"Biased Sample",35
0.189007886971182,7.50033291116231,113.397643911318,"Uniform Sample",36
0.421940401190471,6.0080149092367,95.000975501258,"Biased Sample",36
0.18349068936962,3.79562990534125,73.8614017470895,"Uniform Sample",37
0.457341001018416,3.06990503667149,66.0394968048342,"Biased Sample",37
0.205945318699928,4.33091117112214,81.4630182399733,"Uniform Sample",38
0.440521979857015,3.43187221229972,75.9890998216343,"Biased Sample",38
0.185340475278155,4.66637321565779,85.0867020317518,"Uniform Sample",39
0.445623826344021,5.06227553331107,87.1596532331198,"Biased Sample",39
0.201504106849698,12.4256286186788,175.481654279268,"Uniform Sample",40
0.462335387840969,4.14282933069057,75.1874248688251,"Biased Sample",40
0.198932418726621,8.99005950273504,135.767348576448,"Uniform Sample",41
0.463667650789147,4.12441398496351,77.0784289606151,"Biased Sample",41
0.197998719490958,8.89599103628719,140.633987706394,"Uniform Sample",42
0.45519370380607,3.18244301361401,64.6315589063954,"Biased Sample",42
0.205321023896231,5.99056725058717,98.4960309136408,"Uniform Sample",43
0.460680098334301,7.82572224834234,121.437328983324,"Biased Sample",43
0.188004647491283,6.10448418161085,96.8860655628994,"Uniform Sample",44
0.463669413397069,4.13822823790666,77.5188494291274,"Biased Sample",44
0.210152582903312,4.20957837911961,77.4243159895321,"Uniform Sample",45
0.448145075875207,3.36081290102008,67.1828610620485,"Biased Sample",45
0.186305832740105,4.4714302008838,78.144141934904,"Uniform Sample",46
0.423792551749039,7.11118252430951,110.009996441771,"Biased Sample",46
0.201079017511281,4.68648524250211,80.5940328017213,"Uniform Sample",47
0.418462319081446,3.36444450755366,69.0739851082648,"Biased Sample",47
0.188305712861994,5.89748993281148,98.9503710521288,"Uniform Sample",48
0.428914431845338,4.27334700664465,77.2883122121771,"Biased Sample",48
0.201549505213866,5.38241128817647,90.7728417728803,"Uniform Sample",49
0.449045774215779,4.93409496196492,90.8862533347535,"Biased Sample",49
0.198167301604317,5.05204806740497,85.1866108152258,"Uniform Sample",50
0.431757554171495,3.14420093861354,66.3636800754533,"Biased Sample",50
0.204964049313538,7.71183068007964,117.503414272493,"Uniform Sample",51
0.44611669857905,2.86179559171032,64.1434449840379,"Biased Sample",51
0.189258993183338,6.5689877935276,113.678877351184,"Uniform Sample",52
0.447077646771249,3.07829973143999,65.31690744839,"Biased Sample",52
0.205374975668599,3.98699031825335,72.7698346070317,"Uniform Sample",53
0.46667139590119,2.97034410585128,65.6717457308795,"Biased Sample",53
0.211041035780905,6.00895672958035,100.764690206058,"Uniform Sample",54
0.439308235325991,4.49906984190438,80.7851787470728,"Biased Sample",54
0.187119876000032,6.33661226300433,98.764267939789,"Uniform Sample",55
0.469746743228821,4.20987870907842,80.7258684943356,"Biased Sample",55
0.194210676491224,5.95442565026806,101.930225794887,"Uniform Sample",56
0.44371094503244,3.82100550766604,74.1501291007972,"Biased Sample",56
0.19772177932912,3.81666413932648,73.9037223271469,"Uniform Sample",57
0.444002300195852,3.67650991327629,69.6075748196929,"Biased Sample",57
0.188947022923782,6.55078232922088,101.660715156308,"Uniform Sample",58
0.458071272649616,2.82322226226055,64.3550276630162,"Biased Sample",58
0.200309988325372,6.62580103510397,107.151999769281,"Uniform Sample",59
0.449715102797159,4.90096527950625,92.8409636907774,"Biased Sample",59
0.194721798511384,7.71349126380443,122.436003657985,"Uniform Sample",60
0.417299301893583,7.65245990322787,123.522969752208,"Biased Sample",60
0.215085561443682,4.71973217892252,83.5081046931994,"Uniform Sample",61
