"X1","X2","X3","X4","model","id","deff","d"
0.930008530849591,0.939065857091919,0.973252722993493,0.00384918600320816,"linear_unif",18,0.717,0.255596705542928
0.0744249843992293,0.984487778740004,0.990063964622095,0.94931467436254,"linear_unif",18,0.717,0.255596705542928
0.928047271445394,0.90231885178946,0.00405692961066961,0.884851143229753,"linear_unif",18,0.717,0.255596705542928
0.992137318942696,0.170632879016921,0.984859713353217,0.985730217769742,"linear_unif",18,0.717,0.255596705542928
0.0145807464141399,0.0929425524082035,0.124586675548926,0.0887384389061481,"linear_unif",18,0.717,0.255596705542928
0.988963876618072,0.971847478998825,0.0811747608240694,0.900912357727066,"linear_unif",19,0.643,0.251724804514985
0.0505504934117198,0.352675627917051,0.0542631801217794,0.891608142992482,"linear_unif",19,0.643,0.251724804514985
0.966747317230329,0.05052550137043,0.0750139877200127,0.0528904537204653,"linear_unif",19,0.643,0.251724804514985
0.128881684970111,0.964842010987923,0.937016646377742,0.00471860007382929,"linear_unif",19,0.643,0.251724804514985
0.974751943722367,0.030012154718861,0.985048124101013,0.945702596567571,"linear_unif",19,0.643,0.251724804514985
0.85159040754661,0.00591381639242172,0.945800540735945,0.0343251968733966,"linear_unif",20,0.645,0.239973485883179
0.109148259041831,0.15210479288362,0.00833221897482872,0.0878897802904248,"linear_unif",20,0.645,0.239973485883179
0.913720888085663,0.991113590542227,0.416081513045356,0.0181368661578745,"linear_unif",20,0.645,0.239973485883179
0.976109957555309,0.318900502752513,0.0193416990805417,0.999257066519931,"linear_unif",20,0.645,0.239973485883179
0.0448299206327647,0.878990732366219,0.856646206695586,0.989411186892539,"linear_unif",20,0.645,0.239973485883179
0.0129041955806315,0.913840590510517,0.0965645660180598,0.843851025681943,"linear_unif",21,0.624,0.241965646092809
0.844170809024945,0.0497681510169059,0.920521995052695,0.988245264161378,"linear_unif",21,0.624,0.241965646092809
0.753393994411454,0.993316188454628,0.94314831472002,0.114785954589024,"linear_unif",21,0.624,0.241965646092809
0.0288496133871377,0.129268068820238,0.869931510649621,0.031559151597321,"linear_unif",21,0.624,0.241965646092809
0.954529608599842,0.246018631150946,0.00903221755288541,0.00550072221085429,"linear_unif",21,0.624,0.241965646092809
0.0363907250575721,0.987267391290516,0.929795901291072,0.982242848956957,"linear_unif",22,0.697,0.260417583843605
0.89242456224747,0.0478494002018124,0.987483698641881,0.982211275491863,"linear_unif",22,0.697,0.260417583843605
0.0558024933561683,0.218552044825628,0.0105003346689045,0.0255747449118644,"linear_unif",22,0.697,0.260417583843605
0.900370192481205,0.886570556089282,0.00205296417698264,0.938939281040803,"linear_unif",22,0.697,0.260417583843605
0.868174294708297,0.990268022520468,0.992734998231754,0.0416835199575871,"linear_unif",22,0.697,0.260417583843605
0.806225605774671,0.055869203293696,0.850513918092474,0.176159279886633,"linear_unif",23,0.667,0.234056201064537
0.0872609417419881,0.970121407648548,0.281655275262892,0.0413790042512119,"linear_unif",23,0.667,0.234056201064537
0.132939835311845,0.721931002801284,0.998388988897204,0.980515225091949,"linear_unif",23,0.667,0.234056201064537
0.0302416265476495,0.0589150039013475,0.0178838004358113,0.891778919612989,"linear_unif",23,0.667,0.234056201064537
0.999983938643709,0.968028334435076,0.218884998001158,0.994341333163902,"linear_unif",23,0.667,0.234056201064537
0.132424387615174,0.0479055889882147,0.0913804164156318,0.909915122902021,"linear_unif",24,0.6,0.238998519275763
0.824455385329202,0.954177446197718,0.981955136405304,0.962965603452176,"linear_unif",24,0.6,0.238998519275763
0.000425913836807013,0.856858486076817,0.8589636341203,0.0393434576690197,"linear_unif",24,0.6,0.238998519275763
0.982133930781856,0.11185564706102,0.93162031006068,0.0838753376156092,"linear_unif",24,0.6,0.238998519275763
0.97552387509495,0.975666526705027,0.0799719779752195,0.303774685366079,"linear_unif",24,0.6,0.238998519275763
0.208046312443912,0.0319548232946545,0.0308332699351013,0.853922136127949,"linear_unif",25,0.755,0.2362199301771
0.963510118890554,0.954903147881851,0.142774054547772,0.0468189707025886,"linear_unif",25,0.755,0.2362199301771
0.00745271448977292,0.215421494795009,0.941778077045456,0.081094850320369,"linear_unif",25,0.755,0.2362199301771
0.00204930151812732,0.995358865940943,0.806857225019485,0.924033398274332,"linear_unif",25,0.755,0.2362199301771
0.977892919676378,0.100422174669802,0.842763430206105,0.838284572819248,"linear_unif",25,0.755,0.2362199301771
0.0434666951186955,0.127946092281491,0.844584590988234,0.152191149070859,"linear_unif",26,0.625,0.23868567928051
0.99846226698719,0.979365872684866,0.784372199559584,0.0637162660714239,"linear_unif",26,0.625,0.23868567928051
0.931417899206281,0.125421453034505,0.963241211837158,0.935228631133214,"linear_unif",26,0.625,0.23868567928051
0.0266657664906234,0.911765098106116,0.0885940515436232,0.927358756773174,"linear_unif",26,0.625,0.23868567928051
0.967463630251586,0.115843898383901,0.0481308226007968,0.0557977769058198,"linear_unif",26,0.625,0.23868567928051
0.0488977706991136,0.0139857376925647,0.996174549218267,0.435826532077044,"linear_unif",27,0.567,0.237036369860861
0.031354820355773,0.994525410700589,0.00454154517501593,0.11943994066678,"linear_unif",27,0.567,0.237036369860861
0.990697840461507,0.00750656821765006,0.0668987284880131,0.202316478127614,"linear_unif",27,0.567,0.237036369860861
0.278712400933728,0.109357139095664,0.0907967679668218,0.993254047585651,"linear_unif",27,0.567,0.237036369860861
0.826188328443095,0.99235210288316,0.986932971747592,0.806586835999042,"linear_unif",27,0.567,0.237036369860861
0.981589051662013,0.85969355283305,0.973468952346593,0.0379141655284911,"linear_unif",28,0.69,0.244759735516305
0.0307202937547117,0.00828301929868758,0.105724158929661,0.0955115195829421,"linear_unif",28,0.69,0.244759735516305
0.98276926134713,0.895794744603336,0.0481209042482078,0.858858904801309,"linear_unif",28,0.69,0.244759735516305
0.0267703679855913,0.961173970950767,0.601351389894262,0.970878511900082,"linear_unif",28,0.69,0.244759735516305
0.784339627251029,0.052741315215826,0.968183109536767,0.980840598931536,"linear_unif",28,0.69,0.244759735516305
0.803301700623706,0.911280152387917,0.972991423681378,0.91806917078793,"linear_unif",29,0.644,0.235016813286432
0.665502729825675,0.0413502436131239,0.912185452878475,0.0242825865279883,"linear_unif",29,0.644,0.235016813286432
0.0191990605089813,0.891108533833176,0.0326318193692714,0.0875763443764299,"linear_unif",29,0.644,0.235016813286432
0.891996404388919,0.0830172032583505,0.0106931321788579,0.73445929470472,"linear_unif",29,0.644,0.235016813286432
0.0257824517320842,0.0561227870639414,0.83937001042068,0.996396926231682,"linear_unif",29,0.644,0.235016813286432
0.797509564552456,0.0931267705745995,0.951655018609017,0.00888141174800694,"linear_unif",30,0.774,0.251657814956982
0.0318556753918529,0.128801959333941,0.883851541671902,0.995747530367225,"linear_unif",30,0.774,0.251657814956982
0.956143195740879,0.0437305474188179,0.021777359303087,0.866890051867813,"linear_unif",30,0.774,0.251657814956982
0.96843977458775,0.970557548571378,0.910658766981214,0.961824279511347,"linear_unif",30,0.774,0.251657814956982
0.0326063712127507,0.936696498421952,0.187091833911836,0.0602847433183342,"linear_unif",30,0.774,0.251657814956982
0.925140185747296,0.0621942523866892,0.0430669023189694,0.0375048569403589,"linear_unif",31,0.73,0.252074721193618
0.137723448919132,0.0420912771951407,0.972686523804441,0.0321463926229626,"linear_unif",31,0.73,0.252074721193618
0.962984385667369,0.933071122737601,0.951963956234977,0.091298010898754,"linear_unif",31,0.73,0.252074721193618
0.0280575957149267,0.985374525655061,0.0704198323655874,0.956476260675117,"linear_unif",31,0.73,0.252074721193618
0.801359109813347,0.0848270507995039,0.971848553279415,0.98064495343715,"linear_unif",31,0.73,0.252074721193618
0.00726161897182465,0.23465539724566,0.0224802715238184,0.0170361928176135,"linear_unif",32,0.615,0.234558336760009
0.0032065489795059,0.850741210859269,0.990270446054637,0.654337776824832,"linear_unif",32,0.615,0.234558336760009
0.65077753411606,0.921157642733306,0.0328643661923707,0.958290227688849,"linear_unif",32,0.615,0.234558336760009
0.979677502764389,0.946126093156636,0.710220491746441,0.0044644558802247,"linear_unif",32,0.615,0.234558336760009
0.952447792049497,0.0335836531594396,0.857870658161119,0.790727083571255,"linear_unif",32,0.615,0.234558336760009
0.0632780122105032,0.0290493010543287,0.982291083550081,0.797619072720408,"linear_unif",33,0.746,0.248459012030216
0.056296800961718,0.960643725702539,0.180156846996397,0.0885980485472828,"linear_unif",33,0.746,0.248459012030216
0.9838359169662,0.204742815811187,0.930744424229488,0.000873365439474583,"linear_unif",33,0.746,0.248459012030216
0.836275829467922,0.050533416448161,0.0265750805847347,0.943702566437423,"linear_unif",33,0.746,0.248459012030216
0.894217581488192,0.97152431239374,0.940677077975124,0.96154376049526,"linear_unif",33,0.746,0.248459012030216
0.880379613954574,0.913501709233969,0.125970003660768,0.984870823565871,"linear_unif",34,0.559,0.229002404919903
0.875143969198689,0.111233884468675,0.052313026972115,0.0722890933975577,"linear_unif",34,0.559,0.229002404919903
0.0487882976885885,0.974140163511038,0.153644029051065,0.0440895301289856,"linear_unif",34,0.559,0.229002404919903
0.984947832068428,0.664745786227286,0.969602071214467,0.304810345638543,"linear_unif",34,0.559,0.229002404919903
0.130829269997776,0.0574412443675101,0.984887621831149,0.970691205468029,"linear_unif",34,0.559,0.229002404919903
0.934588021365926,0.539526611799374,0.994120686547831,0.108175340341404,"linear_unif",35,0.683,0.23377765592321
0.00825075665488839,0.996016077464446,0.313451772090048,0.100531087024137,"linear_unif",35,0.683,0.23377765592321
0.770646054064855,0.942896976368502,0.244785963091999,0.996559064602479,"linear_unif",35,0.683,0.23377765592321
0.635127583984286,0.000600633909925818,0.00586968101561069,0.0983897184487432,"linear_unif",35,0.683,0.23377765592321
0.0943724198732525,0.0391491265036166,0.972408120986074,0.988606587750837,"linear_unif",35,0.683,0.23377765592321
0.384602990699932,0.0358385499566793,0.903495248639956,0.994701380375773,"linear_unif",36,0.603,0.246780982227053
0.00174685032106936,0.994312300346792,0.914575203554705,0.291363816941157,"linear_unif",36,0.603,0.246780982227053
0.822847551200539,0.953384254127741,0.0415470076259226,0.995682267006487,"linear_unif",36,0.603,0.246780982227053
0.0625214746687561,0.0531584084965289,0.0551297024358064,0.00204765703529119,"linear_unif",36,0.603,0.246780982227053
0.943278588820249,0.180291038239375,0.98935961141251,0.0156354177743196,"linear_unif",36,0.603,0.246780982227053
0.159254760015756,0.87976293428801,0.993633627425879,0.915170974563807,"linear_unif",37,0.616,0.250780567033942
0.951548788929358,0.0323171427007765,0.959792841458693,0.966568247880787,"linear_unif",37,0.616,0.250780567033942
0.98170194751583,0.750985528808087,0.0752446160186082,0.0602937522344291,"linear_unif",37,0.616,0.250780567033942
0.0010136270429939,0.158901795744896,0.974198394222185,0.0225494522601366,"linear_unif",37,0.616,0.250780567033942
0.0224087482783943,0.0668292420450598,0.00465181260369718,0.948403617599979,"linear_unif",37,0.616,0.250780567033942
0.0293717533349991,0.863315704744309,0.28403450967744,0.93257214082405,"linear_unif",38,0.654,0.239102416478586
0.973541300976649,0.943184068193659,0.995521294185892,0.791786598274484,"linear_unif",38,0.654,0.239102416478586
0.0510309177916497,0.133990853559226,0.882234021555632,0.0137025681324303,"linear_unif",38,0.654,0.239102416478586
0.875085399951786,0.0119839536491781,0.172108825994655,0.947560216765851,"linear_unif",38,0.654,0.239102416478586
0.76408800855279,0.98245738260448,0.00158832338638604,0.0597852687351406,"linear_unif",38,0.654,0.239102416478586
0.898135382682085,0.103163443272933,0.971284857019782,0.994142728857696,"linear_unif",39,0.781,0.250402690533714
0.956080730538815,0.241386117879301,0.00161256152205169,0.0650560157373548,"linear_unif",39,0.781,0.250402690533714
0.894753523170948,0.991875218460336,0.991216389928013,0.0896188362967223,"linear_unif",39,0.781,0.250402690533714
0.0315457861870527,0.904405979206786,0.0854024093132466,0.870799215044826,"linear_unif",39,0.781,0.250402690533714
0.106478843139485,0.0712331677787006,0.94231079891324,0.0249671838246286,"linear_unif",39,0.781,0.250402690533714
0.0276386027690023,0.111063764663413,0.0813861768692732,0.0547672521788627,"linear_unif",40,0.604,0.242809864268748
0.864682992221788,0.884613076224923,0.00967965880408883,0.000975814182311296,"linear_unif",40,0.604,0.242809864268748
0.0758583520073444,0.952526068547741,0.904349799733609,0.991695257369429,"linear_unif",40,0.604,0.242809864268748
0.63633728493005,0.0443378263153136,0.0480806855484843,0.985198519658297,"linear_unif",40,0.604,0.242809864268748
0.903721102047712,0.0862445121165365,0.9770931256935,0.0702644910197705,"linear_unif",40,0.604,0.242809864268748
0.0150237632915378,0.088454243959859,0.775329988216981,0.0386121487244964,"linear_unif",41,0.689,0.236618136857403
0.858095690608025,0.867320603458211,0.942885282682255,0.0108071314170957,"linear_unif",41,0.689,0.236618136857403
0.140840184409171,0.954822682309896,0.000852802535519004,0.229491481091827,"linear_unif",41,0.689,0.236618136857403
0.0655830872710794,0.842613552929834,0.972623257897794,0.96410394529812,"linear_unif",41,0.689,0.236618136857403
0.943524874048308,0.0682418523356318,0.0217134412378073,0.85768138198182,"linear_unif",41,0.689,0.236618136857403
0.47787723923102,0.0716433748602867,0.0319433624390513,0.967115950072184,"linear_unif",42,0.467,0.222495968226861
0.136246752925217,0.0320789529941976,0.536257803672925,0.00446243304759264,"linear_unif",42,0.467,0.222495968226861
0.967192794196308,0.97057620389387,0.0812376558315009,0.143919945461676,"linear_unif",42,0.467,0.222495968226861
0.0256987179163843,0.823101327754557,0.858962867641822,0.883664596825838,"linear_unif",42,0.467,0.222495968226861
0.99352411669679,0.00175903108902276,0.97146380529739,0.239465225022286,"linear_unif",42,0.467,0.222495968226861
0.0230889266822487,0.941019800724462,0.944373899837956,0.174036792712286,"linear_unif",43,0.642,0.248774601123669
0.945514742983505,0.970269005279988,0.0182457128539681,0.275225080782548,"linear_unif",43,0.642,0.248774601123669
0.0497365209739655,0.0545975361019373,0.0313025743234903,0.992533308221027,"linear_unif",43,0.642,0.248774601123669
0.980484155472368,0.80934016732499,0.979150152066723,0.966182176955044,"linear_unif",43,0.642,0.248774601123669
0.944214893737808,0.119203985435888,0.99091215338558,0.0830316373612732,"linear_unif",43,0.642,0.248774601123669
0.929094190476462,0.0580785481724888,0.867426274809986,0.956803201464936,"linear_unif",44,0.534,0.234246621835833
0.0580033613368869,0.91511317412369,0.139805275946856,0.990315550472587,"linear_unif",44,0.534,0.234246621835833
0.168233025819063,0.930020226631314,0.995792086003348,0.0886514165904373,"linear_unif",44,0.534,0.234246621835833
0.0617848427500576,0.0190152993891388,0.223742746282369,0.156140848761424,"linear_unif",44,0.534,0.234246621835833
0.77716750302352,0.998738894006237,0.000184034928679466,0.111792276147753,"linear_unif",44,0.534,0.234246621835833
0.986598178744316,0.974130353424698,0.683049166109413,0.0234937218483537,"linear_unif",45,0.627,0.247797627020156
0.0960055058822036,0.00531076337210834,0.0592895806767046,0.0472175972536206,"linear_unif",45,0.627,0.247797627020156
0.0832417891360819,0.956272520124912,0.877317351056263,0.976003513671458,"linear_unif",45,0.627,0.247797627020156
0.992731136037037,0.67938981927,0.00761508382856846,0.970759337535128,"linear_unif",45,0.627,0.247797627020156
0.882525983965024,0.0839508981443942,0.973318857140839,0.975490663200617,"linear_unif",45,0.627,0.247797627020156
0.0308805133681744,0.155274571850896,0.0212689437903464,0.256107992492616,"linear_unif",46,0.767,0.242757668546883
0.00888094049878418,0.992662641452625,0.830435601528734,0.907487212214619,"linear_unif",46,0.767,0.242757668546883
0.961431135190651,0.963232988258824,0.0315413614735007,0.977758368011564,"linear_unif",46,0.767,0.242757668546883
0.93770120665431,0.834044175688177,0.857213419862092,0.0209148668218404,"linear_unif",46,0.767,0.242757668546883
0.820126485312358,0.0243823491036892,0.815880068344995,0.992802292108536,"linear_unif",46,0.767,0.242757668546883
0.0124588278122246,0.961305500706658,0.959444619249552,0.460937396856025,"linear_unif",47,0.427,0.238314284837937
0.0556427845731378,0.0108087786938995,0.246286385459825,0.997029605321586,"linear_unif",47,0.427,0.238314284837937
0.995576959801838,0.117522226180881,0.58347369171679,0.0174530369695276,"linear_unif",47,0.427,0.238314284837937
0.0915674231946468,0.974960952531546,0.0430799652822316,0.0276554978918284,"linear_unif",47,0.427,0.238314284837937
0.91614616336301,0.995577621273696,0.0990960951894522,0.965123270405456,"linear_unif",47,0.427,0.238314284837937
0.0600550782401115,0.939284724416211,0.0842621386982501,0.767816180130467,"linear_unif",48,0.619,0.234711863207627
0.876129509881139,0.106159321265295,0.99122879607603,0.944158370839432,"linear_unif",48,0.619,0.234711863207627
0.0238050133921206,0.0964746514800936,0.950298879994079,0.211994233075529,"linear_unif",48,0.619,0.234711863207627
0.823371552163735,0.956131684826687,0.995506668463349,0.0184858557768166,"linear_unif",48,0.619,0.234711863207627
0.990689419442788,0.0456003779545426,0.115215319208801,0.160254360875115,"linear_unif",48,0.619,0.234711863207627
0.0157339978031814,0.19268839689903,0.975117192137986,0.875059908488765,"linear_unif",49,0.571,0.244102660769687
0.990877335425466,0.0669075325131416,0.981119722360745,0.148888711351901,"linear_unif",49,0.571,0.244102660769687
0.787842363584787,0.00859096855856478,0.0210402556695044,0.916635030414909,"linear_unif",49,0.571,0.244102660769687
0.0562878563068807,0.827483145520091,0.0675889796111733,0.038988477550447,"linear_unif",49,0.571,0.244102660769687
0.845752767752856,0.998150228988379,0.977779541863129,0.94155859365128,"linear_unif",49,0.571,0.244102660769687
0.953398576471955,0.820972311543301,0.9745981504675,0.0315255466848612,"linear_unif",50,0.701,0.236877803319489
0.00956052634865046,0.989603976486251,0.237406281288713,0.0633480730466545,"linear_unif",50,0.701,0.236877803319489
0.207562234485522,0.011551248608157,0.861430166987702,0.8970783255063,"linear_unif",50,0.701,0.236877803319489
0.732215392868966,0.976299454225227,0.162327838828787,0.997176671167836,"linear_unif",50,0.701,0.236877803319489
0.99710473860614,0.0275911760982126,0.131107822526246,0.0960289703216404,"linear_unif",50,0.701,0.236877803319489
0.180179313989356,0.995321755530313,0.0737588037736714,0.0965086671058089,"linear_unif",51,0.644,0.248983399278608
0.985874482663348,0.712498855544254,0.987073819153011,0.0799867196474224,"linear_unif",51,0.644,0.248983399278608
0.769345209933817,0.141096783336252,0.0238303034566343,0.935296265408397,"linear_unif",51,0.644,0.248983399278608
0.0449792253784835,0.0435706821735948,0.955086061730981,0.0045833324547857,"linear_unif",51,0.644,0.248983399278608
0.00706393388099968,0.972809671191499,0.972556909313425,0.976586794713512,"linear_unif",51,0.644,0.248983399278608
0.11326497211121,0.931222483981401,0.958518174476922,0.993060149485245,"linear_unif",52,0.647,0.236903226408829
0.0899293324910104,0.142530820798129,0.786689431872219,0.004799650516361,"linear_unif",52,0.647,0.236903226408829
