"x1","x2","x3","x4","x5","x6","x7","x8","x9","x10","x11","x12","x13","x14","x15","x16","x17","x18","x19","x20","x21","x22","x23","x24","x25","x26","x27","x28","x29","x30"
-0.0302,-0.078,-0.1758,-0.9872,-0.0972,-0.0688,0.8642,-0.0611999999999999,0.7694,0.8484,-0.0316,0.882,0.5818,-0.8344,-0.7294,0.9058,0.8424,-0.6234,-0.9998,0.0150000000000001,0.9394,-0.6722,0.0232000000000001,-0.1742,0.0242,0.034,0.8318,0.1302,0.00320000000000009,0.0544
-0.596,0.9866,0.0298,-0.0626,-0.892,0.024,0.1346,0.8616,0.8576,-0.0139999999999999,0.00560000000000005,0.8076,0.9142,-0.0703999999999999,-0.0102,0.7838,0.9718,-0.888,0.9624,-0.0636,0.8134,-0.0468,-0.8682,0.6834,-0.9402,-0.9952,-0.0139999999999999,0.0740000000000001,-0.9476,-0.9852
0.0136000000000001,-0.9668,0.0528,-0.0099999999999999,0.8626,0.0686,-0.0112,0.054,-0.0387999999999999,-0.0748,-0.6912,-0.0339999999999999,0.6406,-0.8182,-0.638,0.0656000000000001,0.9488,0.085,0.1292,0.0488,-0.964,0.0194000000000001,-0.9484,-0.0227999999999999,-0.9368,0.0378000000000001,0.9818,-0.9524,0.00680000000000014,0.034
-0.9768,0.0384,0.945,0.9696,-0.7646,0.0828,-0.7952,0.9662,0.7874,-0.0105999999999999,0.9902,0.9688,0.1804,-0.9178,-0.7148,0.84,0.9886,-0.0938,0.8994,-0.8492,0.9634,-0.8194,0.0072000000000001,0.9718,0.194,0.0462,-0.7208,-0.0551999999999999,-0.7674,-0.951
0.954,-0.1866,0.0382,-0.8216,-0.9908,-0.9628,0.1348,0.933,0.8392,-0.0726,-0.0197999999999999,0.1072,-0.0633999999999999,0.9204,0.9812,0.0338000000000001,-0.0761999999999999,0.0416000000000001,-0.7502,0.8404,-0.611,-0.114,0.898,-0.9746,-0.0287999999999999,0.0318000000000001,-0.0489999999999999,0.9104,0.0350000000000001,0.9626
0.9066,-0.0429999999999999,-0.8978,0.8646,0.0888,-0.00619999999999998,-0.0337999999999999,1,-0.0361999999999999,0.9666,-0.0973999999999999,-0.0516,0.8714,0.9722,0.8746,0.866,-0.7986,-0.077,0.1008,-0.6826,0.0504,-0.7208,-0.9988,-0.0159999999999999,0.0116000000000001,0.9874,-0.7234,-0.094,0.76,0.1076
0.00300000000000011,0.0550000000000002,-0.9302,0.0128000000000001,-0.8002,-0.995,0.8726,0.0344,0.9652,-0.9752,0.8398,-0.9008,-0.111,-0.1,0.7678,-0.9508,0.1412,0.0178,-0.0426,0.911,0.1154,-0.8528,-0.913,-0.00600000000000001,-0.8682,0.9822,-0.9724,-0.8728,0.9986,-0.946
-0.859,0.0218,-0.8654,-0.00279999999999991,0.05,0.9894,-0.9942,0.7334,0.9944,0.0112000000000001,-0.00979999999999992,0.9654,0.8926,-0.0254,-0.933,0.0478000000000001,0.7996,0.9846,0.9604,-0.1108,0.0384,0.9854,0.702,0.0700000000000001,-0.7582,0.056,-0.9676,-0.7964,-0.9752,-0.0569999999999999
-0.9446,-0.00639999999999996,0.9174,0.7854,-0.8148,-0.8954,-0.9458,-0.7126,0.7984,-0.9946,0.168,0.054,0.8722,0.9684,-0.0127999999999999,0.155,-0.9198,0.9096,-0.8072,0.8832,0.6284,0.0804,-0.9236,0.7686,0.000399999999999956,0.9816,0.0906,-0.6472,-0.0104,-0.9126
0.0532000000000001,-0.0738,-0.9172,0.9858,0.965,0.0294000000000001,-0.7804,0.1302,-0.0175999999999999,-0.9968,-0.9842,0.1548,0.0506,0.0728,0.0642,-0.9994,-0.0441999999999999,0.9552,-0.839,-0.784,-0.853,0.0628,0.8674,-0.9864,0.0634000000000001,-0.267,0.8004,0.0178,0.9002,0.0618000000000001
