"x1","x2","x3","x4","x5","x6","x7","x8","x9","x10","x11","x12","x13","x14","x15","x16","x17","x18","x19","x20","x21","x22","x23","x24","x25","x26","x27","x28","x29","x30"
0.5836,-0.8814,0.967,0.7174,-0.2832,-0.2282,0.3372,-0.4358,-0.9972,0.2308,-0.8808,0.2912,0.97,-0.9372,0.3318,0.983,0.2846,0.2226,0.8812,0.941,0.1548,0.3476,0.9412,0.2794,0.3788,0.2612,0.3692,-0.9766,-0.3118,0.2434
-0.319,-0.8164,0.24,-0.3132,0.9688,-0.8806,-0.924,0.2602,-0.3236,0.2812,-0.3326,-0.1384,-0.3066,0.374,0.9914,-0.3274,0.4128,-0.4114,0.9102,0.3138,0.3132,0.2764,0.8716,-0.344,-0.2642,-0.9634,-0.6666,-0.9888,-0.246,-0.918
-0.8558,-0.9796,-0.385,-0.3248,0.212,0.2452,0.2484,-0.3162,-0.9514,0.3558,-0.9754,0.3458,0.2566,-0.8284,-0.8292,-0.3384,0.3354,-0.2444,-0.2092,0.9652,0.829,-0.2222,-0.7428,-0.9698,0.2256,-0.3942,0.4148,0.9622,0.3778,0.902
-0.829,-0.7466,-0.9712,-0.4392,0.8162,-0.4092,-0.8356,0.992,-0.8536,0.838,0.9946,-0.2982,-0.8608,0.945,-0.3292,-0.2284,0.8142,-0.2102,-0.3296,-0.212,0.2734,0.708,0.2472,0.3122,0.93,-0.9664,0.3756,-0.3902,0.9358,0.5498
0.3284,-0.2234,0.296,-0.9944,-0.894,-0.9668,0.8392,0.3288,-0.882,-0.892,-0.2578,0.3068,0.2804,0.848,0.754,-0.8306,-0.2816,0.898,-0.9384,0.3116,-0.6968,-0.9872,-0.2734,-0.9718,-0.9486,0.8382,0.314,-0.4338,0.3164,-0.395
0.8686,-0.2506,0.4416,0.9294,-0.81,0.2704,0.4654,0.3144,0.317,-0.286,-0.3114,0.9758,0.1476,-0.9424,-0.2886,-0.9366,0.9374,-0.2474,-0.8558,0.9824,0.3142,0.9022,0.7914,-0.3582,0.961,0.387,-0.231,0.378,0.2588,0.9626
-0.8414,-0.2856,0.364,0.202,0.2446,0.9192,-0.412,-0.4282,0.263,-0.249,0.7504,-0.265,-0.1692,-0.2418,0.901,0.234,-0.2574,0.197,-0.9892,0.3394,-0.258,-0.8328,0.8512,-0.396,0.1174,0.2786,-0.9848,0.3834,-0.774,-0.3688
-0.395,-0.3286,-0.9344,0.9928,0.2512,0.2494,-0.6502,-0.3234,0.3514,0.8448,-0.315,0.227,0.7616,-0.896,-0.724,0.314,0.579,0.296,0.2574,0.3402,-0.9896,0.3026,0.2778,-0.2406,0.3876,0.2538,0.9994,-0.3366,0.1978,0.1512
0.927,-0.3736,-0.44,-0.4156,0.8724,-0.6744,0.7002,0.446,0.7624,-0.2078,-0.5292,-0.8624,0.3668,0.9966,-0.1756,0.9026,-0.2282,-0.7878,-0.3184,-0.442,0.3116,-0.3206,0.237,-0.2988,-0.3264,-0.9432,-0.8338,0.857,0.2742,-0.3174
0.7908,0.989,0.3174,-0.3076,0.4312,0.997,-0.2318,-0.7942,0.5118,0.981,-0.4242,-0.6906,0.9144,0.9966,-0.3138,-0.576,0.3762,-0.954,0.4226,-0.7222,-0.2906,0.4338,0.2922,-0.694,0.3642,0.998,0.35,0.3712,-0.638,-0.784
0.952,0.903,0.9546,0.437,-0.1508,0.8148,0.7148,-0.3428,0.3288,0.9654,0.9664,0.9588,-0.2448,-0.2848,0.846,0.2826,-0.9868,-0.3236,-0.3444,-0.9766,0.4132,0.2366,-0.2768,-0.9214,0.8456,0.3256,0.2666,0.4082,0.3364,-0.402
-0.996,-0.8332,-0.3388,-0.9738,0.9768,0.2654,-0.8522,0.9304,0.987,0.9908,0.274,-0.2644,-0.9784,-0.3294,-0.2528,0.9024,-0.2616,-0.2472,0.8934,-0.1984,0.8328,-0.7438,0.8184,-0.1886,-0.2256,0.9908,-0.881,0.9442,-0.9108,0.6712
-0.1966,-0.9902,0.3002,-0.4468,-0.9872,-0.3542,-0.9828,0.2544,-0.9468,-0.9914,0.4474,0.6922,0.9196,-0.3248,0.999,-0.9714,0.2924,0.8748,-0.2598,0.266,0.2942,-0.1972,0.9456,0.9596,-0.198,-0.1966,-0.7314,0.2388,-0.3202,-0.232
0.9428,0.216,-0.9704,-0.8694,0.1396,-0.809,0.8186,-0.2148,-0.9998,0.1536,0.28,0.9122,0.4442,0.7322,0.9294,0.9952,0.256,0.4068,-0.1668,0.3084,-0.6758,0.3444,0.938,-0.2892,-0.266,-0.3572,0.2106,-0.9362,-0.4082,-0.9964
-0.4338,-0.295,0.8894,0.3812,-0.2678,-0.5528,-0.8638,0.2874,-0.4394,0.1388,0.6658,0.9778,0.2088,-0.7186,-0.9098,0.3684,0.809,0.8936,-0.7406,0.281,-0.2124,0.9866,0.3878,-0.882,0.311,-0.2336,0.9674,-0.2864,-0.961,-0.9474
0.242,-0.9226,-0.9812,0.6618,0.948,0.4412,0.8866,0.3172,0.8962,0.9258,0.992,-0.9208,0.931,0.361,-0.3994,-0.0748,0.377,-0.4018,0.135,0.4064,0.9884,-0.0898,-0.3524,0.815,-0.89,-0.2828,-0.9872,-0.3236,-0.854,0.538
-0.2366,-0.3658,-0.949,-0.282,-0.652,0.334,0.8516,0.3464,-0.2228,0.786,0.3938,-0.248,-0.441,-0.3036,-0.636,0.9626,0.2954,-0.9452,0.3506,0.3022,0.3896,-0.4174,-0.5556,-0.2882,0.2868,0.3832,-0.9994,-0.3316,0.2966,0.9186
-0.2366,0.8002,0.236,-0.4238,-0.4022,-0.949,0.8328,0.9996,-0.3028,0.9076,-0.8522,-0.22,-0.9218,-0.3064,-0.3924,-0.9376,0.9976,-0.9698,0.2282,0.7594,0.267,-0.6548,-0.9386,-0.1306,-0.7806,0.3672,0.9798,0.3276,0.3908,-0.2064
-0.3454,0.1658,-0.2906,-0.2986,0.9982,-0.3296,-0.3536,-0.44,-0.2612,-0.3592,-0.2176,-0.22,-0.4036,0.2406,-0.7562,0.9728,0.4066,0.2684,-0.9714,-0.8752,-0.7842,-0.9264,-0.2318,-0.9984,-0.9678,-0.9126,0.99,0.2308,0.9694,0.3534
0.9626,-0.9368,0.9616,0.4658,0.3414,0.8252,-0.8016,0.2942,0.2796,0.2932,0.3556,-0.3016,0.2654,0.9246,0.992,-0.8602,-0.9666,0.3378,0.219,-0.9696,0.8678,-0.3312,0.9606,-0.3314,0.371,0.2792,0.9022,0.3992,0.6964,0.708
-0.1758,0.2482,0.8476,-0.4496,0.4634,-0.9824,-0.913,-0.3672,-0.2066,0.2862,-0.9818,0.2826,-0.3426,-0.3422,0.9688,0.8242,0.3758,0.3812,-0.8584,-0.6514,0.3424,0.9506,0.2966,0.265,0.9886,0.904,-0.3838,0.9834,0.2522,-0.9858
0.283,0.9994,0.7368,0.2346,-0.9992,0.3156,0.2908,-0.275,-0.3934,-0.9962,-0.1616,0.4444,-0.3326,0.3762,0.8082,-0.97,0.3358,-0.2636,-0.391,0.31,-0.389,0.4628,0.9312,-0.8504,0.3772,-0.3016,-0.997,0.312,0.9766,0.7836
0.939,-0.9,-0.8734,0.288,-0.191,-0.9336,-0.3916,-0.2458,-0.3278,-0.6896,-0.3074,-0.2186,-0.3526,0.3392,0.2542,0.2944,0.425,-0.9006,-0.2804,0.8892,0.3272,-0.9906,0.314,0.9452,0.7638,-0.9952,-0.1778,0.7296,0.224,0.3104
-0.994,-0.991,-0.4344,0.278,0.3392,0.3238,0.723,-0.9646,-0.3262,-0.2348,-0.665,0.3492,0.945,0.3832,0.2724,-0.183,-0.3222,0.2602,-0.9404,-0.1978,0.3664,0.3008,-0.3068,-0.9012,0.9872,-0.2902,0.3684,0.3574,-0.3168,0.774
0.2342,-0.2482,-0.7448,0.9088,0.231,0.2868,-0.4064,0.8446,0.4148,0.2966,0.9642,0.9856,0.958,0.2742,-0.3126,0.9734,-0.856,0.8116,0.9236,0.4378,0.9994,0.9514,0.891,-0.8548,-0.418,-0.979,-0.1642,-0.8542,-0.3266,-0.4188
-0.3542,-0.3554,0.3854,-0.4536,-0.8312,0.6512,-0.8924,-0.8602,0.943,0.3486,0.9558,-0.9106,-0.355,0.944,0.9972,-0.3514,-0.6508,-0.4294,0.9646,-0.2962,0.9066,-0.9754,0.3314,0.9122,0.231,0.2362,0.2382,-0.3282,-0.8088,-0.9938
0.9366,-0.2826,-0.301,0.2272,-0.364,0.9288,0.92,0.86,0.9828,0.306,-0.3292,-0.2834,0.9722,0.1988,-0.5542,0.2364,-0.33,0.3438,-0.2296,-0.9262,0.9444,-0.968,-0.333,-0.3974,-0.2468,0.9486,0.3606,-0.2314,-0.4568,0.1776
0.3178,0.2738,-0.3302,0.2782,0.9936,0.9966,0.273,0.4028,0.2536,-0.32,-0.9838,0.8788,-0.9972,-0.9474,-0.2462,-0.9246,0.9236,0.29,0.959,0.3118,0.3658,-0.6782,-0.7892,0.2486,0.1394,0.9962,-0.2992,0.211,0.9848,0.7616
0.3536,-0.9476,0.962,-0.2596,-0.1708,-0.3636,-0.7792,-0.4374,0.9412,0.2804,-0.2878,0.7722,-0.9954,0.9922,0.932,-0.8634,-0.6066,0.3286,-0.8836,-0.2348,0.4212,-0.2886,-0.9852,0.9872,-0.9754,-0.982,0.3206,-0.3092,0.8408,0.9974
-0.6612,0.9634,0.3096,-0.9294,0.9866,-0.3278,0.9924,-0.9788,-0.2386,-0.2426,-0.989,0.3056,0.8466,0.9058,-0.92,-0.1774,0.4546,0.2064,0.2382,0.7466,0.9534,-0.3816,-0.3432,0.7862,0.8816,0.3212,-0.3364,-0.361,-0.2406,-0.3754
0.3916,-0.8718,-0.3122,-0.988,0.1378,-0.169,0.3342,0.8668,0.2318,-0.304,0.9228,-0.989,-0.2094,-0.998,0.9884,0.3502,0.251,-0.927,-0.9936,0.3184,0.368,0.4406,0.3804,-0.953,-0.4406,0.1858,0.2548,0.2318,0.2124,-0.996
0.9416,-0.1532,0.7816,0.1882,0.9584,-0.8852,-0.303,-0.217,-0.4102,-0.3304,0.195,0.2652,0.7528,0.2424,-0.947,0.1502,-0.3684,0.3256,0.9776,-0.292,-0.7742,-0.2642,-0.9632,0.3824,-0.9556,-0.2816,0.2508,0.385,0.4524,0.2228
0.3492,0.28,0.9966,-0.4804,0.2744,-0.2832,0.3056,-0.912,-0.3318,-0.9756,-0.9184,0.325,-0.4238,0.3556,-0.3434,0.2574,-0.8738,-0.2744,0.2402,1,0.8968,-0.3676,-0.3462,0.3014,-0.9988,0.7082,0.2544,0.2188,0.2944,0.2764
-0.2242,0.2798,0.8638,0.2946,-0.9684,0.9736,-0.3732,-0.7626,-0.7632,-0.804,-0.7818,-0.3724,-0.2138,0.9068,-0.3592,-0.3478,-0.3164,0.3954,0.9842,0.8144,0.3362,-0.3436,-0.9116,0.3112,0.8248,-0.1308,-0.379,-0.8272,-0.3272,-0.8996
-0.0768,-0.2586,-0.3084,-0.2778,-0.1956,0.6466,0.4556,-0.5734,0.3494,-0.9868,-0.4856,-0.9868,-0.9724,0.1596,-0.9684,0.7686,-0.3572,-0.898,0.3634,-0.9758,-0.393,0.882,-0.9854,0.2516,0.9866,0.3542,0.4174,0.3858,0.0898000000000001,0.2698
-0.3058,0.9416,0.876,-0.8738,-0.239,0.978,-0.2456,0.3606,-0.9692,-0.117,0.4066,0.9492,-0.9732,0.9186,-0.9656,-0.381,0.7476,0.9886,-0.911,-0.3236,-0.9516,0.3772,0.3626,0.2984,-0.3082,-0.9474,0.348,-0.3196,0.9232,0.9634
-0.1714,-0.9954,-0.3174,-0.2848,-0.8004,0.4684,-0.362,-0.316,0.8882,-0.3868,-0.9382,0.4816,-0.153,-0.343,-0.3018,-0.9946,-0.4144,-0.9802,-0.3456,0.2472,-0.313,0.3004,0.236,0.1438,-0.8824,-0.9564,0.8306,-0.9706,0.2864,-0.7844
-0.7118,-0.3152,-0.3546,0.9248,-0.9672,-0.3746,0.37,0.3928,0.612,-0.2756,0.3208,0.3598,0.86,0.3848,-0.2658,-0.3158,-0.9416,-0.4144,0.3506,-0.3138,0.2898,-0.2866,-0.2298,0.9862,0.3166,0.5352,0.3808,-0.918,-0.4222,0.4146
-0.945,0.2842,-0.298,-0.3954,0.3298,-0.926,-0.4026,0.9502,-0.2794,0.2408,0.478,0.8062,0.8032,-0.2226,0.2234,-0.1368,0.7748,-0.861,-0.443,0.946,0.2698,0.2558,0.9494,0.3154,0.8784,0.8422,-0.2732,-0.421,-0.3334,0.3144
0.3718,-0.2748,-0.7742,-0.7684,0.92,-0.295,-0.2358,0.399,-0.9494,-0.893,0.9152,0.3106,0.32,-0.2956,0.9992,-0.1574,-0.961,-0.9984,0.9994,-0.317,-0.9002,-0.3952,0.2934,0.2298,-0.5252,0.4314,-0.4458,-0.9764,-0.9366,-0.3734
0.8242,-0.8604,0.8074,-0.294,-0.3664,-0.1742,0.3924,-0.9456,0.2706,-0.7996,0.3646,0.8958,0.9716,-0.9898,-0.3084,-0.4356,-0.3572,0.8502,0.3378,-0.9772,-0.4516,0.2704,0.1592,-0.756,0.971,-0.3446,0.3296,-0.9302,0.2828,0.8098
0.2668,-0.8516,-0.2328,-0.2406,-0.4332,0.8922,0.3836,0.29,0.8772,-0.3846,-0.9374,-0.1648,0.3706,0.9346,0.94,0.3286,-0.371,-0.9234,-0.7014,-0.6524,-0.2802,-0.266,-0.3274,0.767,-0.9734,0.435,-0.1684,0.9072,-0.99,0.2864
-0.316,-0.2318,-0.163,0.3062,-0.9768,-0.7812,0.3442,-0.8586,-0.9942,-0.2722,0.3138,0.2844,0.2376,-0.3682,0.9514,0.4196,0.718,-0.2178,-0.2658,0.33,-0.582,0.314,-0.5512,-0.3808,-0.2854,0.933,-0.582,0.3046,0.418,-0.3716
0.2596,0.2764,-0.926,-0.3964,0.229,0.4376,-0.2466,0.1706,0.3112,0.268,-0.294,0.3472,-0.8754,-0.9968,-0.9012,-0.3724,0.1026,0.9504,0.9762,0.4408,-0.1488,-0.7776,0.9592,0.9674,0.972,0.9328,-0.2256,0.5256,-0.2646,-0.3314
0.3914,0.3146,-0.9982,-0.8896,0.6706,0.8894,0.2422,-0.1858,0.9438,0.9932,0.3654,-0.9976,0.2644,0.929,-0.95,-0.2678,0.9656,-0.1872,0.7936,-0.8748,-0.6682,0.7832,-0.948,-0.8818,-0.9886,0.2636,-0.895,0.9426,0.9666,-0.3774
-0.8796,-0.2356,-0.9816,0.135,0.978,0.2198,-0.491,0.8056,0.4038,0.2378,-0.134,0.3922,0.8892,0.2866,-0.2394,0.7256,-0.2812,-0.8374,-0.3622,-0.9888,-0.9504,-0.3782,0.3814,-0.9614,0.3012,-0.9386,0.8354,0.6674,0.8664,0.9566
0.9904,0.8722,-0.2154,-0.931,0.3942,0.2334,0.6936,-0.384,0.5444,-0.3196,-0.3056,-0.8958,0.3506,0.3278,-0.9542,-0.788,0.3422,0.2884,-0.3404,-0.9754,-0.3522,0.9574,-0.3364,0.3644,0.184,0.422,-0.9416,-0.8332,0.9254,0.8616
-0.4514,-0.8342,0.9256,-0.9784,-0.702,0.8728,-0.9824,0.3472,-0.244,-0.3732,-0.9372,-0.3054,0.2654,-0.2834,0.842,0.953,-0.1746,-0.1808,-0.9456,-0.2714,-0.3262,-0.298,-0.9428,0.276,0.952,0.987,-0.9556,-0.866,-0.2604,0.691
-0.832,-0.8528,-0.1352,-0.888,0.364,0.855,-0.6724,0.9026,-0.9442,-0.3642,-0.5896,-0.2824,-0.9754,0.2876,0.3228,0.8752,-0.0558,-0.2238,0.317,-0.8582,0.3354,-0.5556,0.9928,-0.3804,-0.888,0.1816,-0.9596,0.4002,0.5092,-0.875
-0.9774,0.3438,-0.7872,-0.9704,0.3156,-0.8938,-0.7588,0.1846,0.8382,0.262,0.4734,-0.3116,0.1474,0.96,-0.3852,0.347,0.2896,-0.8554,0.8526,0.2596,0.9832,-0.9948,-0.4264,-0.9008,0.833,-0.2932,-0.285,-0.8242,0.9252,0.9876
0.2708,-0.9656,0.4268,-0.9378,-0.1926,0.3358,-0.2856,-0.8746,0.6994,0.9888,0.2472,0.2892,-0.4088,0.3734,0.3314,-0.3756,0.244,0.3148,0.5942,-0.246,0.9936,0.9514,-0.3058,0.1966,0.297,-0.923,0.8116,0.7984,0.9934,-0.3036
0.8568,0.3564,-0.92,0.3554,-0.4308,-0.2516,-0.975,-0.2992,0.7418,-0.31,-0.3086,0.7794,0.1842,-0.1946,0.2912,-0.9696,-0.9234,0.9132,0.6424,0.9728,0.365,0.9366,-0.711,0.9444,0.916,-0.3104,0.2526,0.3086,0.3492,-0.9794
0.229,0.3266,-0.3316,-0.9626,0.9524,0.3544,-0.9454,-0.9864,0.9032,-0.4438,0.9942,-0.3386,-0.9474,-0.6698,0.3138,-0.951,-0.2574,-0.2778,0.994,-0.2888,0.2852,0.2574,-0.942,0.8738,0.3796,-0.2768,0.9542,-0.3,-0.8828,0.4428
-0.2676,-0.3742,-0.3564,-0.9138,0.1506,-0.9512,0.8312,-0.3776,0.1528,-0.9426,-0.2766,-0.9458,0.4024,-0.3358,0.3166,-0.3048,-0.9526,-0.3828,0.7072,0.3598,0.3174,0.9064,0.9466,0.9544,0.2762,-0.6156,-0.3398,0.3434,-0.8978,0.774
-0.9086,-0.3272,0.3524,0.2962,-0.352,0.9608,0.9884,-0.989,0.2022,0.2884,0.4458,-0.2648,0.544,-0.3494,-0.9614,0.237,0.3078,-0.8984,-0.926,-0.3036,0.8406,-0.9772,-0.7984,0.266,0.3328,-0.6956,-0.944,-0.886,-0.2572,-0.2462
0.236,-0.2578,0.3264,-0.957,0.762,0.7624,0.9888,0.6594,0.9768,-0.16,0.2832,0.9476,-0.2418,-0.9936,-0.9992,0.9942,-0.3196,-0.3454,-0.3824,0.2482,0.7106,-0.3322,-0.9644,0.3062,0.246,0.277,-0.3268,0.3686,-0.3078,-0.253
-0.2562,-0.968,-0.7874,0.8936,0.8972,-0.2628,0.291,0.399,0.8202,-0.915,0.9252,-0.2228,0.8998,-0.9198,0.8146,-0.5122,-0.9798,-0.8052,0.9802,0.9284,-0.2126,-0.308,-0.2666,-0.9644,0.7524,0.9896,-0.2576,-0.3708,-0.9684,0.9932
0.909,-0.5974,0.3964,0.246,0.3098,0.2828,-0.7694,0.832,-0.3834,-0.4124,0.9428,-0.7674,0.8382,0.3368,-0.3086,0.6958,-0.1936,-0.9314,0.5486,0.2342,-0.9796,-0.165,-0.341,0.2056,0.9026,-0.9384,0.6608,0.712,-0.4638,-0.9636
0.998,0.2722,0.1534,-0.2328,-0.7194,-0.9958,-0.3546,-0.9662,0.2936,0.2904,-0.9914,-0.8006,-0.3086,-0.4064,-0.8198,-0.8478,0.3696,0.9296,0.2502,-0.2762,0.3654,-0.8606,0.3648,-0.9882,0.997,0.2354,0.344,0.961,0.954,-0.2968
-0.1834,-0.818,0.9874,0.1482,0.9024,0.7146,0.9858,0.3284,-0.9602,-0.3526,-0.3982,0.9966,-0.9696,0.4318,0.9926,-0.2042,0.969,-0.8286,-0.3402,0.4876,-0.2746,0.9744,0.9874,0.8906,0.3708,0.3496,0.3142,-0.262,0.4592,0.2018
0.345,0.3094,-0.6802,0.9924,-0.3824,-0.2798,-0.4982,0.8856,0.9306,-0.295,0.1814,-0.2998,0.865,0.3298,-0.3088,-0.8902,0.9712,0.9894,-0.244,0.2524,-0.9662,-0.2232,-0.9902,0.4246,0.343,-0.3322,0.7938,0.2878,0.27,-0.4168
0.8632,-0.767,-0.7856,0.8358,0.8394,-0.3986,0.3382,0.9814,0.3128,0.385,0.3818,-0.1786,-0.9266,0.3078,-0.2878,-0.272,-0.267,-0.287,-0.2712,0.9982,0.9362,0.2404,-0.419,-0.3654,0.6162,-0.1658,0.144,-0.9266,0.1748,-0.859
-0.1574,-0.9898,0.245,0.7026,-0.1724,0.226,0.875,0.8042,-0.336,0.3162,0.2734,-0.9172,0.7826,0.902,-0.8426,-0.9708,-0.2722,-0.2672,0.2076,-0.4138,-0.8306,-0.9882,-0.7986,0.3444,-0.3252,0.8068,0.8496,0.8916,-0.8972,-0.9772
-0.743,0.9704,-0.8792,-0.6474,-0.771,-0.4418,-0.1446,-0.252,0.3338,0.9448,-0.978,-0.4174,0.397,0.223,-0.9736,0.8748,-0.928,-0.4476,-0.2864,-0.8602,-0.2242,-0.932,-0.19,-0.3604,0.2904,0.9102,-0.371,-0.181,0.5064,0.3094
0.203,0.9528,-0.277,-0.3304,-0.9292,-0.3468,-0.6306,-0.9058,-0.9574,0.275,0.9642,0.202,-0.2998,0.4368,-0.9662,-0.2604,-0.3312,0.7096,0.2582,0.4876,0.5518,0.276,-0.9884,0.9728,0.863,-0.3662,0.9964,0.959,-0.4168,0.927
0.1344,0.9684,-0.72,0.8112,0.9552,0.9604,-0.1962,0.3414,-0.8522,-0.4264,-0.296,-0.9902,0.7762,-0.945,-0.3866,-0.32,0.2294,0.2388,-0.2906,-0.262,-0.8286,0.2292,-0.3462,0.5808,-0.2944,-0.2626,0.8538,0.3658,-0.3534,0.933
0.17,0.9616,-0.1844,-0.9598,-0.2382,-0.9516,-0.1832,-0.999,-0.3082,-0.9212,0.989,-0.3524,0.9244,-0.3402,-0.9686,-0.3472,-0.4272,0.9246,0.8416,0.903,-0.3008,0.963,-0.8574,0.9124,0.353,0.8196,-0.2826,0.2676,0.343,-0.9354
0.198,-0.245,-0.278,0.2268,0.337,0.315,-0.8402,-0.3656,-0.2718,0.2666,-0.2718,0.9934,0.991,0.3298,-0.9174,-0.9484,-0.8828,-0.8102,0.675,0.3952,-0.9654,-0.3664,-0.1958,-0.3902,-0.2444,0.382,-0.9448,0.2992,-0.3078,-0.7348
0.9848,-0.9802,-0.3382,-0.2194,-0.998,0.7598,-0.9638,-0.2932,0.9392,-0.1112,-0.2538,-0.845,0.9842,0.9094,-0.3276,0.4268,0.8592,0.9548,-0.6904,0.9362,-0.2752,-0.9582,0.9466,0.3728,-0.703,-0.3534,0.2458,-0.328,-0.7538,-0.8188
-0.9016,0.9818,0.3122,0.6048,-0.2486,-0.269,0.9736,-0.9932,0.8272,-0.9064,-0.2718,-0.715,0.98,-0.3662,-0.7506,0.6804,0.9148,0.8396,0.9638,0.896,0.9888,0.304,-0.2346,-0.4504,-0.3206,0.9712,0.977,-0.3034,0.9348,-0.1934
-0.283,-0.8224,-0.6178,0.9582,0.3274,-0.4124,0.961,-0.374,-0.4008,0.759,-0.908,0.3908,-0.6826,-0.9994,0.383,0.9036,-0.1818,0.9728,0.3794,-0.3918,-0.8804,-0.3036,0.9414,0.3044,-0.9656,-0.9004,-0.404,-0.8252,-0.7738,0.1758
-0.9652,0.3926,0.3184,0.8042,0.2292,0.2204,-0.977,0.9952,-0.9206,-0.8336,-0.9612,-0.9646,-0.2008,0.4336,-0.997,-0.3308,0.3048,-0.9594,-0.2382,0.372,-0.7074,0.9144,0.9688,-0.9352,-0.302,-0.3336,-0.9556,-0.9232,-0.4086,0.3604
-0.298,-0.355,0.2184,0.2742,0.9418,0.8784,-0.92,0.8558,0.3876,-0.9412,0.8386,0.26,-0.3136,-0.9662,0.9802,0.9632,0.9836,-0.982,0.305,0.9952,-0.2024,-0.8392,0.4094,0.896,-0.9326,-0.884,0.354,0.6338,-0.5016,-0.3472
0.3082,-0.3406,0.3196,-0.9924,-0.0648,-0.506,-0.7726,0.2196,0.8644,0.7764,-0.9464,-0.3104,0.9738,0.9988,0.3312,0.9898,-0.2842,0.9096,0.0448,0.3724,0.1418,0.2742,0.118,-0.1692,-0.366,-0.2528,0.9902,0.3134,0.9386,0.991
0.6298,0.6568,0.3252,-0.7494,-0.9268,-0.2616,0.303,0.3288,-0.342,0.9072,-0.9356,-0.4208,0.1824,-0.857,0.3726,0.181,0.5318,-0.3184,0.3482,0.9578,0.1692,0.9264,-0.9048,0.227,0.3888,-0.9516,0.3716,0.9376,-0.29,-0.4228
