"D","real_coefficients_prf_sum","noise_coefficients_prf_sum","coefficient_distance","linear_fit_distance","linear_refit_distance","names","id"
0.166610255155835,1.14969510613453e-09,27.0381667671797,1.18022578806114,24.5148079929044,21.8115924168834,"Uniform Sample",1
0.390083293968102,8.64367299620924e-10,23.6472171263549,0.96893776444146,20.1910814169164,20.2298503806863,"Biased Sample",1
0.165738563619859,0.000102550308455091,29.8029514174229,1.28261568939137,25.2644217122754,79.345282486616,"Uniform Sample",2
0.389864504791289,4.40041406734604e-07,28.2054147578285,0.818303935475949,18.0140310044679,14.2449689976187,"Biased Sample",2
0.177213123980142,8.00484738528478e-06,20.6269464815527,1.42220797691831,28.2784633709571,17.447270876578,"Uniform Sample",3
0.396090862353918,8.03680694767246e-06,27.5759001852681,0.815228235721567,17.1448053554699,12.8022954001144,"Biased Sample",3
0.161111500264721,9.40145106457094e-07,33.5709283858796,1.49773393115179,29.452604346814,19.1123532673073,"Uniform Sample",4
0.390966610397512,6.0420103625888e-11,29.6203227169066,0.46025913698598,12.7025751070342,14.5010328379894,"Biased Sample",4
0.160310579227872,0.000561187284195797,23.2418178349691,1.51473388160959,28.8168505191503,61.4708030576984,"Uniform Sample",5
0.389997369421913,8.73292731428785e-08,27.339395409946,0.775743609364002,16.9654132038133,128.220348060692,"Biased Sample",5
0.168734794015926,0.00456860076858223,25.4158545385572,1.41686578636965,26.6001963962035,21.1444327276817,"Uniform Sample",6
0.39970136280674,9.4360762191335e-06,21.2892575399986,0.793707275918604,17.2671781801045,13.4129864912583,"Biased Sample",6
0.169164414078265,4.74477944904736e-13,10.0156194365701,1.71522855098404,32.5661473967822,21.9412487521066,"Uniform Sample",7
0.396427739510538,1.78399007947876e-11,28.2594862521566,0.729688276158672,15.9930093501565,15.0891005175816,"Biased Sample",7
0.1679503731266,2.4429989793752e-07,26.2301029917242,1.12221069566132,22.5357183238239,16.1704593107904,"Uniform Sample",8
0.387260605063353,7.76085194165332e-06,26.935250201858,1.1500584118795,23.1653406861067,14.5320510367394,"Biased Sample",8
0.165523696494648,7.37901310436641e-06,23.2177695983169,1.48731047994843,29.05614533213,19.0807025485609,"Uniform Sample",9
0.384505426844584,3.20384302245978e-07,35.2232041145653,0.579601523622029,14.1862922599686,13.2569753391839,"Biased Sample",9
0.171550698276313,9.34294978784889e-09,12.519525795714,1.79508466144798,34.2363243222933,25.8745352850568,"Uniform Sample",10
0.376978674513597,0.000521612479077008,32.8085203443763,1.3317421970951,26.6573944416169,18.1405478553566,"Biased Sample",10
