"x1","x2","x3","x4","x5","x6","x7","x8","x9","x10","x11","x12","x13","x14","x15","x16","x17","x18","x19","x20","x21","x22","x23","x24","x25","x26","x27","x28","x29","x30","Y"
-0.69562179967761,0.151651763822883,-0.261813622433692,0.461786148138344,-0.839069804642349,0.0316596054472029,0.656483291648328,0.940217431169003,-0.895050995983183,-0.88108721235767,-0.500808943994343,0.834450281225145,0.215744177345186,0.606337415520102,-0.574998015537858,-0.952154874335974,-0.477637594565749,-0.0273958588950336,0.256149803288281,-0.0992940426804125,0.226289520971477,-0.373768984805793,-0.511648308951408,-0.968285761773586,-0.982308265287429,-0.833788977004588,0.00393839506432414,0.621812601573765,0.917693684343249,0.0711631430312991,-37.4044568705549
-0.267110747285187,0.78416075091809,0.877528079785407,0.817612430546433,0.819436874706298,0.913615296129137,-0.837217316497117,-0.524329562205821,-0.507213141303509,0.818150762468576,0.487759220413864,-0.0658659446053207,-0.908063281327486,0.997288552578539,0.37065799953416,-0.116795566864312,0.42016349779442,0.0267755994573236,0.716965311672539,-0.482069273479283,-0.970460851211101,0.864208586979657,-0.359996431972831,-0.168395143933594,-0.636672607623041,-0.903615941759199,-0.86910251295194,0.295940213371068,-0.820968053303659,0.461215033661574,29.3823780383448
-0.0732060139998794,-0.47491348022595,0.0308387367986143,0.423566112760454,-0.658362685702741,-0.0382446153089404,-0.84631977789104,0.843175755348057,0.736276491545141,0.641829681582749,-0.369846621993929,0.77146306168288,-0.793579969089478,-0.65936176571995,0.776342638302594,-0.0763079999014735,0.424148599617183,-0.898082585539669,-0.522765317000449,0.209665734320879,0.91679106419906,-0.529630717355758,-0.958650193177164,0.827156528364867,0.594898832961917,0.182208026293665,-0.554808913264424,0.602253274060786,-0.439541797153652,-0.0222266730852425,2.80055378486112
0.667118465062231,0.123514926526695,-0.251778756268322,0.799370645079762,0.602258157450706,0.745297262910753,0.759917409624904,0.990519603248686,-0.419916011858732,-0.529257807414979,0.270834233146161,-0.999796952586621,0.956812935881317,-0.995248705148697,-0.573623747099191,0.980615554843098,0.0293522514402866,0.779582926537842,0.252157340757549,-0.58201887877658,-0.970185096375644,-0.622286449186504,-0.0210007606074214,-0.814533776603639,0.267799691762775,0.852549631148577,0.700430720113218,0.983068415895104,-0.45509872585535,0.469058874063194,-22.760317918179
-0.0878081163391471,0.93924122210592,-0.482750793453306,0.628968208562583,0.554217079188675,0.523744761943817,0.353521612938493,-0.85951437568292,-0.769769422244281,0.576572321821004,-0.44014528254047,0.542145118117332,0.141311136540025,0.940310025122017,-0.887126446701586,0.427709372714162,0.936814822722226,-0.0873214723542333,-0.992322824429721,-0.901631534099579,0.928159918170422,-0.807517011184245,-0.374607594683766,-0.16411409387365,0.44843974057585,0.365452055819333,0.307209451217204,0.882380126975477,-0.92152501270175,0.891076920088381,9.83647774804814
-0.819515449460596,-0.617040698882192,-0.277813673950732,-0.791085997130722,-0.933099184185266,-0.921278712805361,0.987927238922566,0.377387631684542,0.34046540921554,0.827190068550408,-0.397491607349366,0.885102039203048,-0.282374712172896,0.720816910732538,-0.504837722983211,0.881279348861426,0.259538096841425,0.148286969400942,-0.948523273225874,0.477364630904049,-0.936659972649068,0.234752833843231,-0.217393487691879,-0.440500383730978,0.618979640305042,0.881205195561051,-0.912292887456715,0.894510138314217,-0.27902043517679,-0.550209128297865,-3.26493753146282
0.905194657389075,-0.349773223511875,0.961256778333336,-0.94543674448505,-0.145397810265422,-0.716382585000247,0.0878095109947026,0.811620644759387,-0.421947408933192,0.933586439583451,0.518849120475352,0.705173260066658,0.0775991878472269,-0.590534965042025,-0.103704166132957,0.688559837173671,-0.677719658706337,0.672468517441303,-0.879409973043948,-0.0442983703687787,0.832668785005808,0.270550427027047,-0.269047854002565,-0.348534482065588,0.436756637413055,-0.920780236832798,0.629464107565582,-0.600012278184295,0.260443129576743,0.999683682341129,2.13906534460668
-0.480342243798077,0.653130708727986,0.720072472468019,0.424644736107439,0.848817740567029,0.904779343400151,-0.820537584833801,-0.379749845247716,0.475530667696148,0.738823757041246,-0.864047165028751,0.192184079904109,0.960478703025728,-0.172613852191716,0.762864283286035,0.00378965120762587,-0.100784828420728,0.988119190558791,-0.848827823065221,-0.110975787043571,-0.973680001683533,-0.835116603411734,-0.86965187266469,0.958325481042266,-0.692959680221975,0.459181888028979,-0.657994595821947,0.489908047486097,0.858310697600245,-0.551147391553968,5.2369522595894
-0.294361711945385,0.747377869673073,-0.649412712547928,-0.0815734048373997,0.667601069435477,0.309066294692457,0.939466814976186,-0.3660345277749,-0.990087103564292,0.922348055522889,-0.582526423968375,0.741902641020715,-0.951418201439083,-0.169367911294103,0.913724774029106,-0.152693687006831,-0.682399068959057,-0.632142374757677,-0.0800215029157698,0.0987183740362525,0.47186544444412,0.161305902060121,0.978585909120739,-0.729271387215704,0.0766184758394957,0.782114576548338,-0.660029414575547,-0.0199191486462951,0.909413799177855,-0.952091647312045,-4.29494460590077
0.29778368351981,-0.651184960268438,0.205136491917074,-0.942692276556045,0.932992176618427,-0.73901746282354,-0.570177630521357,-0.467840414028615,-0.368361509870738,0.19099326711148,0.636957759968936,-0.739222306758165,-0.857271541841328,0.322734750341624,0.970118631143123,-0.927454428747296,-0.61067931400612,0.6341622476466,0.808950077742338,-0.518665011506528,0.470871875062585,-0.170794664882123,0.557912831194699,0.345793090760708,-0.724208378233016,-0.508870651945472,0.686647789552808,0.191571775823832,-0.77104501798749,-0.757912310305983,11.4439634591313
0.522203111555427,-0.80504182819277,-0.39969542529434,0.759506158996373,0.0895513761788607,0.0597420479170978,-0.980425222311169,-0.187987036537379,-0.602630686946213,0.135973033960909,-0.999088447540998,-0.453667908906937,-0.963197735603899,-0.142160431947559,-0.851533708162606,-0.919043672736734,-0.184773641638458,0.752769363112748,0.703596950042993,-0.909667690750211,-0.83685513632372,-0.330835189670324,-0.870153130497783,-0.734418040607125,-0.955039806198329,0.657108584418893,-0.0772860674187541,-0.722117541823536,-0.0722488374449313,-0.309061913285404,-15.9435067363861
0.0938661126419902,-0.884326839353889,0.0295248818583786,-0.957976640202105,0.98857986740768,0.526179661042988,-0.93911868520081,0.498494046274573,0.303732368629426,-0.712825916707516,-0.122130059171468,-0.729511349461973,-0.686325003392994,-0.61101024504751,0.597663740161806,0.882814827375114,0.83278944902122,-0.337716798763722,0.787189141847193,0.723718520253897,-0.798018667846918,-0.59842625586316,0.810495018027723,-0.736874197609723,0.295927298255265,-0.781778270378709,-0.778038557618856,0.435611902736127,-0.392125024460256,0.751764375716448,21.1376955548165
0.97102534212172,-0.921032520476729,-0.674688980914652,-0.00432243524119258,-0.221275833901018,0.825405210256577,0.0635074190795422,-0.34184140432626,0.762810594402254,0.656281940173358,0.816631940193474,0.188943780958652,0.628925055265427,-0.0214608246460557,0.192525767255574,-0.933680195827037,-0.440152786672115,-0.0390203106217086,0.71485913079232,-0.97145075397566,0.118384973146021,-0.919542236253619,0.882474193349481,0.655022368766367,0.83898875489831,-0.933226702269167,0.109405275899917,-0.429152310825884,-0.634770295582712,0.157054375391454,25.0642697561942
0.597641692496836,-0.945846023969352,0.652029550168663,0.645899070426822,0.312570818234235,0.69808535836637,0.889487357344478,-0.0943120527081192,0.642266276758164,-0.621830321382731,-0.235933091491461,0.930443704128265,-0.590653282124549,-0.15059966314584,-0.751231614965945,-0.964975020382553,0.334025192540139,-0.890361272729933,-0.973239483311772,-0.149511114228517,-0.78387372661382,-0.680601937230676,0.815569988917559,-0.578226009849459,-0.362542299088091,-0.368246792815626,-0.730002112686634,-0.0879093133844435,-0.693720455747098,0.371069997083396,37.6824323628324
-0.698603362310678,-0.840308925136924,0.65605200547725,0.132073222659528,0.883004069793969,-0.402193397749215,-0.200440320651978,0.950473843608052,-0.96375775244087,0.671680665574968,-0.0273010930977762,0.224024342838675,-0.0378914424218237,-0.292827757075429,-0.406038247048855,0.466933735180646,0.964235560502857,-0.14883679850027,-0.712005858775228,-0.284217421431094,0.578569975215942,0.088430205360055,0.881741869729012,-0.592508174013346,0.762197135016322,-0.936746128834784,-0.544478436000645,-0.781839995179325,0.583151341415942,-0.799235253129154,6.37436679575966
-0.632919496390969,0.844161001034081,-0.723940850701183,0.435801312327385,-0.0501112635247409,0.832192331552505,0.756041284184903,0.720479725394398,-0.0430867928080261,-0.897974120918661,0.68997914204374,-0.847781105898321,0.861225688830018,-0.0253496188670397,0.829968641977757,0.650752457790077,0.935565502848476,0.88259323919192,-0.766494997311383,-0.30529362661764,-0.220327666960657,0.57391159189865,0.854418186470866,0.607891880907118,0.231809300370514,0.0981253702193499,-0.461676021106541,-0.971047874540091,-0.96026856219396,0.29478317592293,26.2591273317858
