"filter_threshold","min_distance","fit_distance","true_positives","false_positives","false_negatives","model_positives","real_positives","lengthscale_x1","lengthscale_x2","lengthscale_x3","lengthscale_x4","lengthscale_x5","lengthscale_x6","lengthscale_x7","lengthscale_x8","lengthscale_x9","lengthscale_x10","lengthscale_x11","lengthscale_x12","lengthscale_x13","lengthscale_x14","lengthscale_x15","lengthscale_x16","lengthscale_x17","lengthscale_x18","lengthscale_x19","lengthscale_x20","lengthscale_x21","lengthscale_x22","lengthscale_x23","lengthscale_x24","lengthscale_x25","lengthscale_x26","lengthscale_x27","lengthscale_x28","lengthscale_x29","lengthscale_x30","name","model","id","factors","model_size","amplitude"
Inf,1.12491149714421,37.0291134375273,2,28,0,30,2,9.04346317751333,8.17866649362259,7.66070240992121,5.86344893439673,8.58935789321549,7.94853775994852,5.96340861637145,8.6874525656458,6.70755065279081,8.44743121531792,5.91078117839061,9.81519369524904,5.27082246728241,5.80173566006124,7.38355688285083,1.06321227918379,5.94928945065476,5.12971156393178,7.73325558984652,0.959943389240652,9.39918452291749,5.6868916307576,8.48516341997311,8.21316741406918,9.48286902392283,8.02843121928163,6.70526548521593,6.2801433110144,8.96980537334457,8.18397711147554,"uniform","linear","bc93c681-9708-4b96-b26e-30152dab8e5b",30,30,1.01245519414078
0.1,1.12491149714421,36.3338269069193,2,7,0,9,2,9.04346317751333,8.17866649362259,7.66070240992121,5.86344893439673,8.58935789321549,7.94853775994852,5.96340861637145,8.6874525656458,6.70755065279081,8.44743121531792,5.91078117839061,9.81519369524904,5.27082246728241,5.80173566006124,7.38355688285083,1.06321227918379,5.94928945065476,5.12971156393178,7.73325558984652,0.959943389240652,9.39918452291749,5.6868916307576,8.48516341997311,8.21316741406918,9.48286902392283,8.02843121928163,6.70526548521593,6.2801433110144,8.96980537334457,8.18397711147554,"uniform","linear","bc93c681-9708-4b96-b26e-30152dab8e5b",30,30,1.01245519414078
0.01,1.67358834908196,33.7055103504052,2,2,0,4,2,9.04346317751333,8.17866649362259,7.66070240992121,5.86344893439673,8.58935789321549,7.94853775994852,5.96340861637145,8.6874525656458,6.70755065279081,8.44743121531792,5.91078117839061,9.81519369524904,5.27082246728241,5.80173566006124,7.38355688285083,1.06321227918379,5.94928945065476,5.12971156393178,7.73325558984652,0.959943389240652,9.39918452291749,5.6868916307576,8.48516341997311,8.21316741406918,9.48286902392283,8.02843121928163,6.70526548521593,6.2801433110144,8.96980537334457,8.18397711147554,"uniform","linear","bc93c681-9708-4b96-b26e-30152dab8e5b",30,30,1.01245519414078
0.001,1.57973801219608,33.0410663900698,2,0,0,2,2,9.04346317751333,8.17866649362259,7.66070240992121,5.86344893439673,8.58935789321549,7.94853775994852,5.96340861637145,8.6874525656458,6.70755065279081,8.44743121531792,5.91078117839061,9.81519369524904,5.27082246728241,5.80173566006124,7.38355688285083,1.06321227918379,5.94928945065476,5.12971156393178,7.73325558984652,0.959943389240652,9.39918452291749,5.6868916307576,8.48516341997311,8.21316741406918,9.48286902392283,8.02843121928163,6.70526548521593,6.2801433110144,8.96980537334457,8.18397711147554,"uniform","linear","bc93c681-9708-4b96-b26e-30152dab8e5b",30,30,1.01245519414078
Inf,0.771013796990974,44.4850672243973,2,28,0,30,2,9.04346317751333,8.17866649362259,7.66070240992121,5.86344893439673,8.58935789321549,7.94853775994852,5.96340861637145,8.6874525656458,6.70755065279081,8.44743121531792,5.91078117839061,9.81519369524904,5.27082246728241,5.80173566006124,7.38355688285083,1.06321227918379,5.94928945065476,5.12971156393178,7.73325558984652,0.959943389240652,9.39918452291749,5.6868916307576,8.48516341997311,8.21316741406918,9.48286902392283,8.02843121928163,6.70526548521593,6.2801433110144,8.96980537334457,8.18397711147554,"biased","linear","bc93c681-9708-4b96-b26e-30152dab8e5b",30,30,1.01245519414078
0.1,0.771013796990974,44.8028563685,2,5,0,7,2,9.04346317751333,8.17866649362259,7.66070240992121,5.86344893439673,8.58935789321549,7.94853775994852,5.96340861637145,8.6874525656458,6.70755065279081,8.44743121531792,5.91078117839061,9.81519369524904,5.27082246728241,5.80173566006124,7.38355688285083,1.06321227918379,5.94928945065476,5.12971156393178,7.73325558984652,0.959943389240652,9.39918452291749,5.6868916307576,8.48516341997311,8.21316741406918,9.48286902392283,8.02843121928163,6.70526548521593,6.2801433110144,8.96980537334457,8.18397711147554,"biased","linear","bc93c681-9708-4b96-b26e-30152dab8e5b",30,30,1.01245519414078
0.01,2.2008823603808,42.4625121769271,2,1,0,3,2,9.04346317751333,8.17866649362259,7.66070240992121,5.86344893439673,8.58935789321549,7.94853775994852,5.96340861637145,8.6874525656458,6.70755065279081,8.44743121531792,5.91078117839061,9.81519369524904,5.27082246728241,5.80173566006124,7.38355688285083,1.06321227918379,5.94928945065476,5.12971156393178,7.73325558984652,0.959943389240652,9.39918452291749,5.6868916307576,8.48516341997311,8.21316741406918,9.48286902392283,8.02843121928163,6.70526548521593,6.2801433110144,8.96980537334457,8.18397711147554,"biased","linear","bc93c681-9708-4b96-b26e-30152dab8e5b",30,30,1.01245519414078
0.001,2.51828831084403,47.2051306557069,1,0,1,1,2,9.04346317751333,8.17866649362259,7.66070240992121,5.86344893439673,8.58935789321549,7.94853775994852,5.96340861637145,8.6874525656458,6.70755065279081,8.44743121531792,5.91078117839061,9.81519369524904,5.27082246728241,5.80173566006124,7.38355688285083,1.06321227918379,5.94928945065476,5.12971156393178,7.73325558984652,0.959943389240652,9.39918452291749,5.6868916307576,8.48516341997311,8.21316741406918,9.48286902392283,8.02843121928163,6.70526548521593,6.2801433110144,8.96980537334457,8.18397711147554,"biased","linear","bc93c681-9708-4b96-b26e-30152dab8e5b",30,30,1.01245519414078
Inf,1.69875625631461,47.2169595885638,4,26,0,30,4,6.47310572792776,9.04577073408291,1.00630113724619,5.49874882330187,9.67010005027987,5.44180438388139,5.48266310011968,7.56545100361109,1.0513313011732,9.85044228727929,5.64672176144086,6.33670799084939,7.096041245386,0.985574387246743,9.37156187719665,9.30813975632191,5.11625381419435,9.15080380276777,5.03324212389998,6.97419696371071,9.67163515510038,5.12537825154141,0.985934836510569,8.84867043117993,8.27372769941576,5.56901768199168,6.89065799233504,5.11136921355501,9.88469113479368,9.6781019854825,"uniform","linear","90688a84-a1c6-4917-a04c-7897aeee6eef",30,30,1.0009420895949
0.1,1.21198644165254,39.9021558637248,2,4,2,6,4,6.47310572792776,9.04577073408291,1.00630113724619,5.49874882330187,9.67010005027987,5.44180438388139,5.48266310011968,7.56545100361109,1.0513313011732,9.85044228727929,5.64672176144086,6.33670799084939,7.096041245386,0.985574387246743,9.37156187719665,9.30813975632191,5.11625381419435,9.15080380276777,5.03324212389998,6.97419696371071,9.67163515510038,5.12537825154141,0.985934836510569,8.84867043117993,8.27372769941576,5.56901768199168,6.89065799233504,5.11136921355501,9.88469113479368,9.6781019854825,"uniform","linear","90688a84-a1c6-4917-a04c-7897aeee6eef",30,30,1.0009420895949
