"filter_threshold","min_distance","fit_distance","true_positives","false_positives","false_negatives","model_positives","real_positives","lengthscale_x1","lengthscale_x2","lengthscale_x3","lengthscale_x4","lengthscale_x5","lengthscale_x6","lengthscale_x7","lengthscale_x8","lengthscale_x9","lengthscale_x10","lengthscale_x11","lengthscale_x12","lengthscale_x13","lengthscale_x14","lengthscale_x15","lengthscale_x16","lengthscale_x17","lengthscale_x18","lengthscale_x19","lengthscale_x20","lengthscale_x21","lengthscale_x22","lengthscale_x23","lengthscale_x24","lengthscale_x25","lengthscale_x26","lengthscale_x27","lengthscale_x28","lengthscale_x29","lengthscale_x30","name","model","id","factors","model_size","amplitude"
Inf,2.19098817165671,46.5194683958426,1,29,0,30,1,8.74188516521826,6.24646667507477,7.31488441349939,7.06967625999823,5.81809173920192,5.38946615532041,8.32591702579521,9.62959791067988,7.94493273482658,7.79044935014099,6.94131918135099,7.16534463455901,7.67494031460956,6.01744801504537,9.32905367924832,6.38087731786072,8.68820096831769,9.2389875499066,0.999442041805014,9.40822524018586,7.51893296022899,9.09114296780899,5.54489788715728,8.92126012593508,8.03472370840609,9.51908552437089,5.26311498135328,8.85408881353214,9.05045601422898,9.10512889735401,"uniform","linear","74bba2bd-a7d1-40af-b2a7-1b585f696cfb",30,30,1.25276638101786
0.1,2.19098817165671,40.2435185557833,1,1,0,2,1,8.74188516521826,6.24646667507477,7.31488441349939,7.06967625999823,5.81809173920192,5.38946615532041,8.32591702579521,9.62959791067988,7.94493273482658,7.79044935014099,6.94131918135099,7.16534463455901,7.67494031460956,6.01744801504537,9.32905367924832,6.38087731786072,8.68820096831769,9.2389875499066,0.999442041805014,9.40822524018586,7.51893296022899,9.09114296780899,5.54489788715728,8.92126012593508,8.03472370840609,9.51908552437089,5.26311498135328,8.85408881353214,9.05045601422898,9.10512889735401,"uniform","linear","74bba2bd-a7d1-40af-b2a7-1b585f696cfb",30,30,1.25276638101786
0.01,2.19098817165671,46.5194683958426,0,0,1,0,1,8.74188516521826,6.24646667507477,7.31488441349939,7.06967625999823,5.81809173920192,5.38946615532041,8.32591702579521,9.62959791067988,7.94493273482658,7.79044935014099,6.94131918135099,7.16534463455901,7.67494031460956,6.01744801504537,9.32905367924832,6.38087731786072,8.68820096831769,9.2389875499066,0.999442041805014,9.40822524018586,7.51893296022899,9.09114296780899,5.54489788715728,8.92126012593508,8.03472370840609,9.51908552437089,5.26311498135328,8.85408881353214,9.05045601422898,9.10512889735401,"uniform","linear","74bba2bd-a7d1-40af-b2a7-1b585f696cfb",30,30,1.25276638101786
0.001,2.19098817165671,46.5194683958426,0,0,1,0,1,8.74188516521826,6.24646667507477,7.31488441349939,7.06967625999823,5.81809173920192,5.38946615532041,8.32591702579521,9.62959791067988,7.94493273482658,7.79044935014099,6.94131918135099,7.16534463455901,7.67494031460956,6.01744801504537,9.32905367924832,6.38087731786072,8.68820096831769,9.2389875499066,0.999442041805014,9.40822524018586,7.51893296022899,9.09114296780899,5.54489788715728,8.92126012593508,8.03472370840609,9.51908552437089,5.26311498135328,8.85408881353214,9.05045601422898,9.10512889735401,"uniform","linear","74bba2bd-a7d1-40af-b2a7-1b585f696cfb",30,30,1.25276638101786
Inf,1.44544009314241,62.6142501277307,1,29,0,30,1,8.74188516521826,6.24646667507477,7.31488441349939,7.06967625999823,5.81809173920192,5.38946615532041,8.32591702579521,9.62959791067988,7.94493273482658,7.79044935014099,6.94131918135099,7.16534463455901,7.67494031460956,6.01744801504537,9.32905367924832,6.38087731786072,8.68820096831769,9.2389875499066,0.999442041805014,9.40822524018586,7.51893296022899,9.09114296780899,5.54489788715728,8.92126012593508,8.03472370840609,9.51908552437089,5.26311498135328,8.85408881353214,9.05045601422898,9.10512889735401,"biased","linear","74bba2bd-a7d1-40af-b2a7-1b585f696cfb",30,30,1.25276638101786
0.1,1.7296572960978,60.9014176299046,1,13,0,14,1,8.74188516521826,6.24646667507477,7.31488441349939,7.06967625999823,5.81809173920192,5.38946615532041,8.32591702579521,9.62959791067988,7.94493273482658,7.79044935014099,6.94131918135099,7.16534463455901,7.67494031460956,6.01744801504537,9.32905367924832,6.38087731786072,8.68820096831769,9.2389875499066,0.999442041805014,9.40822524018586,7.51893296022899,9.09114296780899,5.54489788715728,8.92126012593508,8.03472370840609,9.51908552437089,5.26311498135328,8.85408881353214,9.05045601422898,9.10512889735401,"biased","linear","74bba2bd-a7d1-40af-b2a7-1b585f696cfb",30,30,1.25276638101786
0.01,1.17838297350273,61.9780185125142,0,1,1,1,1,8.74188516521826,6.24646667507477,7.31488441349939,7.06967625999823,5.81809173920192,5.38946615532041,8.32591702579521,9.62959791067988,7.94493273482658,7.79044935014099,6.94131918135099,7.16534463455901,7.67494031460956,6.01744801504537,9.32905367924832,6.38087731786072,8.68820096831769,9.2389875499066,0.999442041805014,9.40822524018586,7.51893296022899,9.09114296780899,5.54489788715728,8.92126012593508,8.03472370840609,9.51908552437089,5.26311498135328,8.85408881353214,9.05045601422898,9.10512889735401,"biased","linear","74bba2bd-a7d1-40af-b2a7-1b585f696cfb",30,30,1.25276638101786
0.001,1.44544009314241,62.6142501277307,0,0,1,0,1,8.74188516521826,6.24646667507477,7.31488441349939,7.06967625999823,5.81809173920192,5.38946615532041,8.32591702579521,9.62959791067988,7.94493273482658,7.79044935014099,6.94131918135099,7.16534463455901,7.67494031460956,6.01744801504537,9.32905367924832,6.38087731786072,8.68820096831769,9.2389875499066,0.999442041805014,9.40822524018586,7.51893296022899,9.09114296780899,5.54489788715728,8.92126012593508,8.03472370840609,9.51908552437089,5.26311498135328,8.85408881353214,9.05045601422898,9.10512889735401,"biased","linear","74bba2bd-a7d1-40af-b2a7-1b585f696cfb",30,30,1.25276638101786
Inf,0.925814211512584,33.5558238464573,1,29,0,30,1,9.39358879462816,6.19509086944163,6.06203106930479,1.06642766017467,7.62536729685962,9.84184256987646,8.84349420201033,9.67157025705092,6.27259411499836,7.17288668383844,5.39630116196349,7.28257326059975,8.35606892011128,6.94960817694664,9.96019216137938,5.7598918012809,6.81366525706835,5.45233170385472,9.06398167950101,6.79641151218675,9.44975307909772,5.33716095029376,8.77672869479284,8.195460481802,5.56235668598674,9.85436229384504,9.51909079332836,5.88581300107762,5.35242404090241,6.24258769210428,"uniform","linear","74b58dd0-e190-43e0-b28f-6261d15311ac",30,30,1.34836777905002
0.1,0.446692713721603,32.0203469416426,1,2,0,3,1,9.39358879462816,6.19509086944163,6.06203106930479,1.06642766017467,7.62536729685962,9.84184256987646,8.84349420201033,9.67157025705092,6.27259411499836,7.17288668383844,5.39630116196349,7.28257326059975,8.35606892011128,6.94960817694664,9.96019216137938,5.7598918012809,6.81366525706835,5.45233170385472,9.06398167950101,6.79641151218675,9.44975307909772,5.33716095029376,8.77672869479284,8.195460481802,5.56235668598674,9.85436229384504,9.51909079332836,5.88581300107762,5.35242404090241,6.24258769210428,"uniform","linear","74b58dd0-e190-43e0-b28f-6261d15311ac",30,30,1.34836777905002
