"filter_threshold","min_distance","fit_distance","true_positives","false_positives","false_negatives","model_positives","real_positives","lengthscale_x1","lengthscale_x2","lengthscale_x3","lengthscale_x4","lengthscale_x5","lengthscale_x6","lengthscale_x7","lengthscale_x8","lengthscale_x9","lengthscale_x10","lengthscale_x11","lengthscale_x12","lengthscale_x13","lengthscale_x14","lengthscale_x15","lengthscale_x16","lengthscale_x17","lengthscale_x18","lengthscale_x19","lengthscale_x20","lengthscale_x21","lengthscale_x22","lengthscale_x23","lengthscale_x24","lengthscale_x25","lengthscale_x26","lengthscale_x27","lengthscale_x28","lengthscale_x29","lengthscale_x30","name","model","id","factors","model_size","amplitude"
Inf,3.84807188120824,142.474160178966,5,25,0,30,5,6.84212997322902,6.56217434094287,8.84548713569529,8.55382155510597,0.915778213506565,6.94519118755125,1.05477914614603,1.03994517610408,7.71323901717551,0.976774058258161,9.52818629331887,7.1880623139441,5.18804541206919,9.21327547519468,5.36289639305323,8.73654893483035,9.34058012440801,6.91511510289274,9.56193416146562,5.67241285927594,6.85703147551976,9.66392442351207,6.07600036426447,7.96344745554961,9.76351704797707,9.34661112492904,6.28908571321517,1.04084403170273,6.19171404163353,6.1498847452458,"uniform","linear","01f9e601-3146-4292-bf5b-1ffb2e17229c",30,30,1.27566690451931
0.1,3.12107784878345,130.970117405283,2,4,3,6,5,6.84212997322902,6.56217434094287,8.84548713569529,8.55382155510597,0.915778213506565,6.94519118755125,1.05477914614603,1.03994517610408,7.71323901717551,0.976774058258161,9.52818629331887,7.1880623139441,5.18804541206919,9.21327547519468,5.36289639305323,8.73654893483035,9.34058012440801,6.91511510289274,9.56193416146562,5.67241285927594,6.85703147551976,9.66392442351207,6.07600036426447,7.96344745554961,9.76351704797707,9.34661112492904,6.28908571321517,1.04084403170273,6.19171404163353,6.1498847452458,"uniform","linear","01f9e601-3146-4292-bf5b-1ffb2e17229c",30,30,1.27566690451931
0.01,3.84807188120824,142.474160178966,0,0,5,0,5,6.84212997322902,6.56217434094287,8.84548713569529,8.55382155510597,0.915778213506565,6.94519118755125,1.05477914614603,1.03994517610408,7.71323901717551,0.976774058258161,9.52818629331887,7.1880623139441,5.18804541206919,9.21327547519468,5.36289639305323,8.73654893483035,9.34058012440801,6.91511510289274,9.56193416146562,5.67241285927594,6.85703147551976,9.66392442351207,6.07600036426447,7.96344745554961,9.76351704797707,9.34661112492904,6.28908571321517,1.04084403170273,6.19171404163353,6.1498847452458,"uniform","linear","01f9e601-3146-4292-bf5b-1ffb2e17229c",30,30,1.27566690451931
0.001,3.84807188120824,142.474160178966,0,0,5,0,5,6.84212997322902,6.56217434094287,8.84548713569529,8.55382155510597,0.915778213506565,6.94519118755125,1.05477914614603,1.03994517610408,7.71323901717551,0.976774058258161,9.52818629331887,7.1880623139441,5.18804541206919,9.21327547519468,5.36289639305323,8.73654893483035,9.34058012440801,6.91511510289274,9.56193416146562,5.67241285927594,6.85703147551976,9.66392442351207,6.07600036426447,7.96344745554961,9.76351704797707,9.34661112492904,6.28908571321517,1.04084403170273,6.19171404163353,6.1498847452458,"uniform","linear","01f9e601-3146-4292-bf5b-1ffb2e17229c",30,30,1.27566690451931
Inf,0,74.6794183161023,5,25,0,30,5,6.84212997322902,6.56217434094287,8.84548713569529,8.55382155510597,0.915778213506565,6.94519118755125,1.05477914614603,1.03994517610408,7.71323901717551,0.976774058258161,9.52818629331887,7.1880623139441,5.18804541206919,9.21327547519468,5.36289639305323,8.73654893483035,9.34058012440801,6.91511510289274,9.56193416146562,5.67241285927594,6.85703147551976,9.66392442351207,6.07600036426447,7.96344745554961,9.76351704797707,9.34661112492904,6.28908571321517,1.04084403170273,6.19171404163353,6.1498847452458,"biased","linear","01f9e601-3146-4292-bf5b-1ffb2e17229c",30,30,1.27566690451931
0.1,0,63.2417510424513,4,2,1,6,5,6.84212997322902,6.56217434094287,8.84548713569529,8.55382155510597,0.915778213506565,6.94519118755125,1.05477914614603,1.03994517610408,7.71323901717551,0.976774058258161,9.52818629331887,7.1880623139441,5.18804541206919,9.21327547519468,5.36289639305323,8.73654893483035,9.34058012440801,6.91511510289274,9.56193416146562,5.67241285927594,6.85703147551976,9.66392442351207,6.07600036426447,7.96344745554961,9.76351704797707,9.34661112492904,6.28908571321517,1.04084403170273,6.19171404163353,6.1498847452458,"biased","linear","01f9e601-3146-4292-bf5b-1ffb2e17229c",30,30,1.27566690451931
0.01,0,74.6794183161023,0,0,5,0,5,6.84212997322902,6.56217434094287,8.84548713569529,8.55382155510597,0.915778213506565,6.94519118755125,1.05477914614603,1.03994517610408,7.71323901717551,0.976774058258161,9.52818629331887,7.1880623139441,5.18804541206919,9.21327547519468,5.36289639305323,8.73654893483035,9.34058012440801,6.91511510289274,9.56193416146562,5.67241285927594,6.85703147551976,9.66392442351207,6.07600036426447,7.96344745554961,9.76351704797707,9.34661112492904,6.28908571321517,1.04084403170273,6.19171404163353,6.1498847452458,"biased","linear","01f9e601-3146-4292-bf5b-1ffb2e17229c",30,30,1.27566690451931
0.001,0,74.6794183161023,0,0,5,0,5,6.84212997322902,6.56217434094287,8.84548713569529,8.55382155510597,0.915778213506565,6.94519118755125,1.05477914614603,1.03994517610408,7.71323901717551,0.976774058258161,9.52818629331887,7.1880623139441,5.18804541206919,9.21327547519468,5.36289639305323,8.73654893483035,9.34058012440801,6.91511510289274,9.56193416146562,5.67241285927594,6.85703147551976,9.66392442351207,6.07600036426447,7.96344745554961,9.76351704797707,9.34661112492904,6.28908571321517,1.04084403170273,6.19171404163353,6.1498847452458,"biased","linear","01f9e601-3146-4292-bf5b-1ffb2e17229c",30,30,1.27566690451931
Inf,1.3798878522882,412.082412556208,2,28,0,30,2,8.7717009044718,6.95118063129485,5.40061646839604,6.92286237492226,8.45778745599091,5.74042188003659,9.00889878277667,9.43024203763343,5.00771375838667,7.69385508494452,5.40279922890477,7.78058461961336,6.46758558112197,6.82972792768851,0.964595673698932,6.99843076174147,5.28203402063809,8.11941021936946,7.19807696761563,8.26271275174804,8.22824739618227,9.02910977252759,5.6684452702757,6.73394932062365,0.970460501918569,6.20532824308611,5.20540551748127,8.31136198714375,7.21753186313435,8.00987933413126,"uniform","linear","899ba32c-9ca0-45a2-82fc-7fc38f86ae8a",30,30,1.24039299774449
0.1,1.05954587829436,409.720438046767,2,6,0,8,2,8.7717009044718,6.95118063129485,5.40061646839604,6.92286237492226,8.45778745599091,5.74042188003659,9.00889878277667,9.43024203763343,5.00771375838667,7.69385508494452,5.40279922890477,7.78058461961336,6.46758558112197,6.82972792768851,0.964595673698932,6.99843076174147,5.28203402063809,8.11941021936946,7.19807696761563,8.26271275174804,8.22824739618227,9.02910977252759,5.6684452702757,6.73394932062365,0.970460501918569,6.20532824308611,5.20540551748127,8.31136198714375,7.21753186313435,8.00987933413126,"uniform","linear","899ba32c-9ca0-45a2-82fc-7fc38f86ae8a",30,30,1.24039299774449
