"filter_threshold","min_distance","fit_distance","true_positives","false_positives","false_negatives","model_positives","real_positives","lengthscale_x1","lengthscale_x2","lengthscale_x3","lengthscale_x4","lengthscale_x5","lengthscale_x6","lengthscale_x7","lengthscale_x8","lengthscale_x9","lengthscale_x10","lengthscale_x11","lengthscale_x12","lengthscale_x13","lengthscale_x14","lengthscale_x15","lengthscale_x16","lengthscale_x17","lengthscale_x18","lengthscale_x19","lengthscale_x20","lengthscale_x21","lengthscale_x22","lengthscale_x23","lengthscale_x24","lengthscale_x25","lengthscale_x26","lengthscale_x27","lengthscale_x28","lengthscale_x29","lengthscale_x30","name","model","id","factors","model_size","amplitude"
Inf,3.77593953141606,75.5699019261312,3,27,0,30,3,9.88876421703026,8.27185118221678,5.3363702329807,5.26332469307818,5.59514145250432,8.16871714661829,8.44229734153487,5.38273516693152,8.66651965305209,7.3403390229214,8.10885684448294,5.12882138951682,1.03260313468054,1.06504829386249,6.34943916345946,6.19464309653267,8.86539189959876,7.2924969648011,9.24663468729705,6.02643853169866,8.71403444092721,0.900956755923107,7.05403259024024,9.76280652568676,9.28922248072922,6.5940916351974,8.23650320642628,5.85376712493598,7.20133538125083,5.5459321802482,"uniform","linear","3904a3f7-6e05-4a16-bf7a-17bebafffb2e",30,30,1.30669735872652
0.1,3.4888559659861,62.386755144193,2,2,1,4,3,9.88876421703026,8.27185118221678,5.3363702329807,5.26332469307818,5.59514145250432,8.16871714661829,8.44229734153487,5.38273516693152,8.66651965305209,7.3403390229214,8.10885684448294,5.12882138951682,1.03260313468054,1.06504829386249,6.34943916345946,6.19464309653267,8.86539189959876,7.2924969648011,9.24663468729705,6.02643853169866,8.71403444092721,0.900956755923107,7.05403259024024,9.76280652568676,9.28922248072922,6.5940916351974,8.23650320642628,5.85376712493598,7.20133538125083,5.5459321802482,"uniform","linear","3904a3f7-6e05-4a16-bf7a-17bebafffb2e",30,30,1.30669735872652
0.01,3.46403218385556,62.2464431702207,0,1,3,1,3,9.88876421703026,8.27185118221678,5.3363702329807,5.26332469307818,5.59514145250432,8.16871714661829,8.44229734153487,5.38273516693152,8.66651965305209,7.3403390229214,8.10885684448294,5.12882138951682,1.03260313468054,1.06504829386249,6.34943916345946,6.19464309653267,8.86539189959876,7.2924969648011,9.24663468729705,6.02643853169866,8.71403444092721,0.900956755923107,7.05403259024024,9.76280652568676,9.28922248072922,6.5940916351974,8.23650320642628,5.85376712493598,7.20133538125083,5.5459321802482,"uniform","linear","3904a3f7-6e05-4a16-bf7a-17bebafffb2e",30,30,1.30669735872652
0.001,3.77593953141606,75.5699019261312,0,0,3,0,3,9.88876421703026,8.27185118221678,5.3363702329807,5.26332469307818,5.59514145250432,8.16871714661829,8.44229734153487,5.38273516693152,8.66651965305209,7.3403390229214,8.10885684448294,5.12882138951682,1.03260313468054,1.06504829386249,6.34943916345946,6.19464309653267,8.86539189959876,7.2924969648011,9.24663468729705,6.02643853169866,8.71403444092721,0.900956755923107,7.05403259024024,9.76280652568676,9.28922248072922,6.5940916351974,8.23650320642628,5.85376712493598,7.20133538125083,5.5459321802482,"uniform","linear","3904a3f7-6e05-4a16-bf7a-17bebafffb2e",30,30,1.30669735872652
Inf,2.88306314943248,83.9599868862073,3,27,0,30,3,9.88876421703026,8.27185118221678,5.3363702329807,5.26332469307818,5.59514145250432,8.16871714661829,8.44229734153487,5.38273516693152,8.66651965305209,7.3403390229214,8.10885684448294,5.12882138951682,1.03260313468054,1.06504829386249,6.34943916345946,6.19464309653267,8.86539189959876,7.2924969648011,9.24663468729705,6.02643853169866,8.71403444092721,0.900956755923107,7.05403259024024,9.76280652568676,9.28922248072922,6.5940916351974,8.23650320642628,5.85376712493598,7.20133538125083,5.5459321802482,"biased","linear","3904a3f7-6e05-4a16-bf7a-17bebafffb2e",30,30,1.30669735872652
0.1,2.17007718221898,80.9975378079778,1,1,2,2,3,9.88876421703026,8.27185118221678,5.3363702329807,5.26332469307818,5.59514145250432,8.16871714661829,8.44229734153487,5.38273516693152,8.66651965305209,7.3403390229214,8.10885684448294,5.12882138951682,1.03260313468054,1.06504829386249,6.34943916345946,6.19464309653267,8.86539189959876,7.2924969648011,9.24663468729705,6.02643853169866,8.71403444092721,0.900956755923107,7.05403259024024,9.76280652568676,9.28922248072922,6.5940916351974,8.23650320642628,5.85376712493598,7.20133538125083,5.5459321802482,"biased","linear","3904a3f7-6e05-4a16-bf7a-17bebafffb2e",30,30,1.30669735872652
0.01,2.88306314943248,83.9599868862073,0,0,3,0,3,9.88876421703026,8.27185118221678,5.3363702329807,5.26332469307818,5.59514145250432,8.16871714661829,8.44229734153487,5.38273516693152,8.66651965305209,7.3403390229214,8.10885684448294,5.12882138951682,1.03260313468054,1.06504829386249,6.34943916345946,6.19464309653267,8.86539189959876,7.2924969648011,9.24663468729705,6.02643853169866,8.71403444092721,0.900956755923107,7.05403259024024,9.76280652568676,9.28922248072922,6.5940916351974,8.23650320642628,5.85376712493598,7.20133538125083,5.5459321802482,"biased","linear","3904a3f7-6e05-4a16-bf7a-17bebafffb2e",30,30,1.30669735872652
0.001,2.88306314943248,83.9599868862073,0,0,3,0,3,9.88876421703026,8.27185118221678,5.3363702329807,5.26332469307818,5.59514145250432,8.16871714661829,8.44229734153487,5.38273516693152,8.66651965305209,7.3403390229214,8.10885684448294,5.12882138951682,1.03260313468054,1.06504829386249,6.34943916345946,6.19464309653267,8.86539189959876,7.2924969648011,9.24663468729705,6.02643853169866,8.71403444092721,0.900956755923107,7.05403259024024,9.76280652568676,9.28922248072922,6.5940916351974,8.23650320642628,5.85376712493598,7.20133538125083,5.5459321802482,"biased","linear","3904a3f7-6e05-4a16-bf7a-17bebafffb2e",30,30,1.30669735872652
Inf,0.420576241587935,44.4734757853915,3,27,0,30,3,7.15552448411472,7.79692363808863,9.99645033385605,8.37944078608416,8.62438627984375,6.09598237206228,5.9194589080289,7.23419469199143,6.59098416683264,0.981771822506562,1.0758629348129,0.933146562613547,7.45877130422741,7.1945122431498,7.78270392562263,6.45210584742017,7.34493362251669,7.09331307676621,7.46474907500669,9.57639403757639,6.95591484080069,8.74730640323833,9.61951076751575,6.27794999280013,5.5747708841227,8.46853244700469,5.76301217311993,9.74204675992951,5.06421310361475,6.11489530070685,"uniform","linear","db06ec9d-c8b2-4eb8-b0d1-b4a06a979713",30,30,1.10977877757978
0.1,1.6828296359275,37.8239279565929,2,10,1,12,3,7.15552448411472,7.79692363808863,9.99645033385605,8.37944078608416,8.62438627984375,6.09598237206228,5.9194589080289,7.23419469199143,6.59098416683264,0.981771822506562,1.0758629348129,0.933146562613547,7.45877130422741,7.1945122431498,7.78270392562263,6.45210584742017,7.34493362251669,7.09331307676621,7.46474907500669,9.57639403757639,6.95591484080069,8.74730640323833,9.61951076751575,6.27794999280013,5.5747708841227,8.46853244700469,5.76301217311993,9.74204675992951,5.06421310361475,6.11489530070685,"uniform","linear","db06ec9d-c8b2-4eb8-b0d1-b4a06a979713",30,30,1.10977877757978
0.01,1.47274192818274,32.1620852496374,2,1,1,3,3,7.15552448411472,7.79692363808863,9.99645033385605,8.37944078608416,8.62438627984375,6.09598237206228,5.9194589080289,7.23419469199143,6.59098416683264,0.981771822506562,1.0758629348129,0.933146562613547,7.45877130422741,7.1945122431498,7.78270392562263,6.45210584742017,7.34493362251669,7.09331307676621,7.46474907500669,9.57639403757639,6.95591484080069,8.74730640323833,9.61951076751575,6.27794999280013,5.5747708841227,8.46853244700469,5.76301217311993,9.74204675992951,5.06421310361475,6.11489530070685,"uniform","linear","db06ec9d-c8b2-4eb8-b0d1-b4a06a979713",30,30,1.10977877757978
0.001,1.2015188227639,34.8723161394229,1,1,2,2,3,7.15552448411472,7.79692363808863,9.99645033385605,8.37944078608416,8.62438627984375,6.09598237206228,5.9194589080289,7.23419469199143,6.59098416683264,0.981771822506562,1.0758629348129,0.933146562613547,7.45877130422741,7.1945122431498,7.78270392562263,6.45210584742017,7.34493362251669,7.09331307676621,7.46474907500669,9.57639403757639,6.95591484080069,8.74730640323833,9.61951076751575,6.27794999280013,5.5747708841227,8.46853244700469,5.76301217311993,9.74204675992951,5.06421310361475,6.11489530070685,"uniform","linear","db06ec9d-c8b2-4eb8-b0d1-b4a06a979713",30,30,1.10977877757978
