"D","coefficient_distance","coefficient_refit_distance","fit_distance","refit_distance","names","id","prft","false_positives","false_negatives","noise","coefficient_probability","regression_model","normal_samples","coefficients"
0.259890574520572,2.97172297099519,2.63041110317109,54.622938523037,47.6864830501637,"Federov with Uniform Sample","86dbcfd9-220b-492e-9c8c-c92760ad5911",0.1,35,1,1,0.15,"linear",0,61
0.558689469177641,1.70090839429879,3.5158527462388,33.8661996321968,65.1375150770516,"Federov with Biased Sample","86dbcfd9-220b-492e-9c8c-c92760ad5911",0.1,36,3,1,0.15,"linear",0,61
0.258747639683962,5.19101249810481,3.48653097536709,98.2913172378124,63.1724604543797,"Federov with Uniform Sample","86dbcfd9-220b-492e-9c8c-c92760ad5911",0.1,22,1,2,0.15,"linear",0,61
0.552949802535908,3.27875203273017,3.05428963859635,61.0278360971026,58.1281802695306,"Federov with Biased Sample","86dbcfd9-220b-492e-9c8c-c92760ad5911",0.1,26,2,2,0.15,"linear",0,61
0.260868103226842,10.6771400923295,7.32438160905035,192.403719094306,131.461585135558,"Federov with Uniform Sample","86dbcfd9-220b-492e-9c8c-c92760ad5911",0.1,8,3,4,0.15,"linear",0,61
0.55513006935729,6.10169005734874,6.09842995936172,114.897973231041,108.452903845887,"Federov with Biased Sample","86dbcfd9-220b-492e-9c8c-c92760ad5911",0.1,6,5,4,0.15,"linear",0,61
0.260031711952411,20.5382087018029,11.1169517353248,370.093712251195,216.259130755283,"Federov with Uniform Sample","86dbcfd9-220b-492e-9c8c-c92760ad5911",0.1,8,5,8,0.15,"linear",0,61
0.564063539463456,12.1689257198936,7.0644398793388,218.96087815008,131.24528271865,"Federov with Biased Sample","86dbcfd9-220b-492e-9c8c-c92760ad5911",0.1,9,4,8,0.15,"linear",0,61
0.257335668241911,39.2700145943933,18.1191056025567,715.773900669101,344.674874637743,"Federov with Uniform Sample","86dbcfd9-220b-492e-9c8c-c92760ad5911",0.1,5,8,16,0.15,"linear",0,61
0.553434986100798,22.3257510299415,15.5463702117907,400.538089106301,282.736391725879,"Federov with Biased Sample","86dbcfd9-220b-492e-9c8c-c92760ad5911",0.1,11,6,16,0.15,"linear",0,61
0.259348493180445,87.9642911859228,28.244911026613,1598.21861675602,520.678631791002,"Federov with Uniform Sample","86dbcfd9-220b-492e-9c8c-c92760ad5911",0.1,4,10,32,0.15,"linear",0,61
0.551694135658941,56.9267113905385,28.1828584865545,1107.53307411486,589.722154793283,"Federov with Biased Sample","86dbcfd9-220b-492e-9c8c-c92760ad5911",0.1,7,9,32,0.15,"linear",0,61
0.256266495156718,118.304625433533,56.0874896182149,2179.39503010311,1077.81403024721,"Federov with Uniform Sample","86dbcfd9-220b-492e-9c8c-c92760ad5911",0.1,5,9,64,0.15,"linear",0,61
0.553356356279006,111.514980388191,64.0015640666859,2157.69497100101,1231.50867242025,"Federov with Biased Sample","86dbcfd9-220b-492e-9c8c-c92760ad5911",0.1,9,7,64,0.15,"linear",0,61
0.265028545672281,2.01149988908237,2.0065563080984,36.7608505432054,36.75577383311,"Federov with Uniform Sample","86dbcfd9-220b-492e-9c8c-c92760ad5911",0.01,24,1,1,0.15,"linear",0,61
0.558616698162456,1.88633711879281,2.12335396138805,34.2742258157021,39.0741997189429,"Federov with Biased Sample","86dbcfd9-220b-492e-9c8c-c92760ad5911",0.01,26,1,1,0.15,"linear",0,61
0.262620072395577,4.86110223343271,4.72537444970704,89.2781122636158,86.7247684842073,"Federov with Uniform Sample","86dbcfd9-220b-492e-9c8c-c92760ad5911",0.01,14,4,2,0.15,"linear",0,61
0.550525769434286,3.10129863334093,2.38124696464483,57.0021087052278,45.2444614411264,"Federov with Biased Sample","86dbcfd9-220b-492e-9c8c-c92760ad5911",0.01,7,2,2,0.15,"linear",0,61
0.261073211551479,11.2415111977488,6.6670898203968,208.262824126802,123.938701656105,"Federov with Uniform Sample","86dbcfd9-220b-492e-9c8c-c92760ad5911",0.01,1,6,4,0.15,"linear",0,61
0.558959172344899,5.84376164001195,3.30017157956046,103.652296227716,61.250508674604,"Federov with Biased Sample","86dbcfd9-220b-492e-9c8c-c92760ad5911",0.01,12,2,4,0.15,"linear",0,61
0.258153746894103,19.345724881828,13.1907138715058,359.508315632307,234.922949132895,"Federov with Uniform Sample","86dbcfd9-220b-492e-9c8c-c92760ad5911",0.01,2,10,8,0.15,"linear",0,61
0.558649921688965,12.9781255520884,9.86730342996014,240.954502443539,196.721666130139,"Federov with Biased Sample","86dbcfd9-220b-492e-9c8c-c92760ad5911",0.01,0,9,8,0.15,"linear",0,61
0.259352304171857,36.9480222282582,36.9480222282582,700.774035432682,700.774035432682,"Federov with Uniform Sample","86dbcfd9-220b-492e-9c8c-c92760ad5911",0.01,49,0,16,0.15,"linear",0,61
0.555570103485626,32.5393714695772,9.05432001481105,614.048264403092,191.837461666074,"Federov with Biased Sample","86dbcfd9-220b-492e-9c8c-c92760ad5911",0.01,1,7,16,0.15,"linear",0,61
0.260920497253887,67.2062098269662,67.2062098269662,1255.01486832736,1255.01486832736,"Federov with Uniform Sample","86dbcfd9-220b-492e-9c8c-c92760ad5911",0.01,49,0,32,0.15,"linear",0,61
0.555055297659593,54.8483337858846,54.8483337858846,1072.30668111554,1072.30668111554,"Federov with Biased Sample","86dbcfd9-220b-492e-9c8c-c92760ad5911",0.01,49,0,32,0.15,"linear",0,61
0.258265299518506,151.591390828939,27.3703416197852,2787.34967480835,525.882653848321,"Federov with Uniform Sample","86dbcfd9-220b-492e-9c8c-c92760ad5911",0.01,1,11,64,0.15,"linear",0,61
0.554338466217074,109.482828721134,35.4806524637941,2006.26470757482,666.377616315452,"Federov with Biased Sample","86dbcfd9-220b-492e-9c8c-c92760ad5911",0.01,4,11,64,0.15,"linear",0,61
0.255829702550771,2.30899375551961,2.325684032237,43.6231150298186,42.7426891944446,"Federov with Uniform Sample","86dbcfd9-220b-492e-9c8c-c92760ad5911",0.001,22,1,1,0.15,"linear",0,61
0.54560748185537,1.11526339484549,0.742754565645661,20.699905664947,13.9118725586874,"Federov with Biased Sample","86dbcfd9-220b-492e-9c8c-c92760ad5911",0.001,17,0,1,0.15,"linear",0,61
0.26091082543417,3.82481972937602,3.4330511923766,70.1628019412772,65.8618472769644,"Federov with Uniform Sample","86dbcfd9-220b-492e-9c8c-c92760ad5911",0.001,1,4,2,0.15,"linear",0,61
0.553204560007032,2.8664695515408,2.71447283894724,53.7373144294639,50.7373900833994,"Federov with Biased Sample","86dbcfd9-220b-492e-9c8c-c92760ad5911",0.001,7,2,2,0.15,"linear",0,61
0.264128464757496,8.46960359711203,4.32949210332433,151.568593428525,81.7257923292169,"Federov with Uniform Sample","86dbcfd9-220b-492e-9c8c-c92760ad5911",0.001,2,5,4,0.15,"linear",0,61
0.556625539261851,6.37583203344371,4.03074413225249,123.711962661478,76.3525902605254,"Federov with Biased Sample","86dbcfd9-220b-492e-9c8c-c92760ad5911",0.001,5,5,4,0.15,"linear",0,61
0.263946832481842,20.9598532909867,20.9598532909867,376.599565905675,376.599565905675,"Federov with Uniform Sample","86dbcfd9-220b-492e-9c8c-c92760ad5911",0.001,49,0,8,0.15,"linear",0,61
0.55805735756568,9.98501623229919,9.98501623229919,183.357441628913,183.357441628913,"Federov with Biased Sample","86dbcfd9-220b-492e-9c8c-c92760ad5911",0.001,49,0,8,0.15,"linear",0,61
0.258437941347198,32.2550528756782,32.2550528756782,598.14829105752,598.14829105752,"Federov with Uniform Sample","86dbcfd9-220b-492e-9c8c-c92760ad5911",0.001,49,0,16,0.15,"linear",0,61
0.55106454733245,29.8683899029503,29.8683899029503,563.016926344744,563.016926344744,"Federov with Biased Sample","86dbcfd9-220b-492e-9c8c-c92760ad5911",0.001,49,0,16,0.15,"linear",0,61
0.260465779130977,78.0575710555112,78.0575710555112,1410.15617729045,1410.15617729045,"Federov with Uniform Sample","86dbcfd9-220b-492e-9c8c-c92760ad5911",0.001,49,0,32,0.15,"linear",0,61
