"D","coefficient_distance","coefficient_refit_distance","fit_distance","refit_distance","names","id","prft","false_positives","false_negatives","noise","coefficient_probability","regression_model","normal_samples","coefficients"
0.259340068562038,2.22382527453217,1.56855388904112,40.5484773743876,28.609411595401,"Federov with Uniform Sample","43febc89-8168-4cfa-98ca-c1d5f66d6dde",0.1,22,0,1,0.15,"linear",0,61
0.560937186360757,1.83726548525803,1.37253478753471,34.8887674447915,26.3896982036894,"Federov with Biased Sample","43febc89-8168-4cfa-98ca-c1d5f66d6dde",0.1,34,0,1,0.15,"linear",0,61
0.25359310805513,5.29848790874008,3.17541183280571,96.3637277407103,58.3612961949587,"Federov with Uniform Sample","43febc89-8168-4cfa-98ca-c1d5f66d6dde",0.1,28,0,2,0.15,"linear",0,61
0.560798848830886,2.98649300707879,2.2937501653716,54.3534020950983,41.082741655779,"Federov with Biased Sample","43febc89-8168-4cfa-98ca-c1d5f66d6dde",0.1,35,0,2,0.15,"linear",0,61
0.260491976155294,8.3616964489283,5.36378393872433,153.207512264121,96.7114304281172,"Federov with Uniform Sample","43febc89-8168-4cfa-98ca-c1d5f66d6dde",0.1,15,0,4,0.15,"linear",0,61
0.556555342329857,5.76645096241001,3.50081284129648,104.57489847272,66.7043927475091,"Federov with Biased Sample","43febc89-8168-4cfa-98ca-c1d5f66d6dde",0.1,15,0,4,0.15,"linear",0,61
0.260674196240849,27.4714868493766,12.2520178146197,513.157098306294,230.876513477085,"Federov with Uniform Sample","43febc89-8168-4cfa-98ca-c1d5f66d6dde",0.1,3,6,8,0.15,"linear",0,61
0.554133981448114,11.6766302227099,7.41261593073767,215.144176849613,144.288928305534,"Federov with Biased Sample","43febc89-8168-4cfa-98ca-c1d5f66d6dde",0.1,9,1,8,0.15,"linear",0,61
0.26152548359487,35.1655114528848,14.2007267426657,628.722999228303,262.665815518742,"Federov with Uniform Sample","43febc89-8168-4cfa-98ca-c1d5f66d6dde",0.1,3,6,16,0.15,"linear",0,61
0.563905972839699,27.7260394694225,13.4663117558506,522.343325131799,249.501527118179,"Federov with Biased Sample","43febc89-8168-4cfa-98ca-c1d5f66d6dde",0.1,17,3,16,0.15,"linear",0,61
0.258524817649812,72.9580294448512,45.2637556604463,1312.80681333155,816.769941477609,"Federov with Uniform Sample","43febc89-8168-4cfa-98ca-c1d5f66d6dde",0.1,8,6,32,0.15,"linear",0,61
0.553939070911412,37.7102536111434,37.7102536111434,710.475627456713,710.475627456713,"Federov with Biased Sample","43febc89-8168-4cfa-98ca-c1d5f66d6dde",0.1,53,0,32,0.15,"linear",0,61
0.261276101113417,142.174808591877,56.7478745042289,2494.68895964297,1051.30547955203,"Federov with Uniform Sample","43febc89-8168-4cfa-98ca-c1d5f66d6dde",0.1,11,7,64,0.15,"linear",0,61
0.549275485838833,91.0510983002332,21.5017484130331,1601.15591363441,484.323693077674,"Federov with Biased Sample","43febc89-8168-4cfa-98ca-c1d5f66d6dde",0.1,1,7,64,0.15,"linear",0,61
0.259104858288765,2.36454835141294,2.56391862619698,41.999177617198,46.78353082963,"Federov with Uniform Sample","43febc89-8168-4cfa-98ca-c1d5f66d6dde",0.01,19,1,1,0.15,"linear",0,61
0.559160401307633,1.93278132571322,3.11931654501939,37.9561439803622,58.1842843509404,"Federov with Biased Sample","43febc89-8168-4cfa-98ca-c1d5f66d6dde",0.01,25,1,1,0.15,"linear",0,61
0.258838216531654,4.69114004660617,2.71605573802214,85.398084879206,48.6820899380028,"Federov with Uniform Sample","43febc89-8168-4cfa-98ca-c1d5f66d6dde",0.01,10,1,2,0.15,"linear",0,61
