"D","real_coefficients_prf_sum","noise_coefficients_prf_sum","coefficient_distance","coefficient_refit_distance","linear_fit_distance","linear_refit_distance","names","id"
0.0781567978517266,0.00215601365824871,52.9075386151267,4.62581622233027,3.43962161182958,55.5047000396309,34.4235813442622,"Uniform Sample",1
0.0943859256354076,0.033455298541149,69.805751737244,3.00395860496281,1.07579767108855,36.6906322405936,13.5586879822731,"Biased Sample",1
0.0755449482997358,0.012530146669378,66.1308337094194,1.91031793557894,1.64027088819067,21.8364891148758,18.2629857766449,"Uniform Sample",2
0.0952097894130096,0.102735100898639,60.6414431413968,5.52278308787594,5.71333640446338,65.1551145359529,72.2534309758503,"Biased Sample",2
0.0777056351923357,0.000429976088273053,75.0547001217395,2.03263102777291,0.660583332403119,23.20702732878,8.58720889706992,"Uniform Sample",3
0.0938013711323005,0.0874319401202637,54.4938450763773,6.32482383277464,5.31289583584528,82.1583996593918,67.7592045305127,"Biased Sample",3
0.0790606837472066,0.105854805153952,65.6659077256103,2.88461915707921,5.14562524134483,34.6039395674613,68.7650962742236,"Uniform Sample",4
0.0983901415181485,0.284549760471008,63.97784843671,3.95724114646891,0.750196559892531,49.3329983389378,10.0690283236184,"Biased Sample",4
0.0766505381067928,0.588838592710432,68.0872589418275,2.48106017206285,2.34039423484195,28.528273278629,24.4758097477674,"Uniform Sample",5
0.0978828229208046,0.299512222937953,38.3493933761378,7.04149454280685,1.91239974645924,80.0155753800744,23.1205037383542,"Biased Sample",5
0.0792030547974751,8.50082146785343e-07,26.165852281342,2.77775444175406,2.70153640798504,30.9712749124848,30.979412026115,"Uniform Sample",6
0.0972792135153536,0.355651575488359,54.0706639463034,7.66037649087248,10.9321246823089,95.761905436568,125.074689127063,"Biased Sample",6
0.0762592243931598,0.0375897598480162,59.5583619498676,3.45491132222378,6.11997353584476,40.4921587225805,66.7492710479108,"Uniform Sample",7
0.0941838596756188,0.257584714794693,63.026727698611,3.71421966822233,7.0906075517405,49.0979281698538,83.9250283515686,"Biased Sample",7
0.0764835156582909,0.0825471481065519,54.4216623940101,4.15397027844985,4.84019316446765,48.4783089603581,56.267694590751,"Uniform Sample",8
0.0950454759589813,0.408623270665665,46.0710363872285,6.26204892039846,5.03349653266706,76.0323345944794,60.4481354807819,"Biased Sample",8
0.0788613719166279,0.00118088427709661,63.9239769819396,2.64879904239726,0.650332233396247,33.1084042828977,9.26163876401129,"Uniform Sample",9
0.0959744292074005,0.00233897664654564,53.4493034264116,5.2259752975248,2.76983695406608,65.8505113386184,31.4226791122119,"Biased Sample",9
0.0797350108639519,0.0222256792522378,53.2444999533996,3.09222969384121,6.21961206068116,35.9356987702419,65.4288272608275,"Uniform Sample",10
0.0950059843555517,0.817483585961506,26.6484761947446,6.99510794532779,6.60695240048135,81.3921244646906,78.59924404969,"Biased Sample",10
0.0749943564718993,0.00485663317273064,58.9223860684712,3.26737490365882,2.38466504327353,35.9465821414152,27.4943214782819,"Uniform Sample",11
0.0991572542210118,0.340962835190367,55.1096523332126,3.6509625475163,3.27688276385777,46.2219646028573,38.1849154702127,"Biased Sample",11
0.0750835045527318,0.187657767023953,62.2161518821507,3.31731782185248,9.69410844354258,37.1321774031388,102.292263387746,"Uniform Sample",12
