"D","coefficient_distance","coefficient_refit_distance","fit_distance","refit_distance","names","id","prft","false_positives","false_negatives","noise","coefficient_probability","regression_model","normal_samples","coefficients"
0.261752598767743,2.22775333403227,1.01547674932221,38.831541793119,17.7788160342705,"Federov with Uniform Sample","2818915f-8b11-41e9-8cda-4436f7fc0792",0.1,22,0,1,0.15,"linear",0,61
0.562358245440187,1.35207108061762,1.11140593331972,25.2410366541124,20.825934278368,"Federov with Biased Sample","2818915f-8b11-41e9-8cda-4436f7fc0792",0.1,39,0,1,0.15,"linear",0,61
0.262417647179283,5.27511455739699,3.03950810783111,99.6250000514703,54.457737784571,"Federov with Uniform Sample","2818915f-8b11-41e9-8cda-4436f7fc0792",0.1,16,0,2,0.15,"linear",0,61
0.543516582959451,3.47195732276764,3.0277741231694,64.7555012236325,54.8893935786347,"Federov with Biased Sample","2818915f-8b11-41e9-8cda-4436f7fc0792",0.1,22,1,2,0.15,"linear",0,61
0.260786352998676,10.7247650187182,5.54147649464464,197.551677584329,104.95096262183,"Federov with Uniform Sample","2818915f-8b11-41e9-8cda-4436f7fc0792",0.1,13,2,4,0.15,"linear",0,61
0.550848920804263,8.28130353807853,6.69016416411697,158.66829754768,118.862039397968,"Federov with Biased Sample","2818915f-8b11-41e9-8cda-4436f7fc0792",0.1,11,3,4,0.15,"linear",0,61
0.254727389035327,17.1655444126214,10.749931629693,304.813490501915,199.263525657203,"Federov with Uniform Sample","2818915f-8b11-41e9-8cda-4436f7fc0792",0.1,12,5,8,0.15,"linear",0,61
0.556607020385667,13.0849248354352,6.4932655038632,246.407878277904,119.066650933511,"Federov with Biased Sample","2818915f-8b11-41e9-8cda-4436f7fc0792",0.1,10,4,8,0.15,"linear",0,61
0.259993028882781,37.3818060165458,18.5366051260355,674.283382323507,349.502856645077,"Federov with Uniform Sample","2818915f-8b11-41e9-8cda-4436f7fc0792",0.1,7,7,16,0.15,"linear",0,61
0.552332137999413,34.1338590506378,15.276858306787,619.087259097016,276.302366358478,"Federov with Biased Sample","2818915f-8b11-41e9-8cda-4436f7fc0792",0.1,11,6,16,0.15,"linear",0,61
0.261711187570814,89.3015723874526,58.9337309504785,1641.52102079134,1086.95912005896,"Federov with Uniform Sample","2818915f-8b11-41e9-8cda-4436f7fc0792",0.1,21,5,32,0.15,"linear",0,61
0.552219571164281,47.5395683644669,20.9043554207573,852.365075736818,394.385135300669,"Federov with Biased Sample","2818915f-8b11-41e9-8cda-4436f7fc0792",0.1,4,8,32,0.15,"linear",0,61
