"x1","x2","x3","x4","x5","x6","x7","x8","x9","x10","x11","x12","x13","x14","x15","x16","x17","x18","x19","x20","x21","x22","x23","x24","x25","x26","x27","x28","x29","x30"
-0.0294,-0.0272,0.7218,0.0878000000000001,-0.0604,-0.9948,0.855,-0.6878,0.0514000000000001,-0.1078,-0.0222,-0.076,-0.0239999999999999,-0.9898,-0.7736,-0.8306,0.9966,0.0808,0.111,0.9846,-0.6938,-0.8134,0.0572000000000001,-0.8558,-0.8328,-0.9136,-0.9998,-0.9918,0.0396000000000001,0.0162
0.955,-0.9788,0.000800000000000134,0.8966,0.923,-0.797,-0.9736,-0.8336,-0.245,0.6996,0.9714,-0.9644,-0.0801999999999999,-0.8908,-0.8846,0.0424,-0.0581999999999999,0.0568,0.9796,-0.9578,-0.9974,-0.8392,-0.2424,0.598,0.963,0.8574,0.8958,0.9514,0.8626,0.9172
0.048,0.974,0.799,0.928,0.807,-0.8514,-0.9774,0.0546,-0.0861999999999999,0.9914,0.0104,-0.981,0.9252,-0.074,0.0684,0.0856000000000001,-0.9232,-0.8876,-0.949,0.1186,-0.6284,0.1554,0.1612,-0.9224,-0.0551999999999999,-0.7714,0.7832,0.9458,-0.8858,0.00100000000000011
-0.9844,0.8274,-0.9492,0.9652,-0.0399999999999999,0.6852,-0.9836,0.9516,0.7438,-0.9822,0.0372000000000001,0.0352000000000001,-0.8572,-0.9932,0.7124,0.0434000000000001,-0.749,0.855,-0.295,-0.076,-0.9832,-0.9284,-0.997,-0.9202,0.079,-0.1398,-0.8428,0.9976,0.0974000000000002,0.9784
0.0484,-0.114,-0.00600000000000001,0.7874,0.8742,-0.0826,0.0268000000000002,-0.1274,-0.6822,0.0902000000000001,0.837,-0.947,0.7784,0.7962,0.0664,-0.1228,0.9334,0.9942,0.0554000000000001,0.9718,-0.1352,-0.0456,-0.9698,0.7256,-0.8904,0.853,-0.0484,0.792,-0.0888,0.814
0.7968,0.7148,-0.9452,0.988,-0.9242,-0.0232,0.8328,0.7802,0.0352000000000001,-0.9152,0.9588,0.0306,0.8526,0.9802,0.8294,0.0466,-0.6298,0.7602,-0.0581999999999999,-0.0202,0.631,0.8864,-0.6834,0.9294,-0.91,-0.1204,0.7976,-0.8342,0.1178,-0.0369999999999999
-0.9918,0.0980000000000001,0.9748,0.968,0.0414000000000001,-0.8236,-0.0706,-0.0207999999999999,-0.8832,0.9848,0.0600000000000001,-0.152,-0.0326,-0.1514,0.8832,-0.0993999999999999,0.0486,0.9456,0.1258,0.0356000000000001,0.9758,-0.2072,0.8742,-0.9954,-0.9724,-0.0364,0.9774,0.9822,0.9694,-0.0164
-0.8708,0.9666,-0.9404,0.9552,-0.845,0.953,0.9176,-0.9988,-0.9832,-0.0761999999999999,0.1934,-0.9326,-0.8464,0.9168,-0.0206,-0.9526,0.8878,-0.898,-0.9822,0.1002,-0.00919999999999999,-0.8928,0.9784,-0.7722,-0.0102,0.9564,-0.9244,0.8814,-0.9362,-0.0159999999999999
0.0558000000000001,-0.0808,0.0336000000000001,0.975,0.8718,0.0156000000000001,0.00459999999999994,0.002,0.982,0.9302,-0.0132,-0.7534,0.9738,-0.9492,-0.902,0.9276,0.9158,0.9966,-0.8102,0.857,-0.1568,0.1614,-0.8582,-0.8076,0.973,0.9566,-0.849,-0.0105999999999999,-0.9664,0.916
0.0794000000000001,0.8994,-0.8088,0.0286,-0.0841999999999999,0.0948,0.0327999999999999,-0.7654,-0.8684,0.9388,0.8984,-0.8714,0.0250000000000001,0.866,0.1402,-0.1098,0.9394,0.9716,-0.9112,-0.847,-0.9066,0.8334,0.6062,0.0718000000000001,-0.8312,-0.8816,0.822,-0.8886,0.9364,-0.93
-0.8384,-0.779,0.6824,-0.0858,-0.9296,-0.6398,-0.7782,0.9594,-0.8494,0.8406,-0.0551999999999999,0.9974,-0.9892,0.97,0.9772,0.7606,0.9872,0.9882,0.93,-0.0127999999999999,-0.997,0.0390000000000001,0.888,0.8606,0.7594,0.9164,-0.8794,-0.9684,0.171,0.8904
0.0378000000000001,-0.9344,-0.00639999999999996,-0.0232,-0.9324,0.0104,-0.0461999999999999,-0.6286,0.9754,0.8754,0.9914,-0.1258,-0.8994,-0.9622,0.7858,0.9314,-0.6832,0.9946,-0.7056,0.0904,0.9608,-0.7806,-0.7316,0.8364,0.9382,0.921,0.9852,-0.0564,-0.7966,-0.108
-0.9762,-0.9548,-0.8924,-0.0292,0.0808,0.0276000000000001,-0.9922,0.1162,-0.0284,-0.9974,0.00419999999999998,-0.9762,0.802,-0.1048,-0.9774,0.9092,-0.9724,0.8278,-0.9864,-0.609,0.085,0.9314,0.878,0.0246,-0.00800000000000001,-0.8398,-0.8666,-0.9994,0.9064,-0.988
-0.0723999999999999,-0.0364,-0.7926,0.00360000000000005,0.8642,0.0286,-0.9946,0.976,0.9724,-0.9434,-0.0192,0.0268000000000002,-0.0706,0.8304,0.8376,-0.0808,-0.6408,0.971,0.00960000000000005,0.8894,0.9872,-0.9128,0.1246,0.8268,-0.9898,-0.0356,0.0390000000000001,0.0148000000000001,-0.9222,-0.99
0.0612000000000001,-0.8724,0.8878,-0.9596,0.964,0.9388,0.7234,-0.7028,0.9986,-0.9336,0.9822,0.826,0.056,0.9178,0.9318,-0.0621999999999999,-0.0518,0.0544,0.0746,0.0928,-0.005,0.0568,-0.0908,-0.8788,0.00859999999999994,0.9532,0.9482,0.8974,0.0208000000000002,-0.9612
0.085,0.9308,1,0.9296,-0.0514,-0.9662,0.874,-0.0369999999999999,-0.9532,-0.0531999999999999,0.1376,-0.958,0.0198,-0.7724,0.2116,0.0772000000000002,-0.0741999999999999,0.168,0.0804,-0.9968,0.7856,-0.8554,0.81,0.0886,0.6388,-0.8656,-0.759,-0.1062,-0.871,0.0860000000000001
-0.0114,0.9716,-0.0197999999999999,-0.9496,-0.1158,0.8044,-0.1444,-0.0641999999999999,-0.0451999999999999,0.0792000000000002,0.0122,0.00340000000000007,0.1498,0.1364,0.8152,-0.0853999999999999,-0.0115999999999999,0.8138,-0.8318,-0.865,-0.898,-0.888,-0.8574,-0.9164,0.9048,0.7128,0.4984,-0.9164,-0.7024,-0.9338
-0.7976,0.1258,-0.966,0.92,-0.8704,-0.9874,-0.5972,0.0458000000000001,0.7338,-0.0659999999999999,0.9636,0.9078,0.0322,-0.839,0.8888,-0.0516,-0.0339999999999999,-0.9288,-0.8886,0.00280000000000014,-0.8318,0.0574000000000001,0.00260000000000016,-0.8922,-0.0943999999999999,0.0268000000000002,0.0256000000000001,-0.8732,-0.7688,0.8886
-0.7798,0.816,0.9594,-0.00439999999999996,-0.9286,0.044,0.0812000000000002,-0.0471999999999999,0.8148,-0.9168,0.0350000000000001,0.9416,0.0436000000000001,-0.9784,-0.8866,-0.153,0.0118,-0.1038,-0.0871999999999999,0.0450000000000002,-0.0504,0.8648,-0.892,0.9648,-0.0626,0.0724,0.9758,0.0558000000000001,0.1786,-0.8192
0.104,0.9984,0.9942,-0.9492,-0.004,0.036,-0.86,-0.0336,-0.8092,-0.7506,-0.7214,-0.0219999999999999,-0.0314,0.00180000000000002,-0.00479999999999992,-0.0344,0.8666,0.9772,0.9426,-0.0596,0.0258,-0.9986,-0.8352,0.9926,-0.9172,-0.005,0.9922,-0.149,0.8948,0.0174000000000001
-0.0873999999999999,-0.7592,-0.8718,0.0246,-0.1152,0.9214,-0.8998,-0.6902,-0.9806,0.8396,0.1062,-0.1324,0.8358,0.0568,-0.9186,0.981,-0.8724,-0.9826,0.0940000000000001,-0.991,-0.952,-0.9906,-0.00459999999999994,0.9748,-0.0549999999999999,0.2072,0.976,0.998,0.9544,-0.0536
0.9832,-0.0649999999999999,0.7402,-0.14,0.9012,0.943,0.7534,0.0606,-0.7536,-0.1326,-0.9432,-0.0718,-0.0112,-0.701,-0.9854,-0.0679999999999999,0.1162,0.1406,-0.9716,-0.8042,-0.8408,-0.9556,-0.983,-0.1764,-0.8186,0.1022,0.9918,-0.0426,-0.8952,0.889
0.9758,0.9606,-0.0361999999999999,0.0165999999999999,0.0518000000000001,-0.9922,-0.9584,-0.117,-0.8702,-0.8742,-0.876,0.0558000000000001,-0.9734,-0.8244,0.8556,0.0274000000000001,-0.9774,-0.0853999999999999,0.9686,-0.9876,-0.839,0.018,0.9148,-0.0466,-0.9822,0.773,0.0894000000000001,-0.0556,-0.0147999999999999,-0.1036
0.000800000000000134,0.0674000000000001,-0.8484,0.7864,-0.171,0.9146,-0.8368,-0.9156,-0.8902,-0.5972,-0.00700000000000001,0.13,-0.6432,0.982,-0.8494,-0.00319999999999998,-0.0551999999999999,0.1738,0.9738,0.8706,-0.0411999999999999,-0.8336,0.9678,-0.7938,0.6998,0.0734000000000001,0.7426,-0.0494,0.0914000000000001,-0.1762
0.002,-0.9586,-0.8892,0.7772,-0.9986,0.9606,0.8962,-0.9646,-0.7272,0.9566,-0.8818,0.9642,-0.0277999999999999,0.5938,0.9852,-0.9172,0.9866,0.8546,0.7798,0.8646,0.9568,0.893,-0.6878,0.0182,-0.1086,0.929,-0.0352,-0.9416,-0.0848,0.993
0.9258,0.1242,-0.0509999999999999,0.781,-0.9978,0.993,-0.0421999999999999,-0.9296,0.8742,-0.76,-0.9888,0.994,0.8242,0.9466,0.9374,-0.798,-0.9642,0.9472,0.948,-0.7694,-0.9504,-0.89,-0.9678,-0.9176,0.9988,-0.8164,-0.0411999999999999,-0.00139999999999996,-0.9892,0.0456000000000001
-0.9776,0.801,0.7212,-0.98,0.00439999999999996,-0.9986,0.0706,-0.9244,-0.9434,-0.2002,0.9916,0.985,0.999,0.957,-0.9878,-0.5968,-0.948,0.9604,0.907,0.0514000000000001,-0.9976,0.9738,-0.6676,-0.00219999999999998,-0.003,0.9322,-0.0753999999999999,-0.0701999999999999,0.978,-0.868
0.9612,-0.0486,0.0248000000000002,0.9952,0.0700000000000001,0.0258,0.0998000000000001,-0.0436,0.981,-0.9886,0.0196000000000001,-0.9798,0.127,-0.001,-0.119,-0.9654,0.9704,0.1526,0.865,-0.0885999999999999,-0.1122,0.9766,-0.724,0.9738,0.0654000000000001,0.811,0.9704,-0.8922,0.8546,0.0920000000000001
0.8288,-0.9466,-0.8574,0.0714000000000001,-0.8852,-0.9062,0.7586,-0.0676,-0.0721999999999999,0.5342,0.1542,-0.8898,-0.9006,0.9794,-0.8172,-0.7358,-0.0317999999999999,0.9222,-0.0279999999999999,0.9672,0.0336000000000001,-0.9808,-0.9114,-0.9942,-0.9994,-0.8776,0.0105999999999999,0.9276,-0.0766,0.957
-0.7244,-0.559,-0.0628,0.0669999999999999,-0.984,0.891,0.0968,0.0370000000000001,0.9526,0.9928,0.963,-0.8206,0.9562,0.103,0.012,-0.1624,0.7514,0.9574,0.7878,0.00219999999999998,-0.0498,-0.9424,0.8636,-0.0282,0.00560000000000005,0.102,-0.979,-1,-0.9788,0.9692
-0.0127999999999999,0.954,0.8664,0.8242,0.0172000000000001,0.9706,-0.9256,-0.9276,0.9282,-0.0419999999999999,-0.8788,-0.79,0.0958000000000001,-0.0861999999999999,-0.7572,0.0484,-0.8918,0.9026,-0.0242,0.7612,-0.9082,0.0318000000000001,-0.5326,-0.0738,0.984,0.8178,0.9044,0.717,-0.842,-0.0995999999999999
0.7446,-0.0481999999999999,0.8446,-0.1218,-0.0923999999999999,-0.0746,-0.0679999999999999,0.922,0.966,0.9224,-0.9704,-0.9116,0.0112000000000001,0.9936,-0.8214,-0.0646,-0.9998,-0.9234,0.0652000000000001,0.1734,0.924,-0.863,-0.9748,-0.1168,-0.9686,0.5232,0.7486,0.873,-0.0649999999999999,-0.0823999999999999
-0.8126,0.8814,-0.9388,-0.0841999999999999,0.863,0.028,0.9656,-0.076,0.0678000000000001,0.93,-0.111,0.0294000000000001,-0.0419999999999999,-0.0878,0.985,0.8184,-0.926,-0.4432,0.9792,-0.971,0.1638,-0.8352,-0.9728,0.9122,0.812,-0.0197999999999999,-0.1282,0.9518,-0.915,0.9282
-0.0479999999999999,-0.9286,-0.757,0.9088,0.8414,-0.1374,-0.965,0.9866,0.8482,0.0724,0.98,-0.8488,-0.7144,0.8482,0.00419999999999998,-0.8264,-0.9162,0.0432000000000001,0.0556000000000001,-0.9068,-0.1158,0.96,0.9934,-0.7274,-0.7384,-0.9096,0.8734,0.0518000000000001,-0.9042,-0.0958
0.00380000000000003,0.9766,-0.0529999999999999,0.6228,-0.1042,-0.0339999999999999,-0.0102,-0.9064,-0.976,0.0154000000000001,-0.9962,0.7864,-0.9726,-0.0566,0.9774,0.0656000000000001,0.0278,0.0658000000000001,-0.7492,0.0450000000000002,0.991,-0.8622,0.0564,-0.0618,-0.1232,0.7742,-0.9784,0.8522,0.7756,-0.1056
-0.1044,-0.8138,-0.1162,0.8358,-0.9118,-0.8944,-0.9944,0.91,-0.0174,0.7922,0.0448,0.9884,-0.965,0.0726,0.9554,0.0364,0.9854,-0.8832,0.6938,0.8834,-0.1508,0.0176000000000001,-0.9742,0.7846,0.9476,0.9438,-0.9878,0.0504,0.9732,-0.999
0.0544,-0.9814,-0.0501999999999999,-0.9446,0.9478,0.9962,0.00419999999999998,0.932,0.9922,0.00160000000000005,0.0386,-0.8344,0.0212000000000001,0.8426,0.00780000000000003,-0.9858,-0.00879999999999992,-0.9384,0.8906,0.8178,-0.7284,0.506,0.948,0.1124,-0.9158,0.00540000000000007,-0.8588,-0.8648,0.941,0.9266
-0.0282,0.7916,-0.1172,-0.8556,0.922,-0.9924,-0.0259999999999999,0.0112000000000001,-0.7252,-0.8584,-0.7276,0.9862,-0.0406,0.0154000000000001,-0.9404,-0.8784,-0.0803999999999999,0.9948,0.9604,-0.0751999999999999,0.5868,-0.966,-0.0369999999999999,0.0104,-0.7974,-0.9734,0.9678,0.9902,-0.0761999999999999,-0.9578
0.0702,0.9836,0.805,-0.7756,-0.9584,0.00940000000000007,0.0758000000000001,0.9344,-0.9954,-0.9968,0.1598,0.8458,-0.00979999999999992,0.948,-0.0309999999999999,0.9936,-0.8492,0.7334,-0.9542,0.9798,0.8184,-0.8116,-0.8818,-0.0551999999999999,0.0629999999999999,0.7264,-0.9504,-0.6906,0.9346,0.7476
0.9638,0.9788,0.9944,0.0122,0.9758,0.7914,0.6434,0.1594,-0.0269999999999999,0.1066,0.0762,0.0988,0.00619999999999998,-0.0246,-0.917,0.8596,-0.0384,0.96,0.0570000000000002,0.0616000000000001,0.4208,0.985,0.9148,0.8058,0.926,-0.9656,0.1234,0.996,-0.9834,-0.0688
0.0432000000000001,-0.1262,0.7174,-0.9736,-0.8074,0.1176,0.8052,0.7028,0.0374000000000001,-0.0374,0.946,0.0472000000000001,-0.992,0.8264,-0.9852,-0.9808,0.6116,-0.0526,0.88,-0.003,0.0998000000000001,-0.0357999999999999,0.876,0.9602,-0.0259999999999999,0.0828,-0.9586,0.9906,-0.9022,0.9626
-0.0669999999999999,-0.6932,0.9942,0.9708,-0.856,0.0478000000000001,0.9934,-0.8424,-0.9276,0.0470000000000002,-0.0411999999999999,-0.00519999999999998,0.8328,-0.947,0.0802,-0.0681999999999999,-0.9954,0.0416000000000001,0.9966,-0.917,0.9988,-0.00859999999999994,0.908,-0.2346,0.0738000000000001,-0.8892,0.00859999999999994,-0.9464,0.8972,-0.9594
-0.113,-0.9168,0.7006,-0.0192,-0.0631999999999999,-0.9494,0.9798,0.1632,-0.856,0.7172,0.9856,0.0484,-0.0659999999999999,-0.00939999999999996,-0.7818,-0.8328,-0.9828,0.8422,-0.7926,0.1574,-0.0481999999999999,-0.1242,-0.9372,0.7816,0.7588,-0.0901999999999999,-0.0347999999999999,0.9268,-0.0711999999999999,0.0374000000000001
-0.8942,0.0868,-0.0369999999999999,-0.9676,0.6674,-0.9466,0.8994,0.0891999999999999,-0.0104,-0.0975999999999999,-0.7384,-0.9886,0.0934000000000001,-0.9818,-0.00279999999999991,-0.0307999999999999,-0.843,0.989,0.9936,0.8492,0.0466,0.9022,0.8294,-0.92,-0.4474,0.741,-0.9168,0.9844,0.056,0.9626
0.8596,0.7832,0.8736,0.6082,-0.9404,-0.9984,-0.722,-0.906,-0.8574,0.0432000000000001,-0.0905999999999999,-0.1064,-0.9792,0.9894,0.8796,0.054,0.8726,0.7562,-0.988,0.9154,0.834,-0.092,0.0426,0.1502,0.7816,0.00839999999999996,0.9958,-0.1014,-0.0741999999999999,-0.9198
-0.9344,0.8038,-0.1126,-0.082,0.9808,0.6284,0.0510000000000002,0.9712,0.0542,0.0609999999999999,0.00880000000000014,0.0236000000000001,-0.6692,-0.8196,0.0246,0.884,0.7454,-0.1524,-0.6144,-0.9878,0.7998,-0.072,-0.8174,-0.9282,0.2266,0.034,-0.1894,0.00839999999999996,-0.0461999999999999,0.9024
-0.9788,0.9528,0.7142,0.9164,0.0858000000000001,0.6838,-0.9646,-0.9994,-0.9168,-0.0149999999999999,0.01,0.0768,0.8874,0.8846,0.772,-0.932,-0.1284,-0.8868,-0.8244,0.9938,0.8292,-0.8566,-0.9872,-0.9378,-0.786,-0.9482,0.1584,-0.9284,-0.0756,-0.877
0.0372000000000001,0.1128,-0.9386,-0.0741999999999999,0.8794,-0.1692,0.9178,-0.856,0.0448,0.000800000000000134,-0.0653999999999999,-0.0911999999999999,-0.8476,-0.0686,0.7076,0.9124,0.8486,-0.9744,-0.00559999999999994,0.115,-0.9796,0.7446,-0.9222,-0.1296,-0.6236,0.1042,-0.9818,0.01,-0.0259999999999999,-0.9848
-0.9264,-0.825,-0.1082,0.02,0.9378,-0.1724,0.9204,0.9738,0.981,0.00940000000000007,-0.9222,-0.9708,-0.7884,-0.9118,0.8638,-1,-0.0486,0.9712,-0.7198,-0.9272,-0.1466,0.9966,-0.0316,-0.00679999999999992,0.8206,0.6698,0.9108,-0.9846,0.9572,-0.0216
